,REWS,P,X,Y,YLD,index,id,name,x,y,h,D
76,8.09419640391433,6739.851717956578,293584.82404139003,6035565.769425193,59.04110104929962,76,76,T76,293584.82404139003,6035565.769425193,150.0,240.0
77,6.735436613508718,3893.739820535172,294664.82404139003,6037845.769425193,34.109160827888104,77,77,T77,294664.82404139003,6037845.769425193,150.0,240.0
78,6.152350581773851,2912.4060291253904,292624.82404139003,6034965.769425193,25.51267681513842,78,78,T78,292624.82404139003,6034965.769425193,150.0,240.0
79,5.9349740070269,2576.2131066220068,292024.82404139003,6042885.769425193,22.567626814008783,79,79,T79,292024.82404139003,6042885.769425193,150.0,240.0
80,6.728445709716858,3881.9741294534724,301024.82404139003,6040125.769425193,34.006093374012416,80,80,T80,301024.82404139003,6040125.769425193,150.0,240.0
81,6.37552273857757,3288.00476902605,285064.82404139003,6036765.769425193,28.802921776668196,81,81,T81,285064.82404139003,6036765.769425193,150.0,240.0
82,5.619833549880546,2189.53576570343,284464.82404139003,6032925.769425193,19.18033330756205,82,82,T82,284464.82404139003,6032925.769425193,150.0,240.0
83,5.068168792617351,1512.6431085414902,285304.82404139003,6034605.769425193,13.250753630823453,83,83,T83,285304.82404139003,6034605.769425193,150.0,240.0
84,7.062489749869323,4472.853044220091,293824.82404139003,6044685.769425193,39.182192667368,84,84,T84,293824.82404139003,6044685.769425193,150.0,240.0
85,6.156077085435558,2918.6777347880443,288304.82404139003,6040845.769425193,25.56761695674327,85,85,T85,288304.82404139003,6040845.769425193,150.0,240.0
86,4.698520722820585,1177.566282832368,297784.82404139003,6041685.769425193,10.315480637611543,86,86,T86,297784.82404139003,6041685.769425193,150.0,240.0
87,4.646456918941698,1134.1450703973765,298144.82404139003,6039885.769425193,9.93511081668102,87,87,T87,298144.82404139003,6039885.769425193,150.0,240.0
88,10.239453336288637,13219.644633561391,281824.82404139003,6028725.769425193,115.80408698999778,88,88,T88,281824.82404139003,6028725.769425193,150.0,240.0
89,5.9168777396626995,2554.008986566132,286624.82404139003,6035925.769425193,22.373118722319315,89,89,T89,286624.82404139003,6035925.769425193,150.0,240.0
90,6.598789680397417,3663.7630321088523,292504.82404139003,6037245.769425193,32.094564161273546,90,90,T90,292504.82404139003,6037245.769425193,150.0,240.0
91,5.656384791339504,2234.3841389735717,297184.82404139003,6039045.769425193,19.57320505740849,91,91,T91,297184.82404139003,6039045.769425193,150.0,240.0
92,8.789390004541893,8650.243732481122,282904.82404139003,6032445.769425193,75.77613509653462,92,92,T92,282904.82404139003,6032445.769425193,150.0,240.0
93,4.489626202788289,1003.3482531254328,281824.82404139003,6031485.769425193,8.789330697378793,93,93,T93,281824.82404139003,6031485.769425193,150.0,240.0
94,8.961821926227483,9124.086653273123,287224.82404139003,6031605.769425193,79.92699908267257,94,94,T94,287224.82404139003,6031605.769425193,150.0,240.0
95,10.239357491246322,13219.42102707767,285544.82404139003,6030645.769425193,115.80212819720039,95,95,T95,285544.82404139003,6030645.769425193,150.0,240.0
96,6.4734706311907395,3452.8510722940146,296104.82404139003,6044325.769425193,30.246975393295568,96,96,T96,296104.82404139003,6044325.769425193,150.0,240.0
