Time [UTC],u100,v100,u10,v10
2004-01-02 19:00:00,-5.84,-0.077,-5.577,-0.106
2004-01-02 20:00:00,-5.451,0.82,-5.215,0.729
2004-01-02 21:00:00,-4.818,1.56,-4.629,1.429
2004-01-02 22:00:00,-4.078,2.676,-3.907,2.511
2004-01-02 23:00:00,-3.956,3.315,-3.776,3.128
2004-01-03 00:00:00,-3.231,3.732,-3.083,3.555
2004-01-03 01:00:00,-3.29,4.445,-3.133,4.22
2004-01-03 02:00:00,-3.166,5.24,-3.017,4.961
2004-01-03 03:00:00,-2.237,5.661,-2.141,5.37
2004-01-03 04:00:00,-1.471,6.138,-1.405,5.831
2004-01-03 05:00:00,-1.034,6.758,-1.003,6.383
2004-01-03 06:00:00,-0.75,7.273,-0.728,6.868
2004-01-03 07:00:00,-0.335,7.683,-0.328,7.22
2004-01-03 08:00:00,-0.441,8.333,-0.423,7.809
2004-01-03 09:00:00,-0.487,8.936,-0.455,8.313
2004-01-03 10:00:00,0.66,9.857,0.613,9.065
2004-01-03 11:00:00,0.84,9.531,0.753,8.748
2004-01-03 12:00:00,1.189,9.136,1.039,8.455
2004-01-03 13:00:00,1.426,9.027,1.217,8.372
2004-01-03 14:00:00,1.168,9.598,0.954,8.878
2004-01-03 15:00:00,1.845,9.797,1.518,9.021
2004-01-03 16:00:00,2.381,10.015,1.956,9.172
2004-01-03 17:00:00,2.943,10.205,2.455,9.278
2004-01-03 18:00:00,3.013,10.871,2.508,9.801
2004-01-03 19:00:00,2.631,11.859,2.106,10.545
2004-01-03 20:00:00,2.597,11.769,2.062,10.409
2004-01-03 21:00:00,3.025,11.788,2.477,10.406
2004-01-03 22:00:00,3.006,11.996,2.508,10.593
2004-01-03 23:00:00,3.721,12.17,3.115,10.701
2004-01-04 00:00:00,4.368,11.644,3.673,10.259
2004-01-04 01:00:00,5.311,10.536,4.49,9.335
2004-01-04 02:00:00,5.297,9.586,4.475,8.526
2004-01-04 03:00:00,6.282,8.467,5.338,7.572
2004-01-04 04:00:00,8.402,3.087,7.17,2.822
2004-01-04 05:00:00,7.774,-5.642,6.523,-4.212
2004-01-04 06:00:00,7.875,-12.976,6.499,-10.162
2004-01-04 07:00:00,8.077,-14.307,6.636,-11.361
2004-01-04 08:00:00,8.722,-12.845,7.212,-10.236
2004-01-04 09:00:00,8.884,-11.985,7.455,-9.636
2004-01-04 10:00:00,9.306,-10.593,7.874,-8.589
2004-01-04 11:00:00,9.474,-10.297,8.095,-8.429
2004-01-04 12:00:00,9.668,-10.937,8.294,-9.039
2004-01-04 13:00:00,8.542,-12.774,7.378,-10.755
2004-01-04 14:00:00,7.703,-13.605,6.675,-11.514
2004-01-04 15:00:00,7.552,-13.837,6.541,-11.67
2004-01-04 16:00:00,7.035,-13.805,6.064,-11.579
2004-01-04 17:00:00,6.228,-13.604,5.392,-11.429
2004-01-04 18:00:00,5.889,-13.337,5.149,-11.323
2004-01-04 19:00:00,5.324,-12.899,4.658,-11.038
2004-01-04 20:00:00,3.537,-11.731,3.112,-10.227
2004-01-04 21:00:00,1.749,-10.264,1.544,-9.136
2004-01-04 22:00:00,1.482,-8.035,1.257,-7.271
2004-01-04 23:00:00,1.344,-6.542,1.133,-5.977
2004-01-05 00:00:00,0.929,-4.991,0.757,-4.606
2004-01-05 01:00:00,0.657,-4.301,0.526,-4.008
2004-01-05 02:00:00,0.736,-3.723,0.597,-3.474
2004-01-05 03:00:00,-0.695,-1.525,-0.745,-1.425
2004-01-05 04:00:00,-1.683,0.396,-1.689,0.384
2004-01-05 05:00:00,-2.492,2.11,-2.474,1.999
2004-01-05 06:00:00,-3.135,3.961,-3.069,3.715
2004-01-05 07:00:00,-3.549,5.775,-3.421,5.348
2004-01-05 08:00:00,-3.135,7.134,-3.011,6.545
2004-01-05 09:00:00,-2.83,8.269,-2.677,7.485
2004-01-05 10:00:00,-2.137,8.697,-2.066,7.761
2004-01-05 11:00:00,-2.447,8.306,-2.37,7.434
2004-01-05 12:00:00,-3.499,8.395,-3.331,7.542
2004-01-05 13:00:00,-3.602,8.448,-3.449,7.604
2004-01-05 14:00:00,-3.796,8.744,-3.601,7.831
2004-01-05 15:00:00,-4.326,9.234,-4.016,8.203
2004-01-05 16:00:00,-4.1,9.959,-3.789,8.748
2004-01-05 17:00:00,-3.695,10.435,-3.406,9.109
2004-01-05 18:00:00,-3.962,10.767,-3.641,9.307
2004-01-05 19:00:00,-3.612,11.516,-3.313,9.902
2004-01-05 20:00:00,-2.707,12.627,-2.528,10.844
2004-01-05 21:00:00,-1.667,12.99,-1.581,10.982
2004-01-05 22:00:00,-0.498,12.343,-0.606,10.482
2004-01-05 23:00:00,-0.334,12.354,-0.49,10.535
2004-01-06 00:00:00,-0.552,12.711,-0.68,10.851
2004-01-06 01:00:00,-0.2,13.026,-0.396,11.082
2004-01-06 02:00:00,0.477,12.91,0.154,10.938
2004-01-06 03:00:00,0.932,12.751,0.533,10.778
2004-01-06 04:00:00,1.537,12.425,0.99,10.478
2004-01-06 05:00:00,2.132,11.847,1.628,10.241
2004-01-06 06:00:00,2.678,11.685,2.042,10.082
2004-01-06 07:00:00,3.898,11.933,2.422,9.515
2004-01-06 08:00:00,4.998,11.812,3.259,9.281
2004-01-06 09:00:00,6.338,11.718,4.192,9.127
2004-01-06 10:00:00,7.543,11.535,5.133,8.968
2004-01-06 11:00:00,9.445,11.408,6.667,8.882
2004-01-06 12:00:00,9.47,11.279,6.702,8.77
2004-01-06 13:00:00,10.923,9.782,7.898,7.819
2004-01-06 14:00:00,13.294,4.703,9.848,4.105
2004-01-06 15:00:00,13.23,1.86,9.931,1.815
2004-01-06 16:00:00,13.395,0.876,10.176,0.985
2004-01-06 17:00:00,13.416,-0.013,10.33,0.295
2004-01-06 18:00:00,12.877,0.976,9.972,1.077
2004-01-06 19:00:00,13.285,2.045,10.3,1.935
2004-01-06 20:00:00,13.53,1.88,10.473,1.818
2004-01-06 21:00:00,13.795,1.42,10.669,1.475
2004-01-06 22:00:00,13.799,0.134,10.727,0.504
2004-01-06 23:00:00,13.967,-0.682,10.923,-0.15
2004-01-07 00:00:00,13.21,-1.748,10.351,-1.003
2004-01-07 01:00:00,11.887,-1.958,9.371,-1.132
2004-01-07 02:00:00,11.601,-1.107,9.161,-0.47
2004-01-07 03:00:00,11.932,-0.697,9.506,-0.229
2004-01-07 04:00:00,11.845,-1.108,9.454,-0.568
2004-01-07 05:00:00,10.812,-1.918,8.629,-1.202
2004-01-07 06:00:00,9.473,-1.921,7.566,-1.16
2004-01-07 07:00:00,8.391,-1.334,6.743,-0.67
2004-01-07 08:00:00,7.418,-0.485,6.012,0.004
2004-01-07 09:00:00,7.141,0.792,5.748,0.967
2004-01-07 10:00:00,5.664,1.83,4.721,1.746
2004-01-07 11:00:00,5.901,2.931,4.791,2.594
2004-01-07 12:00:00,5.455,3.584,4.402,3.145
2004-01-07 13:00:00,4.285,4.172,3.271,3.599
2004-01-07 14:00:00,2.947,4.843,2.003,4.073
2004-01-07 15:00:00,1.862,5.835,0.911,4.733
2004-01-07 16:00:00,1.425,7.114,0.608,5.77
2004-01-07 17:00:00,1.522,8.474,1.095,7.284
2004-01-07 18:00:00,1.223,9.454,0.884,8.071
2004-01-07 19:00:00,1.068,10.107,0.578,8.467
2004-01-07 20:00:00,1.553,10.323,0.822,8.299
2004-01-07 21:00:00,1.807,10.358,0.79,8.037
2004-01-07 22:00:00,1.797,10.315,1.123,8.404
2004-01-07 23:00:00,0.987,11.37,-0.159,8.069
2004-01-08 00:00:00,-1.272,12.203,-1.78,8.681
2004-01-08 01:00:00,-2.964,12.807,-2.816,9.006
2004-01-08 02:00:00,-3.062,13.37,-2.669,9.303
2004-01-08 03:00:00,-2.039,13.66,-1.881,10.239
2004-01-08 04:00:00,-1.394,14.544,-1.346,11.673
2004-01-08 05:00:00,-1.818,14.776,-1.663,11.972
2004-01-08 06:00:00,-2.711,14.466,-2.37,11.669
2004-01-08 07:00:00,-3.955,14.333,-3.414,11.565
2004-01-08 08:00:00,-4.702,14.727,-4.026,11.849
2004-01-08 09:00:00,-4.908,14.549,-4.193,11.712
2004-01-08 10:00:00,-4.257,13.782,-3.733,11.013
2004-01-08 11:00:00,-5.938,14.12,-5.073,11.246
2004-01-08 12:00:00,-7.431,14.695,-6.184,11.529
2004-01-08 13:00:00,-9.033,14.834,-7.323,11.315
2004-01-08 14:00:00,-9.818,15.128,-7.857,11.512
2004-01-08 15:00:00,-9.554,16.055,-7.709,12.267
2004-01-08 16:00:00,-9.246,16.474,-7.494,12.549
2004-01-08 17:00:00,-8.882,15.885,-7.191,11.725
2004-01-08 18:00:00,-8.094,15.88,-6.573,11.883
2004-01-08 19:00:00,-6.305,17.162,-5.325,13.229
2004-01-08 20:00:00,-4.301,16.694,-3.756,13.045
2004-01-08 21:00:00,-2.774,15.733,-2.59,12.383
2004-01-08 22:00:00,-1.632,15.216,-2.011,11.229
2004-01-08 23:00:00,-0.397,14.53,-1.008,10.938
2004-01-09 00:00:00,0.05,13.988,-0.763,10.61
2004-01-09 01:00:00,1.256,13.22,0.254,10.168
2004-01-09 02:00:00,2.608,11.872,1.261,9.038
2004-01-09 03:00:00,3.229,10.534,1.669,8.032
2004-01-09 04:00:00,3.988,9.384,2.455,7.379
2004-01-09 05:00:00,4.696,7.916,3.111,6.308
2004-01-09 06:00:00,4.437,6.934,3.043,5.719
2004-01-09 07:00:00,4.534,6.93,3.174,5.71
2004-01-09 08:00:00,4.916,6.642,3.621,5.541
2004-01-09 09:00:00,5.388,6.197,4.176,5.269
2004-01-09 10:00:00,5.403,5.349,3.77,4.415
2004-01-09 11:00:00,5.844,5.343,4.424,4.493
2004-01-09 12:00:00,6.242,5.123,4.785,4.313
2004-01-09 13:00:00,5.638,4.324,4.222,3.684
2004-01-09 14:00:00,4.893,3.719,3.719,3.246
2004-01-09 15:00:00,5.007,3.35,3.67,2.939
2004-01-09 16:00:00,6.068,2.848,4.881,2.564
2004-01-09 17:00:00,6.297,1.428,5.364,1.39
2004-01-09 18:00:00,5.89,-0.201,5.146,-0.053
2004-01-09 19:00:00,5.308,-0.963,4.591,-0.728
2004-01-09 20:00:00,5.143,-0.984,4.303,-0.635
2004-01-09 21:00:00,5.533,-0.952,4.548,-0.54
2004-01-09 22:00:00,6.483,-2.568,5.026,-1.692
2004-01-09 23:00:00,6.323,-2.969,5.157,-2.139
2004-01-10 00:00:00,5.932,-3.444,4.933,-2.633
2004-01-10 01:00:00,6.015,-3.64,4.986,-2.791
2004-01-10 02:00:00,6.392,-3.628,5.248,-2.728
2004-01-10 03:00:00,5.254,-2.572,4.251,-1.761
2004-01-10 04:00:00,6.662,-0.836,5.361,-0.335
2004-01-10 05:00:00,8.807,-0.133,7.112,0.07
2004-01-10 06:00:00,10.104,-0.223,8.061,-0.046
2004-01-10 07:00:00,7.983,-0.288,6.445,-0.055
2004-01-10 08:00:00,5.776,0.361,4.779,0.5
2004-01-10 09:00:00,4.636,2.195,3.731,2.068
2004-01-10 10:00:00,4.241,4.732,3.054,4.11
2004-01-10 11:00:00,6.66,5.941,5.119,4.978
2004-01-10 12:00:00,7.075,5.836,5.445,4.905
2004-01-10 13:00:00,6.352,6.25,4.659,5.149
2004-01-10 14:00:00,5.904,7.963,4.047,6.335
2004-01-10 15:00:00,5.798,9.523,3.88,7.39
2004-01-10 16:00:00,4.94,10.754,3.057,8.119
2004-01-10 17:00:00,5.008,11.884,3.26,9.109
2004-01-10 18:00:00,5.087,12.735,3.251,9.642
2004-01-10 19:00:00,4.683,13.469,2.962,10.109
2004-01-10 20:00:00,4.858,14.426,3.115,10.808
2004-01-10 21:00:00,5.009,14.794,3.529,11.454
2004-01-10 22:00:00,4.939,14.312,3.113,10.546
2004-01-10 23:00:00,6.037,13.244,3.978,10.076
2004-01-11 00:00:00,6.143,12.201,3.916,9.404
2004-01-11 01:00:00,5.704,11.841,3.517,9.135
2004-01-11 02:00:00,5.099,12.453,3.064,9.489
2004-01-11 03:00:00,4.637,12.962,2.798,9.797
2004-01-11 04:00:00,4.249,13.513,2.537,10.175
2004-01-11 05:00:00,2.255,14.029,1.016,10.425
2004-01-11 06:00:00,0.085,15.069,-0.564,10.954
2004-01-11 07:00:00,-0.145,15.681,-0.824,11.133
2004-01-11 08:00:00,1.824,15.246,0.553,11.283
2004-01-11 09:00:00,3.355,14.956,1.904,11.32
2004-01-11 10:00:00,3.944,15.402,2.265,11.386
2004-01-11 11:00:00,6.45,16.231,4.321,12.286
2004-01-11 12:00:00,11.909,13.0,8.602,10.081
2004-01-11 13:00:00,14.203,5.283,10.424,4.517
2004-01-11 14:00:00,15.61,2.603,11.776,2.381
2004-01-11 15:00:00,16.698,1.107,12.836,1.127
2004-01-11 16:00:00,16.649,2.035,12.851,1.784
2004-01-11 17:00:00,14.506,3.885,11.353,3.294
2004-01-11 18:00:00,15.464,5.413,12.184,4.522
2004-01-11 19:00:00,16.611,5.023,13.236,4.226
2004-01-11 20:00:00,16.153,4.776,12.79,4.001
2004-01-11 21:00:00,16.044,5.084,12.722,4.263
2004-01-11 22:00:00,16.202,4.376,12.732,3.701
2004-01-11 23:00:00,15.896,4.339,12.707,3.72
2004-01-12 00:00:00,17.331,3.83,13.964,3.263
2004-01-12 01:00:00,17.19,3.308,13.81,2.804
2004-01-12 02:00:00,17.887,2.631,14.35,2.269
2004-01-12 03:00:00,18.156,1.254,14.489,1.158
2004-01-12 04:00:00,17.715,0.47,14.188,0.523
2004-01-12 05:00:00,17.259,0.757,13.86,0.75
2004-01-12 06:00:00,16.542,2.938,13.284,2.468
2004-01-12 07:00:00,15.99,4.349,12.897,3.63
2004-01-12 08:00:00,14.209,4.929,11.548,4.145
2004-01-12 09:00:00,12.515,5.399,10.185,4.611
2004-01-12 10:00:00,11.585,7.131,8.884,5.835
2004-01-12 11:00:00,12.015,7.784,9.384,6.303
2004-01-12 12:00:00,11.498,7.037,8.977,5.734
2004-01-12 13:00:00,9.767,6.833,7.629,5.574
2004-01-12 14:00:00,9.877,7.01,7.61,5.6
2004-01-12 15:00:00,9.138,7.157,6.825,5.739
2004-01-12 16:00:00,8.478,6.798,6.761,5.691
2004-01-12 17:00:00,8.51,5.997,6.836,5.045
2004-01-12 18:00:00,9.079,5.126,7.167,4.31
2004-01-12 19:00:00,9.447,4.458,7.401,3.764
2004-01-12 20:00:00,10.073,4.781,7.757,3.994
2004-01-12 21:00:00,10.951,4.82,8.765,4.131
2004-01-12 22:00:00,12.286,5.011,9.65,4.282
2004-01-12 23:00:00,12.463,4.749,9.859,4.018
2004-01-13 00:00:00,11.79,5.035,9.097,4.183
2004-01-13 01:00:00,10.703,5.724,8.22,4.738
2004-01-13 02:00:00,8.668,7.619,6.738,6.358
2004-01-13 03:00:00,5.022,9.622,3.878,8.096
2004-01-13 04:00:00,2.469,13.21,1.768,10.897
2004-01-13 05:00:00,0.002,16.097,-0.289,12.857
2004-01-13 06:00:00,-4.672,17.496,-4.216,11.173
2004-01-13 07:00:00,-5.587,20.869,-4.662,12.37
2004-01-13 08:00:00,6.939,16.188,4.133,11.485
2004-01-13 09:00:00,13.655,6.712,10.736,5.681
2004-01-13 10:00:00,13.185,6.359,10.683,5.292
2004-01-13 11:00:00,12.798,6.772,10.269,5.613
2004-01-13 12:00:00,12.003,5.544,8.772,4.448
2004-01-13 13:00:00,11.272,3.896,8.516,3.29
2004-01-13 14:00:00,12.691,1.686,10.04,1.618
2004-01-13 15:00:00,13.439,3.47,10.727,3.008
2004-01-13 16:00:00,14.407,4.331,11.565,3.739
2004-01-13 17:00:00,14.797,-1.601,12.051,-1.044
2004-01-13 18:00:00,16.942,-6.179,13.712,-4.753
2004-01-13 19:00:00,18.073,-7.338,14.381,-5.565
2004-01-13 20:00:00,18.822,-8.526,14.928,-6.565
2004-01-13 21:00:00,18.257,-8.26,14.306,-6.266
2004-01-13 22:00:00,18.206,-9.992,14.302,-7.681
2004-01-13 23:00:00,17.565,-8.955,13.885,-6.957
2004-01-14 00:00:00,17.049,-8.423,13.591,-6.609
2004-01-14 01:00:00,16.158,-8.651,12.992,-6.834
2004-01-14 02:00:00,15.126,-8.717,12.247,-6.941
2004-01-14 03:00:00,13.86,-8.039,11.313,-6.432
2004-01-14 04:00:00,13.334,-7.154,11.061,-5.802
2004-01-14 05:00:00,13.535,-6.03,11.387,-4.963
2004-01-14 06:00:00,13.155,-5.237,11.109,-4.337
2004-01-14 07:00:00,12.141,-4.8,10.314,-4.015
2004-01-14 08:00:00,11.098,-4.007,9.513,-3.396
2004-01-14 09:00:00,9.889,-2.988,8.535,-2.539
2004-01-14 10:00:00,7.71,-2.723,6.839,-2.358
2004-01-14 11:00:00,6.995,-1.248,6.257,-1.067
2004-01-14 12:00:00,7.848,0.638,7.006,0.658
2004-01-14 13:00:00,8.663,1.44,7.703,1.356
2004-01-14 14:00:00,8.668,1.04,7.673,0.985
2004-01-14 15:00:00,8.458,0.782,7.475,0.753
2004-01-14 16:00:00,7.631,-0.689,6.755,-0.532
2004-01-14 17:00:00,6.617,-1.624,5.918,-1.371
2004-01-14 18:00:00,6.09,-3.114,5.45,-2.712
2004-01-14 19:00:00,5.641,-4.714,5.073,-4.145
2004-01-14 20:00:00,4.902,-5.806,4.351,-5.086
2004-01-14 21:00:00,4.647,-6.338,4.09,-5.537
2004-01-14 22:00:00,6.04,-6.762,5.077,-5.568
2004-01-14 23:00:00,7.216,-7.65,6.039,-6.258
2004-01-15 00:00:00,7.695,-7.661,6.385,-6.198
2004-01-15 01:00:00,8.214,-7.109,6.883,-5.814
2004-01-15 02:00:00,9.134,-6.251,7.767,-5.215
2004-01-15 03:00:00,9.971,-5.069,8.558,-4.272
2004-01-15 04:00:00,10.334,-3.919,8.949,-3.315
2004-01-15 05:00:00,10.686,-2.649,9.285,-2.239
2004-01-15 06:00:00,11.294,-1.584,9.752,-1.304
2004-01-15 07:00:00,11.521,-0.573,9.918,-0.428
2004-01-15 08:00:00,11.175,0.236,9.6,0.283
2004-01-15 09:00:00,10.668,0.754,9.179,0.752
2004-01-15 10:00:00,10.316,0.572,8.926,0.596
2004-01-15 11:00:00,11.044,0.236,9.555,0.268
2004-01-15 12:00:00,12.174,-0.229,10.386,-0.113
2004-01-15 13:00:00,11.768,-0.1,9.935,0.016
2004-01-15 14:00:00,11.334,1.224,9.528,1.142
2004-01-15 15:00:00,11.968,2.489,10.012,2.182
2004-01-15 16:00:00,12.069,3.013,9.99,2.601
2004-01-15 17:00:00,11.223,3.826,9.38,3.314
2004-01-15 18:00:00,9.749,5.25,8.237,4.552
2004-01-15 19:00:00,8.908,7.672,7.529,6.608
2004-01-15 20:00:00,6.868,9.524,5.737,8.117
2004-01-15 21:00:00,4.932,11.186,4.026,9.41
2004-01-15 22:00:00,2.896,12.943,1.94,10.174
2004-01-15 23:00:00,-0.666,14.529,-0.854,11.825
2004-01-16 00:00:00,-4.922,14.859,-4.204,11.878
2004-01-16 01:00:00,-8.612,15.298,-6.517,9.404
2004-01-16 02:00:00,-8.764,17.394,-7.051,12.784
2004-01-16 03:00:00,-4.139,18.763,-3.573,14.058
2004-01-16 04:00:00,0.471,19.275,-0.108,14.782
2004-01-16 05:00:00,2.096,15.991,1.098,12.201
2004-01-16 06:00:00,4.99,12.833,3.229,9.897
2004-01-16 07:00:00,7.539,8.785,5.417,6.802
2004-01-16 08:00:00,9.158,5.552,6.455,4.454
2004-01-16 09:00:00,10.077,4.264,7.431,3.591
2004-01-16 10:00:00,9.117,5.211,7.028,4.451
2004-01-16 11:00:00,7.3,5.424,6.085,4.787
2004-01-16 12:00:00,6.062,4.637,5.197,4.184
2004-01-16 13:00:00,6.017,3.944,5.261,3.637
2004-01-16 14:00:00,6.918,3.29,6.046,3.011
2004-01-16 15:00:00,7.374,2.944,6.395,2.683
2004-01-16 16:00:00,6.759,2.946,5.849,2.669
2004-01-16 17:00:00,5.116,3.358,4.431,3.068
2004-01-16 18:00:00,3.84,3.617,3.317,3.321
2004-01-16 19:00:00,2.581,3.41,2.168,3.154
2004-01-16 20:00:00,1.229,2.965,0.953,2.79
2004-01-16 21:00:00,0.639,2.727,0.34,2.577
2004-01-16 22:00:00,-0.397,3.787,-0.774,3.292
2004-01-16 23:00:00,-0.108,2.75,-0.473,2.447
2004-01-17 00:00:00,-1.236,1.658,-1.326,1.418
2004-01-17 01:00:00,-2.909,0.834,-2.757,0.663
2004-01-17 02:00:00,-5.391,-0.649,-4.831,-0.694
2004-01-17 03:00:00,-9.6,-2.444,-8.119,-2.314
2004-01-17 04:00:00,-12.631,-4.221,-10.543,-3.742
2004-01-17 05:00:00,-13.738,-5.448,-11.163,-4.695
2004-01-17 06:00:00,-13.519,-6.335,-10.876,-5.359
2004-01-17 07:00:00,-13.257,-6.854,-10.817,-5.779
2004-01-17 08:00:00,-13.026,-7.474,-10.725,-6.308
2004-01-17 09:00:00,-12.814,-8.166,-10.646,-6.925
2004-01-17 10:00:00,-13.106,-7.731,-11.069,-6.605
2004-01-17 11:00:00,-12.566,-8.136,-10.572,-6.948
2004-01-17 12:00:00,-12.591,-8.849,-10.585,-7.566
2004-01-17 13:00:00,-12.841,-9.722,-10.735,-8.291
2004-01-17 14:00:00,-13.845,-10.298,-11.528,-8.713
2004-01-17 15:00:00,-13.734,-10.725,-11.377,-9.002
2004-01-17 16:00:00,-13.13,-11.601,-10.901,-9.743
2004-01-17 17:00:00,-11.963,-11.833,-9.893,-9.93
2004-01-17 18:00:00,-10.87,-10.742,-9.032,-9.093
2004-01-17 19:00:00,-10.292,-9.36,-8.721,-8.068
2004-01-17 20:00:00,-9.392,-8.619,-8.113,-7.553
2004-01-17 21:00:00,-8.425,-8.793,-7.375,-7.772
2004-01-17 22:00:00,-8.165,-8.158,-7.217,-7.216
2004-01-17 23:00:00,-7.312,-7.278,-6.549,-6.492
2004-01-18 00:00:00,-6.078,-6.788,-5.518,-6.125
2004-01-18 01:00:00,-5.06,-6.863,-4.643,-6.221
2004-01-18 02:00:00,-4.165,-7.071,-3.852,-6.422
2004-01-18 03:00:00,-3.896,-7.655,-3.615,-6.955
2004-01-18 04:00:00,-4.283,-7.557,-3.976,-6.845
2004-01-18 05:00:00,-3.647,-6.148,-3.428,-5.625
2004-01-18 06:00:00,-2.375,-5.288,-2.296,-4.889
2004-01-18 07:00:00,-1.617,-4.788,-1.621,-4.437
2004-01-18 08:00:00,-0.944,-3.882,-1.008,-3.599
2004-01-18 09:00:00,0.265,-2.308,0.139,-2.118
2004-01-18 10:00:00,0.942,0.495,0.758,0.585
2004-01-18 11:00:00,2.54,2.834,2.274,2.849
2004-01-18 12:00:00,4.562,5.243,4.078,5.013
2004-01-18 13:00:00,6.819,6.584,5.995,6.067
2004-01-18 14:00:00,9.382,6.486,8.008,5.758
2004-01-18 15:00:00,12.588,5.2,10.473,4.495
2004-01-18 16:00:00,13.317,4.85,10.823,4.077
2004-01-18 17:00:00,13.561,4.657,10.981,3.95
2004-01-18 18:00:00,14.011,6.415,11.277,5.381
2004-01-18 19:00:00,15.855,6.681,12.69,5.544
2004-01-18 20:00:00,18.707,5.187,14.7,4.207
2004-01-18 21:00:00,19.47,2.942,14.636,2.448
2004-01-18 22:00:00,20.173,1.616,15.269,1.418
2004-01-18 23:00:00,20.72,0.305,16.069,0.257
2004-01-19 00:00:00,19.338,0.625,14.731,0.602
2004-01-19 01:00:00,19.404,-0.367,14.071,0.013
2004-01-19 02:00:00,17.576,-0.713,12.642,-0.035
2004-01-19 03:00:00,17.294,-1.579,13.015,-0.746
2004-01-19 04:00:00,16.848,-1.197,13.142,-0.645
2004-01-19 05:00:00,15.907,-2.223,12.668,-1.491
2004-01-19 06:00:00,13.956,-3.113,11.055,-2.041
2004-01-19 07:00:00,10.636,-6.277,8.548,-4.645
2004-01-19 08:00:00,6.77,-7.645,5.635,-6.008
2004-01-19 09:00:00,4.467,-7.474,3.87,-6.212
2004-01-19 10:00:00,3.824,-5.018,3.359,-4.2
2004-01-19 11:00:00,4.585,-4.079,4.027,-3.458
2004-01-19 12:00:00,4.595,-3.801,4.012,-3.215
2004-01-19 13:00:00,4.697,-2.63,4.131,-2.18
2004-01-19 14:00:00,4.57,-2.824,3.99,-2.378
2004-01-19 15:00:00,4.319,-2.381,3.843,-2.037
2004-01-19 16:00:00,4.178,-3.432,3.731,-3.072
2004-01-19 17:00:00,3.553,-4.977,3.189,-4.52
2004-01-19 18:00:00,3.429,-6.653,3.075,-5.973
2004-01-19 19:00:00,2.971,-7.622,2.657,-6.758
2004-01-19 20:00:00,2.12,-7.965,1.902,-7.012
2004-01-19 21:00:00,1.946,-8.486,1.75,-7.381
2004-01-19 22:00:00,0.72,-9.76,0.739,-8.433
2004-01-19 23:00:00,-0.595,-10.139,-0.441,-8.783
2004-01-20 00:00:00,-2.317,-9.336,-1.972,-8.125
2004-01-20 01:00:00,-3.52,-7.866,-3.11,-6.987
2004-01-20 02:00:00,-4.477,-6.739,-4.09,-6.068
2004-01-20 03:00:00,-4.84,-5.952,-4.509,-5.416
