Time [UTC],u100,v100,u10,v10
1994-01-05 15:00:00,-10.895,12.408,-8.73,9.559
1994-01-05 16:00:00,-11.659,12.155,-9.265,9.233
1994-01-05 17:00:00,-8.839,15.063,-7.304,11.9
1994-01-05 18:00:00,4.827,13.389,3.034,10.356
1994-01-05 19:00:00,8.155,12.446,5.975,9.87
1994-01-05 20:00:00,7.38,13.102,5.539,10.421
1994-01-05 21:00:00,8.22,12.675,6.24,10.146
1994-01-05 22:00:00,9.552,10.278,7.09,8.181
1994-01-05 23:00:00,10.371,9.692,7.938,7.812
1994-01-06 00:00:00,10.234,8.913,7.992,7.256
1994-01-06 01:00:00,7.854,8.725,6.093,7.133
1994-01-06 02:00:00,5.714,8.897,4.264,7.193
1994-01-06 03:00:00,4.242,10.772,3.087,8.694
1994-01-06 04:00:00,3.228,12.286,2.279,9.848
1994-01-06 05:00:00,1.221,11.745,0.689,9.493
1994-01-06 06:00:00,-0.86,9.996,-1.036,8.076
1994-01-06 07:00:00,-3.431,9.349,-3.108,7.668
1994-01-06 08:00:00,-4.507,10.642,-3.947,8.834
1994-01-06 09:00:00,-5.392,9.905,-4.679,8.062
1994-01-06 10:00:00,-5.302,8.805,-4.692,6.739
1994-01-06 11:00:00,-3.196,9.525,-3.045,7.571
1994-01-06 12:00:00,-0.155,9.268,-0.633,7.217
1994-01-06 13:00:00,0.676,8.743,0.048,6.946
1994-01-06 14:00:00,-0.869,8.708,-1.191,6.772
1994-01-06 15:00:00,-3.386,8.184,-3.115,6.243
1994-01-06 16:00:00,-5.044,9.863,-4.315,7.566
1994-01-06 17:00:00,-6.75,8.468,-5.606,6.26
1994-01-06 18:00:00,-7.231,7.279,-5.829,5.207
1994-01-06 19:00:00,-7.81,6.78,-6.205,4.734
1994-01-06 20:00:00,-8.981,6.66,-7.128,4.607
1994-01-06 21:00:00,-9.028,6.83,-7.17,4.766
1994-01-06 22:00:00,-8.447,6.412,-6.794,4.285
1994-01-06 23:00:00,-9.339,5.787,-7.52,3.738
1994-01-07 00:00:00,-8.82,6.858,-6.94,4.722
1994-01-07 01:00:00,-8.465,8.822,-6.828,6.282
1994-01-07 02:00:00,-4.756,11.654,-4.244,8.616
1994-01-07 03:00:00,2.092,11.357,0.904,8.741
1994-01-07 04:00:00,4.307,11.112,3.09,8.86
1994-01-07 05:00:00,3.087,11.969,2.354,9.778
1994-01-07 06:00:00,2.033,12.848,1.45,10.665
1994-01-07 07:00:00,3.952,14.253,3.046,11.69
1994-01-07 08:00:00,7.603,12.838,5.907,10.435
1994-01-07 09:00:00,8.57,11.039,6.79,9.142
1994-01-07 10:00:00,9.954,10.989,7.862,9.066
1994-01-07 11:00:00,10.32,11.089,7.952,8.997
1994-01-07 12:00:00,10.76,11.437,8.221,9.172
1994-01-07 13:00:00,9.636,11.95,7.556,9.808
1994-01-07 14:00:00,9.882,12.078,7.841,9.967
1994-01-07 15:00:00,10.474,11.066,8.149,9.081
1994-01-07 16:00:00,10.885,9.574,8.429,7.898
1994-01-07 17:00:00,11.305,7.79,8.648,6.456
1994-01-07 18:00:00,10.957,6.47,8.997,5.604
1994-01-07 19:00:00,11.828,4.892,9.931,4.438
1994-01-07 20:00:00,12.633,2.593,10.578,2.39
1994-01-07 21:00:00,13.029,-0.583,10.924,-0.268
1994-01-07 22:00:00,12.221,-2.889,10.222,-2.197
1994-01-07 23:00:00,11.064,-4.76,9.363,-3.838
1994-01-08 00:00:00,9.461,-5.688,8.128,-4.771
1994-01-08 01:00:00,8.469,-5.625,7.315,-4.772
1994-01-08 02:00:00,8.249,-4.944,7.16,-4.208
1994-01-08 03:00:00,8.214,-4.284,7.114,-3.628
1994-01-08 04:00:00,7.669,-3.609,6.663,-3.058
1994-01-08 05:00:00,7.033,-2.863,6.157,-2.43
1994-01-08 06:00:00,6.508,-2.051,5.73,-1.742
1994-01-08 07:00:00,5.857,-1.424,5.184,-1.194
1994-01-08 08:00:00,4.942,-0.594,4.409,-0.476
1994-01-08 09:00:00,3.918,0.454,3.519,0.457
1994-01-08 10:00:00,3.637,2.076,3.308,1.925
1994-01-08 11:00:00,3.423,3.397,3.063,3.087
1994-01-08 12:00:00,3.195,4.591,2.803,4.109
1994-01-08 13:00:00,2.806,5.118,2.43,4.564
1994-01-08 14:00:00,2.372,5.637,2.04,5.028
1994-01-08 15:00:00,2.006,6.243,1.684,5.554
1994-01-08 16:00:00,1.81,6.958,1.458,6.074
1994-01-08 17:00:00,1.374,7.701,1.1,6.785
1994-01-08 18:00:00,0.927,8.631,0.705,7.538
1994-01-08 19:00:00,0.686,9.505,0.468,8.233
1994-01-08 20:00:00,0.558,10.048,0.342,8.653
1994-01-08 21:00:00,0.967,10.258,0.728,8.83
1994-01-08 22:00:00,1.433,9.739,1.139,8.406
1994-01-08 23:00:00,0.624,8.927,0.436,7.794
1994-01-09 00:00:00,-0.658,8.725,-0.719,7.694
1994-01-09 01:00:00,-1.207,9.466,-1.178,8.33
1994-01-09 02:00:00,-1.848,9.904,-1.731,8.629
1994-01-09 03:00:00,-2.718,9.993,-2.503,8.682
1994-01-09 04:00:00,-2.792,10.476,-2.559,9.098
1994-01-09 05:00:00,-2.514,10.523,-2.301,9.135
1994-01-09 06:00:00,-2.543,10.346,-2.333,9.007
1994-01-09 07:00:00,-2.766,10.392,-2.522,9.066
1994-01-09 08:00:00,-1.859,10.48,-1.732,9.167
1994-01-09 09:00:00,-3.217,10.323,-2.963,9.061
1994-01-09 10:00:00,-5.021,9.668,-4.506,8.428
1994-01-09 11:00:00,-5.727,9.846,-5.057,8.514
1994-01-09 12:00:00,-6.057,9.979,-5.309,8.57
1994-01-09 13:00:00,-5.573,9.73,-4.903,8.367
1994-01-09 14:00:00,-6.57,9.562,-5.779,8.208
1994-01-09 15:00:00,-6.716,9.886,-5.834,8.396
1994-01-09 16:00:00,-5.982,10.285,-5.197,8.707
1994-01-09 17:00:00,-5.13,10.713,-4.497,9.119
1994-01-09 18:00:00,-5.529,10.486,-4.864,8.9
1994-01-09 19:00:00,-6.017,10.719,-5.25,9.037
1994-01-09 20:00:00,-5.469,11.53,-4.751,9.767
1994-01-09 21:00:00,-4.944,11.348,-4.318,9.61
1994-01-09 22:00:00,-5.848,10.745,-5.113,9.04
1994-01-09 23:00:00,-6.861,10.139,-5.955,8.519
1994-01-10 00:00:00,-6.443,10.116,-5.625,8.503
1994-01-10 01:00:00,-6.977,9.696,-6.133,8.191
1994-01-10 02:00:00,-8.802,8.723,-7.704,7.357
1994-01-10 03:00:00,-11.009,8.324,-9.475,6.962
1994-01-10 04:00:00,-11.121,9.041,-9.42,7.502
1994-01-10 05:00:00,-10.715,9.527,-9.1,7.886
1994-01-10 06:00:00,-10.854,9.213,-9.241,7.654
1994-01-10 07:00:00,-10.571,9.285,-9.048,7.723
1994-01-10 08:00:00,-10.977,8.969,-9.403,7.474
1994-01-10 09:00:00,-11.332,8.895,-9.714,7.407
1994-01-10 10:00:00,-11.984,8.997,-10.174,7.437
1994-01-10 11:00:00,-11.73,9.001,-9.931,7.391
1994-01-10 12:00:00,-11.361,8.711,-9.662,7.19
1994-01-10 13:00:00,-10.924,8.021,-9.339,6.66
1994-01-10 14:00:00,-10.258,7.904,-8.881,6.672
1994-01-10 15:00:00,-10.517,7.538,-9.155,6.399
1994-01-10 16:00:00,-11.191,7.473,-9.682,6.332
1994-01-10 17:00:00,-10.769,7.739,-9.28,6.567
1994-01-10 18:00:00,-9.977,7.975,-8.636,6.812
1994-01-10 19:00:00,-9.493,8.063,-8.271,6.934
1994-01-10 20:00:00,-8.942,8.067,-7.836,6.97
1994-01-10 21:00:00,-8.235,7.852,-7.283,6.811
1994-01-10 22:00:00,-8.099,6.161,-7.27,5.426
1994-01-10 23:00:00,-8.243,6.069,-7.424,5.362
1994-01-11 00:00:00,-8.315,6.134,-7.484,5.426
1994-01-11 01:00:00,-8.081,6.608,-7.256,5.838
1994-01-11 02:00:00,-7.623,6.888,-6.855,6.096
1994-01-11 03:00:00,-7.022,7.231,-6.32,6.404
1994-01-11 04:00:00,-6.796,7.338,-6.088,6.474
1994-01-11 05:00:00,-6.952,7.335,-6.238,6.494
1994-01-11 06:00:00,-7.105,7.632,-6.359,6.753
1994-01-11 07:00:00,-7.096,8.064,-6.315,7.097
1994-01-11 08:00:00,-6.64,8.472,-5.881,7.427
1994-01-11 09:00:00,-5.945,8.71,-5.276,7.654
1994-01-11 10:00:00,-4.864,9.164,-4.346,8.075
1994-01-11 11:00:00,-4.392,9.053,-3.931,7.978
1994-01-11 12:00:00,-4.374,8.523,-3.953,7.515
1994-01-11 13:00:00,-4.703,7.959,-4.229,7.026
1994-01-11 14:00:00,-4.744,7.853,-4.294,6.933
1994-01-11 15:00:00,-4.781,7.995,-4.349,7.049
1994-01-11 16:00:00,-4.928,8.546,-4.477,7.507
1994-01-11 17:00:00,-4.648,9.071,-4.191,7.917
1994-01-11 18:00:00,-3.491,9.878,-3.185,8.444
1994-01-11 19:00:00,-2.173,10.447,-2.069,8.777
1994-01-11 20:00:00,-1.319,10.772,-1.407,8.756
1994-01-11 21:00:00,-0.059,11.382,-0.317,9.331
1994-01-11 22:00:00,1.329,12.019,0.769,9.759
1994-01-11 23:00:00,-0.316,11.076,-0.564,9.115
1994-01-12 00:00:00,-1.361,11.598,-1.407,9.632
1994-01-12 01:00:00,-0.369,13.74,-0.582,11.225
1994-01-12 02:00:00,-0.553,13.383,-0.773,10.675
1994-01-12 03:00:00,2.035,14.109,1.172,11.359
1994-01-12 04:00:00,6.991,9.721,4.598,7.785
1994-01-12 05:00:00,10.384,6.492,7.551,5.329
1994-01-12 06:00:00,8.758,6.399,6.348,5.165
1994-01-12 07:00:00,6.499,7.293,4.521,5.84
1994-01-12 08:00:00,5.332,9.059,3.615,7.168
1994-01-12 09:00:00,5.185,11.205,3.506,8.777
1994-01-12 10:00:00,4.812,11.937,3.171,9.247
1994-01-12 11:00:00,5.03,13.353,3.253,10.176
1994-01-12 12:00:00,4.253,15.054,2.72,11.369
1994-01-12 13:00:00,2.085,17.284,1.13,13.024
1994-01-12 14:00:00,2.117,18.268,1.159,13.634
1994-01-12 15:00:00,2.318,18.649,1.314,13.771
1994-01-12 16:00:00,3.894,18.512,2.443,13.693
1994-01-12 17:00:00,5.725,17.844,3.757,13.27
1994-01-12 18:00:00,6.613,16.487,4.391,12.279
1994-01-12 19:00:00,6.159,16.585,3.948,12.324
1994-01-12 20:00:00,10.372,17.88,7.137,13.458
1994-01-12 21:00:00,15.157,16.908,10.776,12.515
1994-01-12 22:00:00,15.447,17.731,10.994,13.123
1994-01-12 23:00:00,17.604,14.676,12.476,10.876
1994-01-13 00:00:00,16.475,11.028,11.832,8.344
1994-01-13 01:00:00,15.46,11.178,11.264,8.59
1994-01-13 02:00:00,16.477,9.882,12.177,7.735
1994-01-13 03:00:00,17.205,8.306,12.784,6.536
1994-01-13 04:00:00,17.208,7.976,12.899,6.262
1994-01-13 05:00:00,18.342,6.592,13.843,5.249
1994-01-13 06:00:00,17.979,5.772,13.487,4.651
1994-01-13 07:00:00,17.995,6.375,13.503,5.126
1994-01-13 08:00:00,17.792,7.303,13.342,5.812
1994-01-13 09:00:00,16.603,9.012,12.389,7.087
1994-01-13 10:00:00,17.363,10.124,12.893,7.985
1994-01-13 11:00:00,18.068,9.105,13.369,7.134
1994-01-13 12:00:00,17.175,8.746,12.686,6.845
1994-01-13 13:00:00,16.51,8.775,12.285,6.95
1994-01-13 14:00:00,16.725,8.854,12.481,7.035
1994-01-13 15:00:00,16.593,9.002,12.41,7.151
1994-01-13 16:00:00,16.343,9.071,12.184,7.192
1994-01-13 17:00:00,15.861,9.239,11.796,7.325
1994-01-13 18:00:00,15.062,9.842,11.16,7.773
1994-01-13 19:00:00,14.963,10.959,11.102,8.562
1994-01-13 20:00:00,15.503,11.271,11.499,8.789
1994-01-13 21:00:00,15.555,10.895,11.53,8.483
1994-01-13 22:00:00,16.313,10.504,12.124,8.165
1994-01-13 23:00:00,16.988,10.004,12.711,7.845
1994-01-14 00:00:00,17.018,9.544,12.78,7.556
1994-01-14 01:00:00,17.201,9.298,12.962,7.42
1994-01-14 02:00:00,17.481,9.805,13.183,7.868
1994-01-14 03:00:00,18.101,10.358,13.621,8.28
1994-01-14 04:00:00,18.897,9.779,14.179,7.811
1994-01-14 05:00:00,19.148,8.621,14.34,6.897
1994-01-14 06:00:00,18.983,7.929,14.268,6.35
1994-01-14 07:00:00,18.756,7.528,14.206,6.041
1994-01-14 08:00:00,18.562,7.091,14.128,5.706
1994-01-14 09:00:00,18.107,6.464,13.859,5.226
1994-01-14 10:00:00,17.53,6.196,13.478,5.027
1994-01-14 11:00:00,17.493,6.14,13.607,4.971
1994-01-14 12:00:00,17.383,5.656,13.495,4.612
1994-01-14 13:00:00,17.135,4.701,13.34,3.909
1994-01-14 14:00:00,17.187,3.273,13.394,2.8
1994-01-14 15:00:00,16.453,1.341,12.925,1.289
1994-01-14 16:00:00,15.771,0.111,12.485,0.31
1994-01-14 17:00:00,15.425,-0.927,12.284,-0.524
1994-01-14 18:00:00,14.945,-1.425,11.934,-0.904
1994-01-14 19:00:00,14.112,-1.858,11.263,-1.277
1994-01-14 20:00:00,13.545,-1.646,10.781,-1.103
1994-01-14 21:00:00,13.125,-0.99,10.38,-0.522
1994-01-14 22:00:00,13.572,-1.402,10.77,-0.868
1994-01-14 23:00:00,12.966,-1.055,10.309,-0.617
1994-01-15 00:00:00,12.801,-0.912,10.197,-0.506
1994-01-15 01:00:00,12.634,-0.437,10.146,-0.126
1994-01-15 02:00:00,12.479,0.035,9.935,0.25
1994-01-15 03:00:00,12.426,0.184,9.422,0.517
1994-01-15 04:00:00,11.994,0.179,9.305,0.533
1994-01-15 05:00:00,11.76,-0.136,9.362,0.185
1994-01-15 06:00:00,11.758,-0.708,9.414,-0.323
1994-01-15 07:00:00,11.989,-1.609,9.398,-0.938
1994-01-15 08:00:00,11.403,-2.101,9.197,-1.496
1994-01-15 09:00:00,10.826,-2.476,8.811,-1.818
1994-01-15 10:00:00,10.828,-3.317,8.755,-2.38
1994-01-15 11:00:00,10.857,-3.27,8.76,-2.328
1994-01-15 12:00:00,10.92,-3.458,8.822,-2.491
1994-01-15 13:00:00,10.316,-4.062,8.446,-3.103
1994-01-15 14:00:00,8.838,-5.25,7.454,-4.246
1994-01-15 15:00:00,7.243,-5.85,6.226,-4.857
1994-01-15 16:00:00,6.347,-6.074,5.514,-5.109
1994-01-15 17:00:00,5.914,-6.349,5.166,-5.42
1994-01-15 18:00:00,5.6,-6.942,4.911,-5.987
1994-01-15 19:00:00,5.277,-7.636,4.638,-6.611
1994-01-15 20:00:00,5.018,-8.114,4.425,-7.061
1994-01-15 21:00:00,4.855,-8.405,4.292,-7.327
1994-01-15 22:00:00,5.684,-8.524,5.027,-7.412
1994-01-15 23:00:00,5.162,-8.995,4.592,-7.836
1994-01-16 00:00:00,4.395,-9.423,3.928,-8.238
1994-01-16 01:00:00,3.131,-9.34,2.835,-8.241
1994-01-16 02:00:00,1.37,-8.538,1.28,-7.633
1994-01-16 03:00:00,-0.658,-7.021,-0.562,-6.385
1994-01-16 04:00:00,-2.54,-5.854,-2.309,-5.378
1994-01-16 05:00:00,-4.055,-4.686,-3.722,-4.329
1994-01-16 06:00:00,-4.802,-3.637,-4.438,-3.365
1994-01-16 07:00:00,-4.686,-2.769,-4.364,-2.575
1994-01-16 08:00:00,-4.174,-2.348,-3.923,-2.19
1994-01-16 09:00:00,-3.418,-1.949,-3.257,-1.814
1994-01-16 10:00:00,-2.926,-1.469,-2.768,-1.393
1994-01-16 11:00:00,-1.845,-0.939,-1.775,-0.892
1994-01-16 12:00:00,-0.664,-0.506,-0.665,-0.48
1994-01-16 13:00:00,0.501,-0.571,0.454,-0.546
1994-01-16 14:00:00,1.493,-1.018,1.401,-0.975
1994-01-16 15:00:00,1.856,-1.682,1.733,-1.593
1994-01-16 16:00:00,1.51,-2.239,1.383,-2.098
1994-01-16 17:00:00,0.987,-2.586,0.85,-2.427
1994-01-16 18:00:00,0.166,-2.818,0.064,-2.643
1994-01-16 19:00:00,-1.092,-2.42,-1.124,-2.279
1994-01-16 20:00:00,-2.724,-1.287,-2.66,-1.202
1994-01-16 21:00:00,-3.941,0.303,-3.789,0.299
1994-01-16 22:00:00,-4.81,0.77,-4.577,0.786
1994-01-16 23:00:00,-4.831,0.938,-4.592,0.93
1994-01-17 00:00:00,-4.426,0.596,-4.235,0.618
1994-01-17 01:00:00,-3.819,0.111,-3.69,0.155
1994-01-17 02:00:00,-3.558,-0.574,-3.466,-0.505
1994-01-17 03:00:00,-2.932,-0.842,-2.888,-0.766
1994-01-17 04:00:00,-1.85,-1.099,-1.871,-1.015
1994-01-17 05:00:00,-0.762,-1.391,-0.826,-1.29
1994-01-17 06:00:00,0.577,-1.58,0.469,-1.452
1994-01-17 07:00:00,2.232,-1.812,2.067,-1.67
1994-01-17 08:00:00,3.44,-1.745,3.216,-1.6
1994-01-17 09:00:00,4.651,-1.873,4.341,-1.713
1994-01-17 10:00:00,5.768,-0.741,5.344,-0.663
1994-01-17 11:00:00,6.753,-1.562,6.201,-1.424
1994-01-17 12:00:00,7.235,-2.963,6.566,-2.7
1994-01-17 13:00:00,6.836,-4.213,6.145,-3.787
1994-01-17 14:00:00,6.397,-4.723,5.762,-4.235
1994-01-17 15:00:00,6.468,-5.774,5.825,-5.16
1994-01-17 16:00:00,6.357,-6.602,5.684,-5.869
1994-01-17 17:00:00,6.628,-7.38,5.91,-6.551
1994-01-17 18:00:00,6.517,-6.91,5.798,-6.145
1994-01-17 19:00:00,7.105,-5.165,6.403,-4.637
1994-01-17 20:00:00,8.761,-4.035,7.843,-3.58
1994-01-17 21:00:00,10.119,-2.237,8.964,-1.935
1994-01-17 22:00:00,11.623,-0.927,10.063,-0.745
1994-01-17 23:00:00,12.119,1.016,10.37,0.927
1994-01-18 00:00:00,13.56,2.168,11.367,1.88
1994-01-18 01:00:00,14.2,2.045,11.771,1.789
1994-01-18 02:00:00,14.651,2.718,12.02,2.358
1994-01-18 03:00:00,15.301,3.537,12.438,2.991
1994-01-18 04:00:00,15.308,4.159,12.287,3.467
1994-01-18 05:00:00,15.61,4.588,12.512,3.803
1994-01-18 06:00:00,17.289,4.482,13.887,3.711
1994-01-18 07:00:00,17.373,4.357,13.856,3.556
1994-01-18 08:00:00,17.451,4.041,13.983,3.319
1994-01-18 09:00:00,16.379,4.59,13.184,3.818
1994-01-18 10:00:00,17.002,6.012,13.712,4.962
1994-01-18 11:00:00,16.865,5.362,13.501,4.422
1994-01-18 12:00:00,16.427,5.423,13.094,4.479
1994-01-18 13:00:00,16.49,5.821,13.171,4.789
1994-01-18 14:00:00,15.776,6.19,12.61,5.125
1994-01-18 15:00:00,15.381,6.773,12.388,5.643
1994-01-18 16:00:00,15.01,7.726,12.06,6.421
1994-01-18 17:00:00,14.98,8.61,11.979,7.095
1994-01-18 18:00:00,15.348,9.106,12.244,7.422
1994-01-18 19:00:00,14.052,9.721,10.861,7.768
1994-01-18 20:00:00,13.991,9.864,10.352,7.804
1994-01-18 21:00:00,15.121,9.965,11.044,7.817
1994-01-18 22:00:00,13.918,9.1,10.538,7.241
1994-01-18 23:00:00,14.097,8.979,10.27,7.109
1994-01-19 00:00:00,14.519,8.257,10.781,6.646
1994-01-19 01:00:00,14.139,6.877,10.865,5.684
1994-01-19 02:00:00,13.85,6.424,10.569,5.323
1994-01-19 03:00:00,13.903,5.33,10.536,4.464
1994-01-19 04:00:00,13.385,3.688,10.098,3.219
1994-01-19 05:00:00,12.656,1.287,9.559,1.47
1994-01-19 06:00:00,10.729,-0.963,8.116,-0.161
1994-01-19 07:00:00,9.258,-1.919,7.059,-0.919
1994-01-19 08:00:00,8.71,-2.706,6.776,-1.685
1994-01-19 09:00:00,8.067,-2.994,6.417,-2.1
1994-01-19 10:00:00,7.75,-2.672,6.572,-2.148
1994-01-19 11:00:00,7.375,-1.964,6.438,-1.639
1994-01-19 12:00:00,7.179,-1.364,6.338,-1.146
1994-01-19 13:00:00,7.171,-0.675,6.358,-0.562
1994-01-19 14:00:00,7.359,-0.018,6.57,0.009
1994-01-19 15:00:00,7.803,0.714,6.965,0.672
1994-01-19 16:00:00,7.992,1.069,7.107,0.992
1994-01-19 17:00:00,7.992,1.324,7.1,1.22
1994-01-19 18:00:00,8.043,1.774,7.127,1.638
1994-01-19 19:00:00,8.787,2.271,7.731,2.079
1994-01-19 20:00:00,10.032,2.234,8.723,2.025
1994-01-19 21:00:00,10.942,1.538,9.368,1.398
1994-01-19 22:00:00,10.855,1.106,9.198,1.032
1994-01-19 23:00:00,10.685,0.404,9.078,0.454
1994-01-20 00:00:00,10.79,0.213,9.218,0.287
1994-01-20 01:00:00,10.845,0.383,9.303,0.418
1994-01-20 02:00:00,10.566,0.868,9.138,0.822
1994-01-20 03:00:00,11.131,1.115,9.63,1.036
1994-01-20 04:00:00,11.15,1.19,9.612,1.107
1994-01-20 05:00:00,11.031,1.271,9.49,1.191
