Time [UTC],u100,v100,u10,v10
1998-01-02 17:00:00,-4.504,12.504,-3.956,9.458
1998-01-02 18:00:00,-4.813,12.061,-4.142,9.067
1998-01-02 19:00:00,-5.235,11.351,-4.478,8.585
1998-01-02 20:00:00,-4.946,10.831,-4.275,8.206
1998-01-02 21:00:00,-3.838,9.911,-3.441,7.264
1998-01-02 22:00:00,-2.806,7.863,-2.864,5.873
1998-01-02 23:00:00,-0.059,6.467,-0.811,5.066
1998-01-03 00:00:00,5.884,1.939,4.192,1.965
1998-01-03 01:00:00,11.129,-2.888,8.874,-1.873
1998-01-03 02:00:00,11.879,-3.396,9.521,-2.402
1998-01-03 03:00:00,11.593,0.748,9.224,0.857
1998-01-03 04:00:00,11.158,5.143,8.718,4.247
1998-01-03 05:00:00,9.798,7.737,7.645,6.359
1998-01-03 06:00:00,7.556,9.738,5.702,7.901
1998-01-03 07:00:00,4.795,13.002,3.369,10.238
1998-01-03 08:00:00,3.456,16.378,2.172,12.761
1998-01-03 09:00:00,1.76,18.254,0.82,13.762
1998-01-03 10:00:00,-2.33,18.363,-2.32,12.871
1998-01-03 11:00:00,-6.428,19.766,-5.359,14.058
1998-01-03 12:00:00,-4.729,21.491,-4.121,15.422
1998-01-03 13:00:00,6.025,20.898,3.833,15.276
1998-01-03 14:00:00,15.136,11.289,10.987,8.853
1998-01-03 15:00:00,14.301,8.365,10.665,6.657
1998-01-03 16:00:00,14.761,10.587,11.437,8.499
1998-01-03 17:00:00,20.499,4.225,15.983,3.669
1998-01-03 18:00:00,21.145,3.308,16.228,2.694
1998-01-03 19:00:00,20.971,5.549,16.057,4.451
1998-01-03 20:00:00,21.923,5.759,16.837,4.581
1998-01-03 21:00:00,21.332,6.065,16.539,4.807
1998-01-03 22:00:00,20.823,5.988,16.325,4.851
1998-01-03 23:00:00,22.419,3.212,17.617,2.635
1998-01-04 00:00:00,24.266,3.411,18.72,2.756
1998-01-04 01:00:00,25.216,4.56,19.206,3.556
1998-01-04 02:00:00,25.406,5.444,19.39,4.226
1998-01-04 03:00:00,24.403,5.876,18.753,4.62
1998-01-04 04:00:00,23.041,6.165,17.766,4.887
1998-01-04 05:00:00,21.533,6.062,16.795,4.863
1998-01-04 06:00:00,20.598,5.909,16.318,4.799
1998-01-04 07:00:00,19.708,4.726,15.817,3.904
1998-01-04 08:00:00,18.226,3.028,14.8,2.597
1998-01-04 09:00:00,17.734,3.547,14.53,3.028
1998-01-04 10:00:00,17.966,4.256,14.703,3.564
1998-01-04 11:00:00,15.931,6.446,12.974,5.303
1998-01-04 12:00:00,12.173,9.157,9.778,7.459
1998-01-04 13:00:00,8.505,11.95,6.62,9.571
1998-01-04 14:00:00,4.248,14.03,3.0,10.999
1998-01-04 15:00:00,3.395,16.563,2.322,12.904
1998-01-04 16:00:00,2.33,17.405,1.659,13.823
1998-01-04 17:00:00,-0.605,16.874,-0.756,13.318
1998-01-04 18:00:00,-1.676,16.246,-1.638,12.735
1998-01-04 19:00:00,1.067,15.402,0.408,12.15
1998-01-04 20:00:00,5.745,15.051,3.389,10.897
1998-01-04 21:00:00,5.349,15.771,3.271,11.647
1998-01-04 22:00:00,4.997,16.444,3.685,13.232
1998-01-04 23:00:00,5.506,14.323,4.212,11.718
1998-01-05 00:00:00,6.299,10.867,4.929,9.078
1998-01-05 01:00:00,6.139,8.368,4.953,7.167
1998-01-05 02:00:00,6.085,6.556,5.043,5.749
1998-01-05 03:00:00,12.262,4.623,10.172,4.071
1998-01-05 04:00:00,19.629,3.173,15.812,2.792
1998-01-05 05:00:00,22.684,1.985,17.746,1.794
1998-01-05 06:00:00,22.571,1.02,17.478,1.041
1998-01-05 07:00:00,22.342,0.255,17.364,0.409
1998-01-05 08:00:00,21.904,-0.935,17.114,-0.546
1998-01-05 09:00:00,20.931,-1.279,16.477,-0.832
1998-01-05 10:00:00,19.999,-0.016,15.925,0.119
1998-01-05 11:00:00,19.205,2.208,15.475,1.872
1998-01-05 12:00:00,17.267,3.404,14.073,2.849
1998-01-05 13:00:00,14.334,5.16,11.976,4.383
1998-01-05 14:00:00,11.2,6.454,9.485,5.525
1998-01-05 15:00:00,8.379,6.809,7.22,5.915
1998-01-05 16:00:00,5.659,7.75,4.905,6.81
1998-01-05 17:00:00,2.555,8.286,2.204,7.395
1998-01-05 18:00:00,-0.188,7.1,-0.372,6.063
1998-01-05 19:00:00,-3.522,5.397,-3.274,4.703
1998-01-05 20:00:00,-4.474,5.45,-4.022,4.58
1998-01-05 21:00:00,-3.471,3.082,-3.216,2.619
1998-01-05 22:00:00,0.678,-2.131,0.415,-1.801
1998-01-05 23:00:00,2.953,-6.756,2.634,-6.117
1998-01-06 00:00:00,5.65,-8.212,4.947,-7.219
1998-01-06 01:00:00,8.134,-8.209,7.026,-7.047
1998-01-06 02:00:00,9.709,-7.381,8.21,-6.152
1998-01-06 03:00:00,11.15,-6.162,9.396,-5.093
1998-01-06 04:00:00,12.45,-4.855,10.496,-4.016
1998-01-06 05:00:00,13.195,-4.774,11.048,-3.924
1998-01-06 06:00:00,12.974,-5.721,10.836,-4.692
1998-01-06 07:00:00,11.808,-6.221,9.899,-5.087
1998-01-06 08:00:00,11.02,-6.538,9.307,-5.399
1998-01-06 09:00:00,10.339,-6.408,8.771,-5.321
1998-01-06 10:00:00,9.77,-6.122,8.315,-5.079
1998-01-06 11:00:00,9.879,-4.87,8.442,-4.042
1998-01-06 12:00:00,10.845,-3.55,9.17,-2.885
1998-01-06 13:00:00,11.865,-3.432,10.013,-2.806
1998-01-06 14:00:00,13.101,-2.874,10.929,-2.301
1998-01-06 15:00:00,13.165,-2.181,11.037,-1.76
1998-01-06 16:00:00,11.627,-0.351,9.859,-0.207
1998-01-06 17:00:00,9.695,1.574,8.395,1.435
1998-01-06 18:00:00,8.648,3.826,7.559,3.397
1998-01-06 19:00:00,7.717,6.106,6.699,5.369
1998-01-06 20:00:00,7.046,7.975,5.968,6.886
1998-01-06 21:00:00,5.924,9.652,4.916,8.217
1998-01-06 22:00:00,3.459,10.665,2.59,8.733
1998-01-06 23:00:00,2.271,12.257,1.578,10.08
1998-01-07 00:00:00,0.798,12.554,0.359,10.291
1998-01-07 01:00:00,0.942,13.737,0.522,11.185
1998-01-07 02:00:00,1.088,13.695,0.37,10.63
1998-01-07 03:00:00,1.746,14.144,0.614,10.503
1998-01-07 04:00:00,4.574,12.689,2.605,9.566
1998-01-07 05:00:00,9.355,9.875,6.622,7.771
1998-01-07 06:00:00,10.922,8.277,8.082,6.509
1998-01-07 07:00:00,11.289,8.13,8.377,6.445
1998-01-07 08:00:00,11.324,8.459,8.425,6.664
1998-01-07 09:00:00,11.142,8.804,8.29,6.943
1998-01-07 10:00:00,11.437,7.877,8.562,6.204
1998-01-07 11:00:00,11.484,8.305,8.656,6.549
1998-01-07 12:00:00,11.484,8.311,8.698,6.599
1998-01-07 13:00:00,11.177,8.632,8.649,7.01
1998-01-07 14:00:00,13.022,8.39,9.858,6.592
1998-01-07 15:00:00,16.167,6.816,12.031,5.334
1998-01-07 16:00:00,16.141,5.241,12.648,4.292
1998-01-07 17:00:00,14.557,5.222,11.379,4.299
1998-01-07 18:00:00,15.726,5.857,12.237,4.77
1998-01-07 19:00:00,16.155,5.574,12.501,4.542
1998-01-07 20:00:00,16.103,6.368,12.628,5.159
1998-01-07 21:00:00,14.667,6.666,11.434,5.396
1998-01-07 22:00:00,14.511,6.736,11.363,5.403
1998-01-07 23:00:00,14.391,6.063,11.407,4.949
1998-01-08 00:00:00,14.327,5.604,11.534,4.642
1998-01-08 01:00:00,13.81,5.969,11.112,4.914
1998-01-08 02:00:00,14.796,7.035,11.902,5.738
1998-01-08 03:00:00,14.728,6.292,11.627,5.077
1998-01-08 04:00:00,14.447,5.331,11.553,4.387
1998-01-08 05:00:00,17.131,3.935,13.808,3.294
1998-01-08 06:00:00,17.224,2.498,14.042,2.12
1998-01-08 07:00:00,17.069,2.298,13.823,1.936
1998-01-08 08:00:00,16.673,1.964,13.505,1.685
1998-01-08 09:00:00,15.566,1.372,12.669,1.227
1998-01-08 10:00:00,13.197,3.365,11.006,2.876
1998-01-08 11:00:00,12.986,5.025,10.829,4.252
1998-01-08 12:00:00,11.815,7.77,9.643,6.398
1998-01-08 13:00:00,9.199,8.405,7.484,7.034
1998-01-08 14:00:00,4.719,7.644,4.16,6.8
1998-01-08 15:00:00,-2.02,6.384,-1.998,5.691
1998-01-08 16:00:00,-3.462,4.926,-3.825,3.989
1998-01-08 17:00:00,3.897,2.456,2.006,1.853
1998-01-08 18:00:00,8.689,1.625,6.039,1.098
1998-01-08 19:00:00,11.714,2.059,8.177,1.499
1998-01-08 20:00:00,13.548,1.518,10.018,1.217
1998-01-08 21:00:00,13.66,1.277,10.178,1.097
1998-01-08 22:00:00,13.554,1.685,10.058,1.463
1998-01-08 23:00:00,12.45,1.583,9.167,1.394
1998-01-09 00:00:00,11.485,1.559,8.393,1.367
1998-01-09 01:00:00,11.478,2.402,8.361,2.005
1998-01-09 02:00:00,13.146,3.531,9.658,2.879
1998-01-09 03:00:00,14.329,4.572,10.586,3.611
1998-01-09 04:00:00,15.274,5.64,11.236,4.457
1998-01-09 05:00:00,16.291,5.526,11.968,4.392
1998-01-09 06:00:00,16.586,5.371,12.102,4.261
1998-01-09 07:00:00,15.954,4.895,11.551,3.895
1998-01-09 08:00:00,14.85,4.645,10.681,3.74
1998-01-09 09:00:00,14.269,5.48,10.235,4.413
1998-01-09 10:00:00,14.039,5.625,10.064,4.628
1998-01-09 11:00:00,12.992,6.654,9.191,5.291
1998-01-09 12:00:00,12.607,7.973,8.852,6.183
1998-01-09 13:00:00,12.784,8.856,9.008,6.816
1998-01-09 14:00:00,13.288,9.159,9.376,7.035
1998-01-09 15:00:00,13.361,9.33,9.426,7.09
1998-01-09 16:00:00,13.325,9.415,9.417,7.143
1998-01-09 17:00:00,13.349,9.134,9.461,6.961
1998-01-09 18:00:00,13.267,8.977,9.419,6.867
1998-01-09 19:00:00,13.322,8.495,9.472,6.56
1998-01-09 20:00:00,13.279,8.047,9.413,6.258
1998-01-09 21:00:00,12.902,8.108,9.08,6.308
1998-01-09 22:00:00,12.136,8.265,8.406,6.334
1998-01-09 23:00:00,11.798,9.759,8.17,7.401
1998-01-10 00:00:00,12.219,10.504,8.453,7.881
1998-01-10 01:00:00,11.962,10.891,8.241,8.092
1998-01-10 02:00:00,11.251,11.727,7.719,8.664
1998-01-10 03:00:00,10.683,12.531,7.337,9.248
1998-01-10 04:00:00,10.267,13.061,7.06,9.638
1998-01-10 05:00:00,10.049,12.994,6.95,9.613
1998-01-10 06:00:00,9.686,12.569,6.693,9.337
1998-01-10 07:00:00,9.203,12.242,6.347,9.165
1998-01-10 08:00:00,8.918,11.833,6.166,8.927
1998-01-10 09:00:00,8.715,11.445,6.022,8.699
1998-01-10 10:00:00,8.313,11.398,5.682,8.638
1998-01-10 11:00:00,8.14,11.391,5.536,8.658
1998-01-10 12:00:00,8.068,11.408,5.469,8.67
1998-01-10 13:00:00,8.089,11.365,5.489,8.612
1998-01-10 14:00:00,8.117,11.204,5.513,8.461
1998-01-10 15:00:00,8.473,10.728,5.83,8.105
1998-01-10 16:00:00,9.047,9.936,6.295,7.561
1998-01-10 17:00:00,9.053,9.346,6.225,7.15
1998-01-10 18:00:00,8.611,9.123,5.787,6.984
1998-01-10 19:00:00,8.352,9.106,5.565,6.972
1998-01-10 20:00:00,8.365,9.228,5.557,7.063
1998-01-10 21:00:00,8.408,9.247,5.58,7.063
1998-01-10 22:00:00,8.179,9.14,5.387,6.96
1998-01-10 23:00:00,7.951,9.077,5.242,6.888
1998-01-11 00:00:00,7.744,8.988,5.111,6.786
1998-01-11 01:00:00,7.386,8.633,4.886,6.515
1998-01-11 02:00:00,6.736,8.202,4.421,6.187
1998-01-11 03:00:00,6.031,7.975,3.926,6.031
1998-01-11 04:00:00,5.442,8.105,3.517,6.141
1998-01-11 05:00:00,4.85,8.329,3.109,6.337
1998-01-11 06:00:00,4.152,8.42,2.598,6.436
1998-01-11 07:00:00,3.413,8.665,2.073,6.631
1998-01-11 08:00:00,2.737,9.038,1.594,6.891
1998-01-11 09:00:00,2.044,9.364,1.063,7.052
1998-01-11 10:00:00,1.368,9.75,0.546,7.277
1998-01-11 11:00:00,1.705,10.053,0.7,7.225
1998-01-11 12:00:00,1.623,10.293,0.621,7.458
1998-01-11 13:00:00,1.538,10.447,0.546,7.508
1998-01-11 14:00:00,1.506,10.631,0.573,7.76
1998-01-11 15:00:00,2.021,10.943,1.009,7.984
1998-01-11 16:00:00,3.376,11.171,2.014,8.198
1998-01-11 17:00:00,4.383,10.739,2.884,8.154
1998-01-11 18:00:00,5.08,10.171,3.465,7.868
1998-01-11 19:00:00,5.792,9.853,3.982,7.664
1998-01-11 20:00:00,6.299,9.706,4.276,7.497
1998-01-11 21:00:00,6.912,9.381,4.688,7.205
1998-01-11 22:00:00,7.555,8.621,5.122,6.596
1998-01-11 23:00:00,7.288,8.347,4.842,6.388
1998-01-12 00:00:00,7.101,8.701,4.645,6.611
1998-01-12 01:00:00,7.79,8.954,5.2,6.83
1998-01-12 02:00:00,7.279,8.641,4.716,6.579
1998-01-12 03:00:00,6.195,8.821,3.829,6.717
1998-01-12 04:00:00,6.138,9.488,3.852,7.163
1998-01-12 05:00:00,6.499,9.856,4.2,7.391
1998-01-12 06:00:00,7.33,9.51,4.889,7.149
1998-01-12 07:00:00,7.684,8.544,5.18,6.482
1998-01-12 08:00:00,7.872,7.577,5.334,5.836
1998-01-12 09:00:00,7.538,7.055,5.044,5.525
1998-01-12 10:00:00,6.921,6.622,4.443,5.215
1998-01-12 11:00:00,6.628,6.583,4.22,5.2
1998-01-12 12:00:00,6.648,6.822,4.265,5.342
1998-01-12 13:00:00,6.901,7.369,4.491,5.678
1998-01-12 14:00:00,6.934,7.095,4.533,5.456
1998-01-12 15:00:00,6.568,6.847,4.229,5.288
1998-01-12 16:00:00,5.567,7.14,3.445,5.505
1998-01-12 17:00:00,5.226,7.578,3.254,5.754
1998-01-12 18:00:00,5.333,7.332,3.39,5.566
1998-01-12 19:00:00,4.988,7.826,3.148,5.956
1998-01-12 20:00:00,4.588,8.684,2.878,6.578
1998-01-12 21:00:00,4.569,8.86,2.835,6.682
1998-01-12 22:00:00,3.952,8.706,2.215,6.446
1998-01-12 23:00:00,3.004,8.248,1.45,6.079
1998-01-13 00:00:00,1.983,8.227,0.721,6.029
1998-01-13 01:00:00,1.304,8.337,0.257,6.083
1998-01-13 02:00:00,1.334,8.42,0.332,6.214
1998-01-13 03:00:00,1.455,8.509,0.459,6.363
1998-01-13 04:00:00,0.992,8.561,0.122,6.493
1998-01-13 05:00:00,0.408,8.782,-0.324,6.542
1998-01-13 06:00:00,1.204,8.796,0.342,6.562
1998-01-13 07:00:00,1.933,8.124,0.9,6.249
1998-01-13 08:00:00,0.882,7.576,0.076,6.021
1998-01-13 09:00:00,-1.153,7.628,-1.459,6.21
1998-01-13 10:00:00,-2.177,8.536,-2.082,7.133
1998-01-13 11:00:00,-0.619,9.144,-0.699,7.671
1998-01-13 12:00:00,0.106,8.399,-0.131,7.062
1998-01-13 13:00:00,-0.445,7.862,-0.65,6.606
1998-01-13 14:00:00,-1.096,7.95,-1.233,6.602
1998-01-13 15:00:00,-0.961,8.667,-1.134,7.048
1998-01-13 16:00:00,-1.071,8.517,-1.371,6.515
1998-01-13 17:00:00,-1.867,8.343,-2.075,6.144
1998-01-13 18:00:00,-2.321,9.254,-2.371,6.63
1998-01-13 19:00:00,-2.345,9.966,-2.414,7.096
1998-01-13 20:00:00,-2.285,10.015,-2.386,7.238
1998-01-13 21:00:00,-2.446,10.038,-2.512,7.307
1998-01-13 22:00:00,-1.573,10.964,-1.815,7.909
1998-01-13 23:00:00,-1.248,11.064,-1.604,7.916
1998-01-14 00:00:00,-1.656,10.919,-1.925,7.736
1998-01-14 01:00:00,-2.377,11.107,-2.459,7.91
1998-01-14 02:00:00,-2.616,11.653,-2.644,8.404
1998-01-14 03:00:00,-2.35,12.044,-2.462,8.783
1998-01-14 04:00:00,-2.034,12.303,-2.248,9.041
1998-01-14 05:00:00,-2.081,12.472,-2.316,9.207
1998-01-14 06:00:00,-2.709,13.05,-2.798,9.661
1998-01-14 07:00:00,-3.193,14.024,-3.099,10.414
1998-01-14 08:00:00,-3.64,14.966,-3.363,11.132
1998-01-14 09:00:00,-4.021,15.696,-3.598,11.638
1998-01-14 10:00:00,-3.631,16.804,-3.323,12.451
1998-01-14 11:00:00,-1.831,19.034,-2.01,14.155
1998-01-14 12:00:00,2.248,20.593,1.159,15.448
1998-01-14 13:00:00,7.054,17.866,4.823,13.556
1998-01-14 14:00:00,9.746,14.848,7.041,11.587
1998-01-14 15:00:00,10.377,13.875,7.732,11.038
1998-01-14 16:00:00,11.711,12.218,8.943,9.939
1998-01-14 17:00:00,12.059,10.826,9.197,8.865
1998-01-14 18:00:00,14.299,8.357,11.165,7.023
1998-01-14 19:00:00,16.345,4.183,13.027,3.672
1998-01-14 20:00:00,16.666,2.45,13.368,2.198
1998-01-14 21:00:00,15.799,3.367,12.542,2.856
1998-01-14 22:00:00,16.985,3.058,13.44,2.644
1998-01-14 23:00:00,16.685,3.021,13.187,2.586
1998-01-15 00:00:00,16.471,3.984,13.152,3.369
1998-01-15 01:00:00,16.231,4.848,13.093,4.054
1998-01-15 02:00:00,14.854,5.94,12.067,4.991
1998-01-15 03:00:00,13.569,7.34,11.127,6.184
1998-01-15 04:00:00,12.302,8.762,10.162,7.39
1998-01-15 05:00:00,10.883,9.615,8.994,8.107
1998-01-15 06:00:00,9.764,10.906,8.013,9.128
1998-01-15 07:00:00,9.042,11.984,7.17,9.679
1998-01-15 08:00:00,5.49,13.43,3.934,10.526
1998-01-15 09:00:00,4.639,15.609,3.081,11.896
1998-01-15 10:00:00,2.864,16.599,1.697,12.552
1998-01-15 11:00:00,1.668,17.751,0.828,13.413
1998-01-15 12:00:00,4.469,21.233,3.304,16.722
1998-01-15 13:00:00,8.9,18.784,6.576,14.388
1998-01-15 14:00:00,9.817,13.301,6.961,10.237
1998-01-15 15:00:00,12.1,10.054,8.9,7.97
1998-01-15 16:00:00,13.428,8.661,10.116,6.926
1998-01-15 17:00:00,13.595,8.365,10.274,6.693
1998-01-15 18:00:00,13.2,7.937,9.973,6.337
1998-01-15 19:00:00,11.952,7.695,8.998,6.171
1998-01-15 20:00:00,10.706,7.823,8.034,6.344
1998-01-15 21:00:00,10.308,7.403,7.731,6.058
1998-01-15 22:00:00,10.622,7.005,8.042,5.779
1998-01-15 23:00:00,11.316,6.812,8.708,5.617
1998-01-16 00:00:00,11.506,6.621,8.967,5.468
1998-01-16 01:00:00,11.182,6.749,8.747,5.639
1998-01-16 02:00:00,10.852,7.598,8.421,6.348
1998-01-16 03:00:00,11.081,8.477,8.544,7.034
1998-01-16 04:00:00,10.59,8.738,8.092,7.151
1998-01-16 05:00:00,9.351,8.703,7.236,7.173
1998-01-16 06:00:00,9.0,9.101,6.988,7.467
1998-01-16 07:00:00,10.201,8.846,7.969,7.15
1998-01-16 08:00:00,10.88,7.6,8.061,5.955
1998-01-16 09:00:00,10.735,6.248,7.692,4.905
1998-01-16 10:00:00,9.736,3.437,8.073,3.011
1998-01-16 11:00:00,8.634,2.982,7.345,2.645
1998-01-16 12:00:00,8.249,2.863,7.112,2.564
1998-01-16 13:00:00,8.612,2.514,7.459,2.251
1998-01-16 14:00:00,9.176,0.847,7.901,0.834
1998-01-16 15:00:00,8.954,-2.436,7.555,-1.877
1998-01-16 16:00:00,8.546,-5.49,7.232,-4.453
1998-01-16 17:00:00,9.216,-7.227,7.799,-5.999
1998-01-16 18:00:00,9.84,-8.499,8.227,-6.948
1998-01-16 19:00:00,9.91,-9.001,8.249,-7.378
1998-01-16 20:00:00,10.81,-9.579,8.938,-7.754
1998-01-16 21:00:00,11.842,-10.144,9.751,-8.198
1998-01-16 22:00:00,13.512,-11.018,11.062,-8.876
1998-01-16 23:00:00,14.171,-10.095,11.618,-8.167
1998-01-17 00:00:00,14.534,-9.329,11.966,-7.553
1998-01-17 01:00:00,14.968,-9.012,12.35,-7.312
1998-01-17 02:00:00,15.514,-8.9,12.797,-7.223
1998-01-17 03:00:00,15.25,-8.077,12.572,-6.558
1998-01-17 04:00:00,14.266,-6.376,11.898,-5.217
1998-01-17 05:00:00,13.796,-4.356,11.65,-3.599
1998-01-17 06:00:00,12.746,-1.757,10.891,-1.426
1998-01-17 07:00:00,12.782,0.342,10.971,0.37
1998-01-17 08:00:00,12.772,1.396,10.92,1.252
1998-01-17 09:00:00,12.261,1.054,10.41,0.978
1998-01-17 10:00:00,14.004,1.67,11.861,1.53
1998-01-17 11:00:00,14.547,-0.634,12.036,-0.436
1998-01-17 12:00:00,13.984,-1.039,11.611,-0.773
1998-01-17 13:00:00,13.742,-0.237,11.462,-0.1
1998-01-17 14:00:00,12.777,0.799,10.662,0.75
1998-01-17 15:00:00,12.192,2.01,10.207,1.763
1998-01-17 16:00:00,13.843,3.939,11.302,3.304
1998-01-17 17:00:00,14.829,5.512,11.505,4.484
1998-01-17 18:00:00,15.768,6.468,11.649,5.16
1998-01-17 19:00:00,15.645,6.448,11.169,5.081
1998-01-17 20:00:00,17.056,5.217,13.309,4.248
1998-01-17 21:00:00,16.709,4.724,12.961,3.838
1998-01-17 22:00:00,16.302,4.28,12.67,3.496
1998-01-17 23:00:00,15.487,4.457,12.077,3.674
1998-01-18 00:00:00,14.836,5.207,11.641,4.319
1998-01-18 01:00:00,14.355,5.233,11.3,4.343
1998-01-18 02:00:00,13.08,4.999,10.354,4.157
1998-01-18 03:00:00,11.422,5.036,9.052,4.224
1998-01-18 04:00:00,10.465,5.838,8.221,4.848
1998-01-18 05:00:00,9.587,6.782,7.124,5.374
1998-01-18 06:00:00,9.001,8.295,6.32,6.235
1998-01-18 07:00:00,7.416,10.387,5.52,8.09
1998-01-18 08:00:00,4.92,12.169,3.85,9.935
1998-01-18 09:00:00,2.667,12.973,2.011,10.674
1998-01-18 10:00:00,0.172,12.871,-0.059,10.518
1998-01-18 11:00:00,-2.258,12.749,-2.095,10.514
1998-01-18 12:00:00,-3.73,13.062,-3.323,10.787
1998-01-18 13:00:00,-4.361,13.209,-3.816,10.842
1998-01-18 14:00:00,-6.091,12.61,-5.29,10.323
1998-01-18 15:00:00,-7.791,12.783,-6.678,10.381
1998-01-18 16:00:00,-7.17,14.841,-6.069,12.14
1998-01-18 17:00:00,-5.001,15.669,-4.261,12.795
1998-01-18 18:00:00,-3.112,15.732,-2.784,12.985
1998-01-18 19:00:00,-1.228,16.676,-1.286,13.487
1998-01-18 20:00:00,3.066,16.64,2.157,13.364
1998-01-18 21:00:00,4.162,15.373,3.201,12.446
1998-01-18 22:00:00,1.408,13.811,0.93,11.447
1998-01-18 23:00:00,-0.588,13.132,-0.681,11.035
1998-01-19 00:00:00,-2.441,11.852,-2.287,9.938
1998-01-19 01:00:00,-3.81,9.859,-3.514,8.383
1998-01-19 02:00:00,-4.413,7.893,-4.09,6.776
1998-01-19 03:00:00,-3.668,5.461,-3.476,4.76
1998-01-19 04:00:00,-1.802,2.112,-1.787,1.925
1998-01-19 05:00:00,-0.245,-2.828,-0.226,-2.663
1998-01-19 06:00:00,0.086,-7.058,0.152,-6.479
1998-01-19 07:00:00,-0.321,-9.53,-0.228,-8.546
1998-01-19 08:00:00,-0.763,-11.019,-0.617,-9.763
1998-01-19 09:00:00,-0.535,-11.841,-0.388,-10.319
1998-01-19 10:00:00,-0.38,-13.791,-0.124,-11.791
1998-01-19 11:00:00,1.478,-14.186,1.471,-11.937
1998-01-19 12:00:00,4.002,-14.326,3.607,-12.05
1998-01-19 13:00:00,6.004,-14.823,5.281,-12.456
1998-01-19 14:00:00,6.964,-15.224,6.059,-12.74
1998-01-19 15:00:00,6.601,-15.375,5.763,-12.801
1998-01-19 16:00:00,5.472,-15.766,4.831,-13.217
1998-01-19 17:00:00,4.837,-16.272,4.279,-13.667
1998-01-19 18:00:00,4.152,-16.943,3.694,-14.238
1998-01-19 19:00:00,3.864,-17.751,3.438,-14.895
1998-01-19 20:00:00,3.464,-18.69,3.066,-15.601
1998-01-19 21:00:00,2.806,-19.465,2.489,-16.124
1998-01-19 22:00:00,4.103,-19.514,3.579,-16.042
1998-01-19 23:00:00,1.442,-20.905,1.403,-17.177
1998-01-20 00:00:00,-3.39,-20.534,-2.61,-16.819
1998-01-20 01:00:00,-6.548,-19.601,-5.224,-16.045
1998-01-20 02:00:00,-7.795,-19.625,-6.246,-16.049
1998-01-20 03:00:00,-7.926,-19.454,-6.346,-15.889
1998-01-20 04:00:00,-7.756,-18.707,-6.205,-15.277
1998-01-20 05:00:00,-7.239,-17.441,-5.812,-14.34
1998-01-20 06:00:00,-7.121,-16.549,-5.773,-13.761
1998-01-20 07:00:00,-7.171,-16.295,-5.87,-13.655
1998-01-20 08:00:00,-7.457,-16.225,-6.125,-13.632
1998-01-20 09:00:00,-7.906,-15.59,-6.536,-13.146
1998-01-20 10:00:00,-7.761,-14.395,-6.501,-12.252
1998-01-20 11:00:00,-7.616,-13.57,-6.455,-11.658
1998-01-20 12:00:00,-7.15,-12.912,-6.127,-11.169
1998-01-20 13:00:00,-6.394,-12.346,-5.538,-10.795
