Time [UTC],u100,v100,u10,v10
1993-01-02 09:00:00,-0.917,10.207,-0.899,9.13
1993-01-02 10:00:00,-0.422,10.01,-0.461,8.935
1993-01-02 11:00:00,-0.12,9.56,-0.201,8.584
1993-01-02 12:00:00,-0.221,9.376,-0.297,8.459
1993-01-02 13:00:00,-0.248,9.009,-0.309,8.168
1993-01-02 14:00:00,-0.337,8.45,-0.39,7.698
1993-01-02 15:00:00,-0.644,8.117,-0.667,7.42
1993-01-02 16:00:00,-1.235,8.11,-1.202,7.427
1993-01-02 17:00:00,-1.933,8.446,-1.827,7.707
1993-01-02 18:00:00,-2.515,8.985,-2.335,8.141
1993-01-02 19:00:00,-2.783,9.411,-2.564,8.478
1993-01-02 20:00:00,-2.873,9.484,-2.64,8.516
1993-01-02 21:00:00,-2.936,9.29,-2.698,8.353
1993-01-02 22:00:00,-3.019,9.328,-2.78,8.383
1993-01-02 23:00:00,-3.436,9.382,-3.152,8.445
1993-01-03 00:00:00,-3.656,9.526,-3.351,8.568
1993-01-03 01:00:00,-4.185,9.717,-3.808,8.697
1993-01-03 02:00:00,-4.412,9.893,-4.003,8.84
1993-01-03 03:00:00,-4.455,9.975,-4.037,8.901
1993-01-03 04:00:00,-4.455,9.842,-4.036,8.789
1993-01-03 05:00:00,-4.231,9.49,-3.858,8.515
1993-01-03 06:00:00,-3.951,9.027,-3.631,8.164
1993-01-03 07:00:00,-4.085,8.722,-3.782,7.952
1993-01-03 08:00:00,-4.988,9.078,-4.59,8.263
1993-01-03 09:00:00,-5.941,9.581,-5.402,8.647
1993-01-03 10:00:00,-6.409,9.716,-5.777,8.7
1993-01-03 11:00:00,-6.54,9.366,-5.877,8.377
1993-01-03 12:00:00,-6.587,9.097,-5.933,8.164
1993-01-03 13:00:00,-6.698,8.681,-6.043,7.8
1993-01-03 14:00:00,-6.659,8.253,-6.028,7.445
1993-01-03 15:00:00,-6.99,7.958,-6.335,7.184
1993-01-03 16:00:00,-7.68,8.041,-6.938,7.237
1993-01-03 17:00:00,-8.365,8.461,-7.508,7.574
1993-01-03 18:00:00,-8.737,9.193,-7.788,8.164
1993-01-03 19:00:00,-8.612,9.904,-7.63,8.745
1993-01-03 20:00:00,-7.985,10.426,-7.061,9.169
1993-01-03 21:00:00,-7.156,11.027,-6.338,9.697
1993-01-03 22:00:00,-6.282,12.115,-5.548,10.566
1993-01-03 23:00:00,-5.217,11.91,-4.631,10.41
1993-01-04 00:00:00,-4.075,11.779,-3.687,10.385
1993-01-04 01:00:00,-3.681,11.702,-3.38,10.37
1993-01-04 02:00:00,-3.894,11.834,-3.571,10.504
1993-01-04 03:00:00,-5.139,12.292,-4.657,10.833
1993-01-04 04:00:00,-5.075,12.805,-4.521,11.151
1993-01-04 05:00:00,-3.562,13.251,-3.223,11.511
1993-01-04 06:00:00,-3.21,13.491,-2.901,11.698
1993-01-04 07:00:00,-2.673,13.786,-2.44,11.953
1993-01-04 08:00:00,-2.799,13.82,-2.54,11.978
1993-01-04 09:00:00,-2.419,13.65,-2.21,11.868
1993-01-04 10:00:00,-2.3,13.265,-2.122,11.635
1993-01-04 11:00:00,-2.238,13.323,-2.087,11.738
1993-01-04 12:00:00,-2.195,12.914,-2.041,11.392
1993-01-04 13:00:00,-0.498,12.115,-0.538,10.787
1993-01-04 14:00:00,0.039,11.108,-0.083,10.02
1993-01-04 15:00:00,1.18,9.658,0.987,8.832
1993-01-04 16:00:00,1.687,8.26,1.442,7.678
1993-01-04 17:00:00,0.567,7.816,0.404,7.32
1993-01-04 18:00:00,1.153,7.541,0.934,7.072
1993-01-04 19:00:00,0.285,7.061,0.096,6.659
1993-01-04 20:00:00,-0.519,7.246,-0.623,6.81
1993-01-04 21:00:00,-1.148,7.73,-1.187,7.227
1993-01-04 22:00:00,-1.941,8.106,-1.877,7.542
1993-01-04 23:00:00,-1.559,8.567,-1.527,7.892
1993-01-05 00:00:00,-0.418,8.654,-0.494,7.973
1993-01-05 01:00:00,-0.063,9.266,-0.17,8.482
1993-01-05 02:00:00,1.372,9.633,1.129,8.739
1993-01-05 03:00:00,2.935,9.527,2.487,8.59
1993-01-05 04:00:00,2.154,9.747,1.738,8.791
1993-01-05 05:00:00,1.528,10.907,1.161,9.731
1993-01-05 06:00:00,1.583,12.652,1.152,11.084
1993-01-05 07:00:00,1.055,14.535,0.66,12.384
1993-01-05 08:00:00,0.095,15.579,-0.168,12.969
1993-01-05 09:00:00,-0.752,16.747,-0.853,13.669
1993-01-05 10:00:00,1.947,17.586,1.38,14.282
1993-01-05 11:00:00,4.587,17.624,3.424,14.195
1993-01-05 12:00:00,6.169,17.131,4.653,13.702
1993-01-05 13:00:00,8.198,16.178,6.234,12.871
1993-01-05 14:00:00,9.136,15.059,6.961,11.955
1993-01-05 15:00:00,10.253,13.771,7.481,10.803
1993-01-05 16:00:00,10.526,12.328,7.3,9.482
1993-01-05 17:00:00,10.611,11.255,7.534,8.842
1993-01-05 18:00:00,11.527,9.605,8.213,7.594
1993-01-05 19:00:00,11.918,7.814,8.536,6.288
1993-01-05 20:00:00,11.599,6.433,8.259,5.317
1993-01-05 21:00:00,10.344,7.249,7.183,5.886
1993-01-05 22:00:00,10.494,6.527,7.364,5.281
1993-01-05 23:00:00,10.42,6.266,7.46,5.067
1993-01-06 00:00:00,10.777,4.515,7.872,3.749
1993-01-06 01:00:00,10.169,3.908,7.45,3.372
1993-01-06 02:00:00,10.162,3.129,7.563,2.748
1993-01-06 03:00:00,10.036,2.685,7.472,2.426
1993-01-06 04:00:00,9.868,2.556,7.388,2.358
1993-01-06 05:00:00,10.068,2.607,7.556,2.408
1993-01-06 06:00:00,10.152,2.484,7.654,2.288
1993-01-06 07:00:00,10.309,1.661,7.804,1.625
1993-01-06 08:00:00,9.686,1.117,7.296,1.245
1993-01-06 09:00:00,9.256,1.055,6.944,1.232
1993-01-06 10:00:00,9.463,1.1,7.26,1.233
1993-01-06 11:00:00,8.944,1.59,6.859,1.61
1993-01-06 12:00:00,8.543,1.811,6.494,1.775
1993-01-06 13:00:00,8.085,1.392,6.149,1.419
1993-01-06 14:00:00,7.409,1.44,5.582,1.471
1993-01-06 15:00:00,6.338,1.915,4.645,1.865
1993-01-06 16:00:00,5.646,2.74,4.063,2.522
1993-01-06 17:00:00,5.819,2.467,4.28,2.196
1993-01-06 18:00:00,4.827,0.65,3.513,0.75
1993-01-06 19:00:00,4.178,-1.116,3.082,-0.525
1993-01-06 20:00:00,3.748,-3.307,2.991,-2.5
1993-01-06 21:00:00,3.093,-4.141,2.695,-3.661
1993-01-06 22:00:00,2.423,-5.447,2.151,-4.816
1993-01-06 23:00:00,2.95,-4.247,2.672,-3.839
1993-01-07 00:00:00,4.594,-4.552,4.127,-4.06
1993-01-07 01:00:00,5.513,-4.506,4.914,-3.97
1993-01-07 02:00:00,6.453,-4.758,5.657,-4.126
1993-01-07 03:00:00,6.273,-4.707,5.444,-4.034
1993-01-07 04:00:00,6.122,-3.418,5.369,-2.934
1993-01-07 05:00:00,6.852,-2.194,6.018,-1.87
1993-01-07 06:00:00,7.187,-1.359,6.31,-1.133
1993-01-07 07:00:00,7.653,-0.298,6.711,-0.197
1993-01-07 08:00:00,7.588,0.709,6.692,0.687
1993-01-07 09:00:00,7.495,1.846,6.631,1.694
1993-01-07 10:00:00,7.806,3.564,6.894,3.233
1993-01-07 11:00:00,7.792,5.144,6.85,4.616
1993-01-07 12:00:00,7.931,6.396,6.867,5.653
1993-01-07 13:00:00,7.771,7.754,6.641,6.765
1993-01-07 14:00:00,7.438,8.75,6.264,7.516
1993-01-07 15:00:00,6.312,9.678,5.24,8.254
1993-01-07 16:00:00,5.086,11.193,4.169,9.512
1993-01-07 17:00:00,5.039,12.9,4.093,10.836
1993-01-07 18:00:00,5.238,13.978,4.229,11.643
1993-01-07 19:00:00,5.054,14.299,4.029,11.842
1993-01-07 20:00:00,5.166,14.083,4.062,11.678
1993-01-07 21:00:00,3.304,13.606,2.518,11.243
1993-01-07 22:00:00,3.36,14.095,2.444,11.549
1993-01-07 23:00:00,7.359,12.426,5.092,9.912
1993-01-08 00:00:00,11.086,9.026,8.04,7.296
1993-01-08 01:00:00,10.326,10.759,7.396,8.371
1993-01-08 02:00:00,14.876,9.744,10.864,7.761
1993-01-08 03:00:00,18.233,1.44,13.706,1.606
1993-01-08 04:00:00,15.913,-5.16,12.253,-3.662
1993-01-08 05:00:00,16.413,-5.396,12.853,-4.067
1993-01-08 06:00:00,16.636,-4.886,13.142,-3.722
1993-01-08 07:00:00,16.238,-4.457,12.971,-3.448
1993-01-08 08:00:00,15.493,-3.861,12.523,-2.998
1993-01-08 09:00:00,15.511,-2.191,12.695,-1.659
1993-01-08 10:00:00,17.356,-1.015,14.236,-0.707
1993-01-08 11:00:00,18.172,-0.482,14.803,-0.288
1993-01-08 12:00:00,18.282,-0.628,14.681,-0.399
1993-01-08 13:00:00,18.131,-1.021,14.535,-0.701
1993-01-08 14:00:00,17.78,-1.136,14.303,-0.787
1993-01-08 15:00:00,17.407,-1.508,14.117,-1.094
1993-01-08 16:00:00,17.199,-2.282,13.925,-1.712
1993-01-08 17:00:00,15.999,-1.622,12.933,-1.214
1993-01-08 18:00:00,15.528,1.182,12.663,1.03
1993-01-08 19:00:00,16.093,1.01,13.069,0.896
1993-01-08 20:00:00,13.658,0.994,10.994,1.007
1993-01-08 21:00:00,11.805,2.452,9.429,2.244
1993-01-08 22:00:00,11.482,3.89,9.317,3.372
1993-01-08 23:00:00,10.491,5.699,8.57,4.879
1993-01-09 00:00:00,9.359,7.12,7.652,6.034
1993-01-09 01:00:00,7.815,8.768,6.379,7.4
1993-01-09 02:00:00,6.32,10.938,5.058,9.123
1993-01-09 03:00:00,4.583,13.015,3.518,10.623
1993-01-09 04:00:00,3.642,14.891,2.66,11.925
1993-01-09 05:00:00,3.375,16.127,2.396,12.793
1993-01-09 06:00:00,2.484,17.468,1.677,13.846
1993-01-09 07:00:00,2.404,18.711,1.61,14.779
1993-01-09 08:00:00,2.562,18.619,1.692,14.475
1993-01-09 09:00:00,3.681,19.202,2.346,14.571
1993-01-09 10:00:00,6.394,19.191,4.477,14.636
1993-01-09 11:00:00,11.979,17.821,8.485,13.691
1993-01-09 12:00:00,15.114,15.311,10.858,11.641
1993-01-09 13:00:00,15.477,14.237,11.064,10.751
1993-01-09 14:00:00,16.123,12.583,11.586,9.547
1993-01-09 15:00:00,16.742,10.511,12.126,8.07
1993-01-09 16:00:00,16.963,8.718,12.388,6.771
1993-01-09 17:00:00,17.418,5.908,12.878,4.735
1993-01-09 18:00:00,16.29,2.413,12.137,2.199
1993-01-09 19:00:00,15.106,0.857,11.331,1.031
1993-01-09 20:00:00,14.347,0.74,10.842,0.945
1993-01-09 21:00:00,13.694,0.68,10.401,0.872
1993-01-09 22:00:00,13.519,0.81,10.441,0.918
1993-01-09 23:00:00,12.629,1.061,9.768,1.1
1993-01-10 00:00:00,11.449,2.557,8.896,2.288
1993-01-10 01:00:00,11.182,3.485,8.758,3.022
1993-01-10 02:00:00,11.689,3.607,9.167,3.095
1993-01-10 03:00:00,10.753,3.692,8.378,3.161
1993-01-10 04:00:00,9.187,4.141,7.023,3.543
1993-01-10 05:00:00,7.829,6.265,5.898,5.222
1993-01-10 06:00:00,6.371,7.725,4.701,6.319
1993-01-10 07:00:00,5.387,9.879,3.873,7.921
1993-01-10 08:00:00,4.41,12.261,3.01,9.646
1993-01-10 09:00:00,1.939,14.123,1.008,10.839
1993-01-10 10:00:00,0.559,15.788,-0.114,11.973
1993-01-10 11:00:00,6.848,17.556,4.421,13.273
1993-01-10 12:00:00,11.524,17.536,8.033,12.997
1993-01-10 13:00:00,13.576,19.101,9.602,14.172
1993-01-10 14:00:00,12.675,19.324,8.851,14.151
1993-01-10 15:00:00,12.465,20.461,8.695,15.035
1993-01-10 16:00:00,12.07,21.441,8.393,15.737
1993-01-10 17:00:00,12.658,22.352,8.833,16.393
1993-01-10 18:00:00,15.631,19.164,10.967,14.053
1993-01-10 19:00:00,16.625,16.196,11.789,12.057
1993-01-10 20:00:00,17.129,13.468,12.295,10.204
1993-01-10 21:00:00,16.358,11.937,11.869,9.171
1993-01-10 22:00:00,15.103,13.049,11.136,10.097
1993-01-10 23:00:00,14.304,14.665,10.489,11.285
1993-01-11 00:00:00,16.656,15.819,12.298,12.164
1993-01-11 01:00:00,20.371,11.652,15.234,8.925
1993-01-11 02:00:00,19.086,4.934,14.409,3.924
1993-01-11 03:00:00,17.128,4.431,13.216,3.608
1993-01-11 04:00:00,14.69,5.872,11.448,4.823
1993-01-11 05:00:00,10.828,8.06,8.349,6.601
1993-01-11 06:00:00,8.652,9.337,6.497,7.47
1993-01-11 07:00:00,6.568,9.082,4.842,7.223
1993-01-11 08:00:00,4.33,8.996,3.165,7.165
1993-01-11 09:00:00,9.683,10.354,7.215,8.02
1993-01-11 10:00:00,16.939,6.635,12.932,5.092
1993-01-11 11:00:00,17.856,6.678,13.781,5.302
1993-01-11 12:00:00,19.571,6.143,15.087,4.909
1993-01-11 13:00:00,19.135,5.874,14.667,4.669
1993-01-11 14:00:00,19.37,5.678,15.012,4.562
1993-01-11 15:00:00,19.222,5.657,14.835,4.553
1993-01-11 16:00:00,18.771,6.06,14.624,4.886
1993-01-11 17:00:00,20.649,6.625,16.215,5.33
1993-01-11 18:00:00,19.997,6.737,15.608,5.39
1993-01-11 19:00:00,19.255,7.433,15.076,5.939
1993-01-11 20:00:00,18.633,7.584,14.606,6.067
1993-01-11 21:00:00,18.703,7.335,14.723,5.904
1993-01-11 22:00:00,16.756,8.116,12.89,6.476
1993-01-11 23:00:00,19.17,8.131,15.076,6.594
1993-01-12 00:00:00,19.654,8.081,15.402,6.464
1993-01-12 01:00:00,20.373,7.702,15.896,6.143
1993-01-12 02:00:00,19.61,5.85,15.326,4.711
1993-01-12 03:00:00,18.198,5.586,14.462,4.564
1993-01-12 04:00:00,17.897,6.641,14.412,5.458
1993-01-12 05:00:00,17.506,6.632,14.133,5.472
1993-01-12 06:00:00,17.321,6.549,14.077,5.431
1993-01-12 07:00:00,17.737,6.398,14.44,5.322
1993-01-12 08:00:00,18.049,6.575,14.656,5.444
1993-01-12 09:00:00,18.467,6.623,14.958,5.423
1993-01-12 10:00:00,19.362,5.465,15.659,4.529
1993-01-12 11:00:00,19.85,5.007,16.027,4.144
1993-01-12 12:00:00,19.339,5.635,15.523,4.591
1993-01-12 13:00:00,19.812,6.739,15.819,5.468
1993-01-12 14:00:00,21.387,7.342,16.899,5.951
1993-01-12 15:00:00,21.757,7.61,17.164,6.107
1993-01-12 16:00:00,20.386,6.929,16.012,5.579
1993-01-12 17:00:00,20.787,7.141,16.294,5.793
1993-01-12 18:00:00,22.248,6.638,17.317,5.309
1993-01-12 19:00:00,23.019,5.991,17.821,4.708
1993-01-12 20:00:00,23.44,5.967,18.081,4.751
1993-01-12 21:00:00,23.217,5.895,17.899,4.674
1993-01-12 22:00:00,25.918,4.214,20.196,3.383
1993-01-12 23:00:00,25.681,2.977,19.727,2.363
1993-01-13 00:00:00,24.336,2.771,18.651,2.21
1993-01-13 01:00:00,20.44,4.666,15.66,3.766
1993-01-13 02:00:00,17.521,7.487,13.638,6.142
1993-01-13 03:00:00,13.796,8.404,10.837,6.938
1993-01-13 04:00:00,12.0,10.388,9.332,8.537
1993-01-13 05:00:00,13.229,11.401,9.99,9.196
1993-01-13 06:00:00,14.852,12.306,11.216,9.803
1993-01-13 07:00:00,14.208,13.038,10.628,10.159
1993-01-13 08:00:00,13.174,13.629,9.794,10.558
1993-01-13 09:00:00,11.882,14.114,8.798,10.901
1993-01-13 10:00:00,10.981,14.016,8.155,10.951
1993-01-13 11:00:00,9.518,14.35,7.039,11.217
1993-01-13 12:00:00,7.13,14.882,4.999,11.354
1993-01-13 13:00:00,5.924,15.206,4.257,11.931
1993-01-13 14:00:00,4.193,14.907,3.021,11.917
1993-01-13 15:00:00,1.582,14.942,1.048,12.107
1993-01-13 16:00:00,0.275,15.12,-0.06,12.349
1993-01-13 17:00:00,-5.362,13.376,-4.721,11.035
1993-01-13 18:00:00,-10.843,12.052,-9.24,9.433
1993-01-13 19:00:00,1.623,20.003,-0.014,14.872
1993-01-13 20:00:00,17.293,26.292,12.481,19.686
1993-01-13 21:00:00,20.357,13.531,14.728,10.221
1993-01-13 22:00:00,23.425,-10.101,18.252,-7.59
1993-01-13 23:00:00,23.989,-5.907,18.748,-4.577
1993-01-14 00:00:00,20.991,-0.621,15.503,-0.19
1993-01-14 01:00:00,21.238,-2.203,16.271,-1.441
1993-01-14 02:00:00,20.34,-1.806,15.85,-1.233
1993-01-14 03:00:00,19.567,0.7,15.401,0.704
1993-01-14 04:00:00,19.14,2.075,15.133,1.771
1993-01-14 05:00:00,19.122,2.421,15.156,2.038
1993-01-14 06:00:00,19.402,2.928,15.507,2.446
1993-01-14 07:00:00,19.187,3.725,15.327,3.106
1993-01-14 08:00:00,19.089,4.466,15.22,3.684
1993-01-14 09:00:00,19.726,4.981,15.714,4.101
1993-01-14 10:00:00,20.734,4.664,16.469,3.816
1993-01-14 11:00:00,21.172,3.05,16.659,2.518
1993-01-14 12:00:00,20.798,2.522,16.387,2.068
1993-01-14 13:00:00,22.292,1.452,17.564,1.182
1993-01-14 14:00:00,22.3,1.088,17.425,1.023
1993-01-14 15:00:00,23.334,-0.107,18.07,0.063
1993-01-14 16:00:00,21.937,-1.724,16.99,-1.173
1993-01-14 17:00:00,20.199,-2.185,15.736,-1.565
1993-01-14 18:00:00,17.722,1.415,14.07,1.327
1993-01-14 19:00:00,17.828,3.249,14.016,2.833
1993-01-14 20:00:00,14.248,3.376,11.231,3.04
1993-01-14 21:00:00,13.957,5.709,10.844,4.784
1993-01-14 22:00:00,12.367,6.107,9.55,5.041
1993-01-14 23:00:00,9.937,8.182,7.398,6.569
1993-01-15 00:00:00,7.454,10.655,5.453,8.486
1993-01-15 01:00:00,5.641,13.038,4.007,10.31
1993-01-15 02:00:00,3.807,14.552,2.329,10.95
1993-01-15 03:00:00,2.404,16.06,0.889,11.026
1993-01-15 04:00:00,2.252,17.08,0.766,11.515
1993-01-15 05:00:00,1.412,18.214,0.036,11.845
1993-01-15 06:00:00,1.817,19.799,0.277,12.98
1993-01-15 07:00:00,2.755,20.764,0.979,13.814
1993-01-15 08:00:00,4.884,21.035,3.251,16.006
1993-01-15 09:00:00,7.014,21.608,4.762,16.075
1993-01-15 10:00:00,8.583,21.491,5.862,15.884
1993-01-15 11:00:00,10.182,21.061,7.01,15.554
1993-01-15 12:00:00,11.415,21.075,7.913,15.507
1993-01-15 13:00:00,12.506,20.401,8.731,14.983
1993-01-15 14:00:00,13.703,19.754,9.6,14.553
1993-01-15 15:00:00,15.37,17.98,10.867,13.329
1993-01-15 16:00:00,16.888,14.55,12.085,10.924
1993-01-15 17:00:00,17.566,12.717,12.71,9.705
1993-01-15 18:00:00,17.652,12.964,12.898,9.975
1993-01-15 19:00:00,19.419,11.957,14.304,9.214
1993-01-15 20:00:00,20.455,9.108,15.128,7.028
1993-01-15 21:00:00,21.338,7.541,15.814,5.865
1993-01-15 22:00:00,21.467,7.028,15.927,5.528
1993-01-15 23:00:00,21.333,7.687,15.906,6.041
1993-01-16 00:00:00,20.738,7.618,15.505,6.024
1993-01-16 01:00:00,20.388,7.378,15.278,5.892
1993-01-16 02:00:00,20.092,7.119,15.11,5.689
1993-01-16 03:00:00,19.342,6.557,14.591,5.271
1993-01-16 04:00:00,18.564,6.645,14.112,5.351
1993-01-16 05:00:00,17.693,6.843,13.482,5.51
1993-01-16 06:00:00,16.698,7.489,12.719,5.999
1993-01-16 07:00:00,15.441,8.114,11.68,6.468
1993-01-16 08:00:00,14.136,9.809,10.549,7.717
1993-01-16 09:00:00,14.266,11.9,10.505,9.248
1993-01-16 10:00:00,14.799,12.968,10.756,9.9
1993-01-16 11:00:00,15.168,13.393,10.827,10.134
1993-01-16 12:00:00,17.486,13.593,12.454,10.205
1993-01-16 13:00:00,18.18,12.461,12.869,9.313
1993-01-16 14:00:00,17.89,11.691,12.616,8.747
1993-01-16 15:00:00,17.791,12.312,12.652,9.229
1993-01-16 16:00:00,17.965,12.696,12.796,9.478
1993-01-16 17:00:00,17.79,13.099,12.695,9.802
1993-01-16 18:00:00,17.862,13.005,12.767,9.753
1993-01-16 19:00:00,17.864,12.83,12.783,9.62
1993-01-16 20:00:00,17.573,12.263,12.587,9.217
1993-01-16 21:00:00,16.802,11.773,12.065,8.884
1993-01-16 22:00:00,16.632,11.37,11.932,8.597
1993-01-16 23:00:00,15.243,12.005,10.937,9.098
1993-01-17 00:00:00,13.879,13.007,9.92,9.845
1993-01-17 01:00:00,12.766,14.06,9.086,10.643
1993-01-17 02:00:00,12.359,15.105,8.762,11.406
1993-01-17 03:00:00,12.074,16.07,8.502,12.07
1993-01-17 04:00:00,11.383,17.2,7.959,12.835
1993-01-17 05:00:00,12.061,17.831,8.483,13.253
1993-01-17 06:00:00,13.623,17.48,9.631,12.969
1993-01-17 07:00:00,14.41,17.252,10.158,12.814
1993-01-17 08:00:00,14.328,17.412,10.095,12.959
1993-01-17 09:00:00,14.961,16.713,10.598,12.485
1993-01-17 10:00:00,15.66,14.998,11.205,11.293
1993-01-17 11:00:00,16.603,12.698,12.02,9.661
1993-01-17 12:00:00,17.211,10.021,12.628,7.786
1993-01-17 13:00:00,17.52,7.438,13.051,5.898
1993-01-17 14:00:00,17.335,6.205,13.047,5.018
1993-01-17 15:00:00,17.873,5.312,13.656,4.363
1993-01-17 16:00:00,18.047,3.961,13.886,3.314
1993-01-17 17:00:00,17.518,3.281,13.573,2.774
1993-01-17 18:00:00,17.291,2.9,13.524,2.477
1993-01-17 19:00:00,17.346,2.951,13.617,2.526
1993-01-17 20:00:00,18.051,3.017,14.21,2.565
1993-01-17 21:00:00,18.557,2.546,14.597,2.169
1993-01-17 22:00:00,17.927,2.893,14.088,2.438
1993-01-17 23:00:00,18.383,3.18,14.591,2.663
1993-01-18 00:00:00,18.055,3.125,14.307,2.604
1993-01-18 01:00:00,17.457,2.497,13.9,2.118
1993-01-18 02:00:00,16.968,1.961,13.652,1.706
1993-01-18 03:00:00,16.911,1.674,13.676,1.48
1993-01-18 04:00:00,16.773,1.503,13.626,1.342
1993-01-18 05:00:00,16.765,1.481,13.676,1.33
1993-01-18 06:00:00,16.77,1.644,13.702,1.462
1993-01-18 07:00:00,16.897,1.783,13.793,1.58
1993-01-18 08:00:00,17.086,1.553,13.944,1.387
1993-01-18 09:00:00,17.214,1.311,14.037,1.183
1993-01-18 10:00:00,17.505,1.156,14.359,1.051
1993-01-18 11:00:00,17.445,1.077,14.216,0.992
1993-01-18 12:00:00,17.729,0.706,14.401,0.683
1993-01-18 13:00:00,17.921,0.354,14.559,0.386
1993-01-18 14:00:00,16.785,0.55,13.622,0.538
1993-01-18 15:00:00,14.897,1.383,12.299,1.255
1993-01-18 16:00:00,15.908,2.615,13.164,2.249
1993-01-18 17:00:00,15.324,2.994,12.63,2.567
1993-01-18 18:00:00,13.252,4.159,10.871,3.546
1993-01-18 19:00:00,11.993,4.869,9.851,4.15
1993-01-18 20:00:00,10.287,6.69,8.456,5.679
1993-01-18 21:00:00,9.425,9.479,7.522,7.845
1993-01-18 22:00:00,10.257,11.265,7.153,8.654
1993-01-18 23:00:00,11.869,11.053,8.822,8.833
1993-01-19 00:00:00,11.628,10.357,8.703,8.186
1993-01-19 01:00:00,10.656,11.309,7.984,8.928
1993-01-19 02:00:00,11.049,13.072,8.327,10.285
1993-01-19 03:00:00,11.283,14.681,8.417,11.38
1993-01-19 04:00:00,9.112,16.547,6.779,12.869
1993-01-19 05:00:00,8.338,17.489,6.341,13.711
1993-01-19 06:00:00,8.941,16.916,6.9,13.392
1993-01-19 07:00:00,15.81,9.95,11.662,7.855
1993-01-19 08:00:00,17.539,3.303,13.694,2.822
1993-01-19 09:00:00,16.324,1.835,12.772,1.785
1993-01-19 10:00:00,16.791,-1.374,13.355,-0.767
1993-01-19 11:00:00,16.767,-3.176,13.498,-2.228
1993-01-19 12:00:00,15.995,-5.035,12.844,-3.737
1993-01-19 13:00:00,15.266,-4.947,12.267,-3.735
1993-01-19 14:00:00,14.08,-4.127,11.527,-3.194
1993-01-19 15:00:00,13.754,-2.918,11.452,-2.302
1993-01-19 16:00:00,12.723,-0.568,10.701,-0.376
1993-01-19 17:00:00,12.329,1.799,10.418,1.619
1993-01-19 18:00:00,11.472,4.038,9.665,3.512
1993-01-19 19:00:00,10.335,6.638,8.674,5.702
1993-01-19 20:00:00,8.947,9.264,7.443,7.906
1993-01-19 21:00:00,10.251,12.189,8.349,10.118
1993-01-19 22:00:00,10.943,11.777,8.669,9.475
1993-01-19 23:00:00,8.208,11.759,5.54,8.817
1993-01-20 00:00:00,10.419,12.234,7.58,9.588
1993-01-20 01:00:00,12.865,11.052,9.362,8.646
1993-01-20 02:00:00,14.475,8.237,10.469,6.532
1993-01-20 03:00:00,15.182,6.537,10.995,5.29
1993-01-20 04:00:00,16.19,5.842,11.819,4.75
1993-01-20 05:00:00,16.752,5.667,12.272,4.583
1993-01-20 06:00:00,16.498,5.984,12.075,4.76
1993-01-20 07:00:00,15.722,6.749,11.486,5.286
1993-01-20 08:00:00,15.26,7.314,11.124,5.712
1993-01-20 09:00:00,14.828,7.567,10.77,5.911
1993-01-20 10:00:00,15.393,7.064,11.215,5.584
1993-01-20 11:00:00,14.842,7.409,10.803,5.836
1993-01-20 12:00:00,14.588,7.504,10.559,5.911
1993-01-20 13:00:00,13.887,7.522,9.989,5.943
1993-01-20 14:00:00,13.079,9.108,9.34,7.123
