Time [UTC],u100,v100,u10,v10
1992-01-03 01:00:00,18.183,9.791,13.462,7.677
1992-01-03 02:00:00,17.945,10.754,13.303,8.427
1992-01-03 03:00:00,17.732,11.749,13.123,9.17
1992-01-03 04:00:00,17.518,12.306,12.94,9.569
1992-01-03 05:00:00,17.412,12.816,12.839,9.942
1992-01-03 06:00:00,17.672,13.118,13.007,10.129
1992-01-03 07:00:00,17.872,13.354,13.129,10.282
1992-01-03 08:00:00,17.765,13.748,13.029,10.558
1992-01-03 09:00:00,17.64,13.904,12.941,10.642
1992-01-03 10:00:00,17.29,12.738,12.702,9.853
1992-01-03 11:00:00,17.337,13.247,12.775,10.232
1992-01-03 12:00:00,17.739,13.362,13.065,10.275
1992-01-03 13:00:00,17.899,13.184,13.166,10.122
1992-01-03 14:00:00,18.017,12.731,13.223,9.773
1992-01-03 15:00:00,17.872,12.593,13.134,9.694
1992-01-03 16:00:00,17.721,12.856,12.998,9.895
1992-01-03 17:00:00,17.726,13.205,12.962,10.131
1992-01-03 18:00:00,17.721,13.587,12.931,10.395
1992-01-03 19:00:00,17.755,13.973,12.939,10.657
1992-01-03 20:00:00,17.69,14.159,12.883,10.772
1992-01-03 21:00:00,17.677,14.501,12.885,11.014
1992-01-03 22:00:00,17.966,14.12,13.101,10.749
1992-01-03 23:00:00,18.957,13.258,13.935,10.083
1992-01-04 00:00:00,19.18,9.193,14.237,7.051
1992-01-04 01:00:00,17.423,1.799,13.366,1.509
1992-01-04 02:00:00,15.779,0.015,12.767,0.124
1992-01-04 03:00:00,15.956,2.6,13.192,2.287
1992-01-04 04:00:00,16.591,3.368,13.533,2.927
1992-01-04 05:00:00,18.274,1.984,14.733,1.732
1992-01-04 06:00:00,17.875,0.719,14.222,0.739
1992-01-04 07:00:00,17.634,-1.581,14.094,-1.099
1992-01-04 08:00:00,16.632,-3.032,13.407,-2.309
1992-01-04 09:00:00,15.773,-2.875,12.876,-2.231
1992-01-04 10:00:00,15.948,-2.648,13.165,-2.059
1992-01-04 11:00:00,15.698,-2.741,13.006,-2.165
1992-01-04 12:00:00,15.398,-2.751,12.807,-2.184
1992-01-04 13:00:00,15.133,-2.357,12.63,-1.867
1992-01-04 14:00:00,14.783,-1.675,12.386,-1.291
1992-01-04 15:00:00,14.674,-1.004,12.329,-0.736
1992-01-04 16:00:00,14.828,-0.284,12.434,-0.13
1992-01-04 17:00:00,15.23,0.28,12.693,0.338
1992-01-04 18:00:00,15.93,0.328,13.158,0.376
1992-01-04 19:00:00,16.622,-0.103,13.634,0.016
1992-01-04 20:00:00,16.733,-0.952,13.688,-0.645
1992-01-04 21:00:00,16.593,-1.775,13.543,-1.338
1992-01-04 22:00:00,15.735,-2.36,12.849,-1.781
1992-01-04 23:00:00,15.446,-3.567,12.603,-2.785
1992-01-05 00:00:00,14.104,-4.154,11.581,-3.286
1992-01-05 01:00:00,12.99,-3.904,10.772,-3.112
1992-01-05 02:00:00,11.796,-3.351,9.873,-2.682
1992-01-05 03:00:00,10.837,-3.102,9.178,-2.523
1992-01-05 04:00:00,10.083,-2.991,8.613,-2.477
1992-01-05 05:00:00,8.63,-2.78,7.478,-2.346
1992-01-05 06:00:00,7.528,-2.221,6.621,-1.917
1992-01-05 07:00:00,6.623,-1.541,5.902,-1.348
1992-01-05 08:00:00,5.787,-0.943,5.213,-0.841
1992-01-05 09:00:00,4.641,-0.228,4.222,-0.208
1992-01-05 10:00:00,2.76,0.639,2.441,0.604
1992-01-05 11:00:00,2.447,1.573,2.057,1.466
1992-01-05 12:00:00,2.122,2.286,1.684,2.116
1992-01-05 13:00:00,2.616,3.107,2.085,2.821
1992-01-05 14:00:00,3.393,3.574,2.893,3.223
1992-01-05 15:00:00,3.122,4.009,2.713,3.639
1992-01-05 16:00:00,2.331,4.627,2.079,4.229
1992-01-05 17:00:00,1.12,5.06,0.999,4.645
1992-01-05 18:00:00,-0.563,5.556,-0.517,5.113
1992-01-05 19:00:00,-2.752,5.335,-2.54,4.868
1992-01-05 20:00:00,-4.928,5.392,-4.504,4.87
1992-01-05 21:00:00,-6.176,5.005,-5.571,4.474
1992-01-05 22:00:00,-7.619,5.195,-6.656,4.482
1992-01-05 23:00:00,-7.949,4.368,-6.975,3.745
1992-01-06 00:00:00,-7.864,4.447,-6.93,3.835
1992-01-06 01:00:00,-6.67,4.004,-5.942,3.459
1992-01-06 02:00:00,-5.374,3.037,-4.902,2.631
1992-01-06 03:00:00,-4.463,2.142,-4.186,1.885
1992-01-06 04:00:00,-3.588,1.334,-3.441,1.178
1992-01-06 05:00:00,-3.003,0.942,-2.916,0.834
1992-01-06 06:00:00,-2.311,0.963,-2.303,0.888
1992-01-06 07:00:00,-1.451,1.688,-1.507,1.589
1992-01-06 08:00:00,-0.189,2.271,-0.381,2.134
1992-01-06 09:00:00,1.348,3.252,0.735,2.994
1992-01-06 10:00:00,2.95,4.397,1.576,3.789
1992-01-06 11:00:00,6.821,4.997,4.223,4.322
1992-01-06 12:00:00,12.149,3.691,8.642,3.444
1992-01-06 13:00:00,14.308,3.389,10.422,2.976
1992-01-06 14:00:00,14.312,3.881,10.301,3.24
1992-01-06 15:00:00,14.506,4.211,10.424,3.494
1992-01-06 16:00:00,15.168,4.677,10.982,3.853
1992-01-06 17:00:00,15.528,5.233,11.337,4.27
1992-01-06 18:00:00,15.38,6.137,11.303,4.945
1992-01-06 19:00:00,15.234,6.91,11.242,5.518
1992-01-06 20:00:00,15.425,7.275,11.446,5.8
1992-01-06 21:00:00,15.515,7.321,11.546,5.819
1992-01-06 22:00:00,15.9,6.941,11.867,5.529
1992-01-06 23:00:00,15.297,6.453,11.464,5.158
1992-01-07 00:00:00,14.631,6.135,11.085,4.978
1992-01-07 01:00:00,14.147,6.161,10.802,5.046
1992-01-07 02:00:00,13.583,6.656,10.455,5.472
1992-01-07 03:00:00,13.39,7.627,10.359,6.245
1992-01-07 04:00:00,13.083,8.13,10.123,6.623
1992-01-07 05:00:00,12.334,8.471,9.516,6.861
1992-01-07 06:00:00,11.908,8.71,9.328,7.133
1992-01-07 07:00:00,11.996,8.798,9.515,7.24
1992-01-07 08:00:00,12.373,8.821,9.94,7.328
1992-01-07 09:00:00,13.113,9.06,10.611,7.539
1992-01-07 10:00:00,11.985,8.701,9.305,7.036
1992-01-07 11:00:00,12.203,9.613,9.321,7.643
1992-01-07 12:00:00,12.971,10.335,9.786,8.207
1992-01-07 13:00:00,13.253,10.401,10.236,8.329
1992-01-07 14:00:00,12.653,10.324,9.722,8.249
1992-01-07 15:00:00,12.744,10.404,9.551,8.281
1992-01-07 16:00:00,12.882,10.145,9.731,8.13
1992-01-07 17:00:00,12.437,10.264,9.378,8.162
1992-01-07 18:00:00,11.9,11.167,8.996,8.855
1992-01-07 19:00:00,11.403,12.213,8.582,9.623
1992-01-07 20:00:00,11.049,12.53,8.271,9.865
1992-01-07 21:00:00,10.599,12.361,8.159,9.912
1992-01-07 22:00:00,10.142,11.476,8.118,9.519
1992-01-07 23:00:00,8.801,11.934,7.086,9.961
1992-01-08 00:00:00,8.093,11.88,6.509,9.933
1992-01-08 01:00:00,7.977,11.692,6.469,9.809
1992-01-08 02:00:00,8.511,11.896,7.003,9.987
1992-01-08 03:00:00,8.423,12.014,6.902,10.038
1992-01-08 04:00:00,8.907,12.04,7.29,10.068
1992-01-08 05:00:00,10.042,11.929,8.155,9.897
1992-01-08 06:00:00,8.288,11.148,6.288,8.897
1992-01-08 07:00:00,7.868,12.167,5.24,9.138
1992-01-08 08:00:00,6.907,13.714,4.935,10.63
1992-01-08 09:00:00,6.246,14.869,4.17,11.35
1992-01-08 10:00:00,8.256,14.406,5.652,11.068
1992-01-08 11:00:00,9.395,13.596,6.69,10.492
1992-01-08 12:00:00,11.132,12.781,7.945,9.915
1992-01-08 13:00:00,14.495,11.94,10.507,9.187
1992-01-08 14:00:00,14.839,11.32,10.763,8.68
1992-01-08 15:00:00,14.787,10.765,10.737,8.286
1992-01-08 16:00:00,14.876,10.091,10.83,7.785
1992-01-08 17:00:00,14.17,9.959,10.354,7.72
1992-01-08 18:00:00,13.192,10.353,9.643,8.014
1992-01-08 19:00:00,12.569,10.248,9.175,7.89
1992-01-08 20:00:00,11.582,9.812,8.439,7.519
1992-01-08 21:00:00,10.961,10.433,8.091,7.975
1992-01-08 22:00:00,10.891,9.757,8.136,7.469
1992-01-08 23:00:00,10.808,8.001,8.123,6.237
1992-01-09 00:00:00,10.37,6.237,7.784,5.007
1992-01-09 01:00:00,9.428,3.946,7.107,3.299
1992-01-09 02:00:00,6.821,-1.105,5.307,-0.784
1992-01-09 03:00:00,1.794,-9.329,1.496,-7.764
1992-01-09 04:00:00,-2.629,-13.895,-2.104,-11.76
1992-01-09 05:00:00,-2.721,-13.351,-2.264,-11.359
1992-01-09 06:00:00,-2.307,-12.91,-1.924,-10.905
1992-01-09 07:00:00,-2.777,-13.17,-2.33,-11.156
1992-01-09 08:00:00,-3.124,-14.09,-2.589,-11.875
1992-01-09 09:00:00,-3.645,-14.609,-3.006,-12.244
1992-01-09 10:00:00,-3.422,-14.725,-2.817,-12.327
1992-01-09 11:00:00,-4.014,-14.74,-3.313,-12.35
1992-01-09 12:00:00,-4.489,-13.901,-3.749,-11.701
1992-01-09 13:00:00,-5.04,-13.422,-4.253,-11.388
1992-01-09 14:00:00,-5.428,-13.325,-4.572,-11.306
1992-01-09 15:00:00,-5.426,-12.625,-4.572,-10.747
1992-01-09 16:00:00,-5.83,-11.36,-4.978,-9.749
1992-01-09 17:00:00,-5.118,-9.075,-4.455,-7.917
1992-01-09 18:00:00,-3.939,-8.043,-3.506,-7.165
1992-01-09 19:00:00,-3.942,-7.927,-3.528,-7.105
1992-01-09 20:00:00,-5.018,-7.618,-4.491,-6.841
1992-01-09 21:00:00,-6.189,-7.041,-5.519,-6.326
1992-01-09 22:00:00,-7.314,-7.03,-6.49,-6.283
1992-01-09 23:00:00,-7.808,-6.155,-6.912,-5.478
1992-01-10 00:00:00,-8.128,-5.276,-7.167,-4.673
1992-01-10 01:00:00,-8.251,-4.74,-7.285,-4.21
1992-01-10 02:00:00,-8.708,-4.249,-7.67,-3.774
1992-01-10 03:00:00,-8.952,-3.544,-7.9,-3.156
1992-01-10 04:00:00,-8.463,-3.35,-7.538,-3.01
1992-01-10 05:00:00,-7.816,-3.257,-7.046,-2.95
1992-01-10 06:00:00,-7.442,-2.656,-6.774,-2.425
1992-01-10 07:00:00,-7.198,-2.058,-6.591,-1.909
1992-01-10 08:00:00,-6.743,-2.293,-6.21,-2.132
1992-01-10 09:00:00,-6.601,-1.648,-6.111,-1.535
1992-01-10 10:00:00,-6.634,-0.271,-6.15,-0.26
1992-01-10 11:00:00,-5.871,0.01,-5.465,-0.011
1992-01-10 12:00:00,-4.954,-0.143,-4.667,-0.136
1992-01-10 13:00:00,-4.299,0.605,-4.079,0.574
1992-01-10 14:00:00,-3.828,0.288,-3.645,0.279
1992-01-10 15:00:00,-3.375,0.026,-3.236,0.029
1992-01-10 16:00:00,-2.836,0.336,-2.733,0.326
1992-01-10 17:00:00,-2.237,0.234,-2.166,0.23
1992-01-10 18:00:00,-1.957,0.306,-1.903,0.3
1992-01-10 19:00:00,-1.697,0.878,-1.656,0.846
1992-01-10 20:00:00,-0.942,1.571,-0.932,1.512
1992-01-10 21:00:00,0.114,2.228,0.081,2.129
1992-01-10 22:00:00,0.794,2.571,0.71,2.455
1992-01-10 23:00:00,1.397,2.684,1.29,2.573
1992-01-11 00:00:00,2.078,3.112,1.929,2.977
1992-01-11 01:00:00,2.845,3.038,2.636,2.897
1992-01-11 02:00:00,3.919,2.414,3.639,2.311
1992-01-11 03:00:00,4.979,1.596,4.621,1.549
1992-01-11 04:00:00,5.699,1.352,5.263,1.309
1992-01-11 05:00:00,6.234,1.443,5.713,1.385
1992-01-11 06:00:00,6.697,0.802,6.086,0.792
1992-01-11 07:00:00,6.98,-0.208,6.303,-0.114
1992-01-11 08:00:00,7.21,0.094,6.483,0.184
1992-01-11 09:00:00,7.643,1.506,6.832,1.464
1992-01-11 10:00:00,8.954,1.282,7.869,1.243
1992-01-11 11:00:00,9.292,-0.035,8.09,0.073
1992-01-11 12:00:00,9.225,-0.445,8.017,-0.264
1992-01-11 13:00:00,9.24,-0.468,8.019,-0.262
1992-01-11 14:00:00,9.594,-1.47,8.28,-1.143
1992-01-11 15:00:00,9.356,-2.691,8.062,-2.217
1992-01-11 16:00:00,9.089,-3.344,7.78,-2.737
1992-01-11 17:00:00,8.603,-3.523,7.363,-2.873
1992-01-11 18:00:00,8.197,-3.399,6.898,-2.695
1992-01-11 19:00:00,8.162,-2.57,6.73,-1.807
1992-01-11 20:00:00,8.804,-1.566,6.912,-0.767
1992-01-11 21:00:00,9.581,-0.882,7.38,-0.151
1992-01-11 22:00:00,10.49,-1.081,8.743,-0.764
1992-01-11 23:00:00,10.869,-1.214,8.771,-0.79
1992-01-12 00:00:00,11.01,-1.451,8.742,-0.779
1992-01-12 01:00:00,11.451,-1.579,8.769,-0.656
1992-01-12 02:00:00,11.394,-2.806,8.871,-1.563
1992-01-12 03:00:00,11.032,-4.537,8.596,-2.83
1992-01-12 04:00:00,10.355,-6.399,8.12,-4.236
1992-01-12 05:00:00,9.027,-8.099,7.166,-5.607
1992-01-12 06:00:00,7.445,-8.845,5.967,-6.279
1992-01-12 07:00:00,6.069,-8.735,4.928,-6.332
1992-01-12 08:00:00,4.735,-8.783,3.895,-6.573
1992-01-12 09:00:00,3.582,-9.067,3.027,-7.185
1992-01-12 10:00:00,2.82,-9.812,2.46,-8.381
1992-01-12 11:00:00,1.866,-10.322,1.675,-8.978
1992-01-12 12:00:00,0.951,-10.379,0.903,-9.058
1992-01-12 13:00:00,0.759,-10.222,0.746,-8.912
1992-01-12 14:00:00,0.334,-9.886,0.396,-8.634
1992-01-12 15:00:00,0.265,-9.72,0.347,-8.476
1992-01-12 16:00:00,0.238,-9.464,0.339,-8.256
1992-01-12 17:00:00,0.526,-9.459,0.589,-8.216
1992-01-12 18:00:00,0.817,-9.646,0.843,-8.321
1992-01-12 19:00:00,0.933,-9.429,0.946,-8.095
1992-01-12 20:00:00,1.037,-8.989,1.03,-7.723
1992-01-12 21:00:00,1.125,-8.509,1.094,-7.347
1992-01-12 22:00:00,1.43,-8.1,1.337,-7.073
1992-01-12 23:00:00,1.537,-7.547,1.427,-6.623
1992-01-13 00:00:00,2.11,-7.638,1.93,-6.686
1992-01-13 01:00:00,2.688,-8.667,2.432,-7.587
1992-01-13 02:00:00,2.594,-8.591,2.327,-7.424
1992-01-13 03:00:00,2.725,-6.645,2.501,-5.85
1992-01-13 04:00:00,3.389,-6.578,3.09,-5.852
1992-01-13 05:00:00,3.771,-6.663,3.413,-5.939
1992-01-13 06:00:00,3.951,-6.957,3.523,-6.117
1992-01-13 07:00:00,3.866,-6.269,3.445,-5.463
1992-01-13 08:00:00,4.35,-6.117,3.845,-5.305
1992-01-13 09:00:00,5.205,-4.705,4.613,-4.105
1992-01-13 10:00:00,6.423,-3.658,5.735,-3.208
1992-01-13 11:00:00,7.97,-2.709,7.005,-2.304
1992-01-13 12:00:00,8.811,-2.139,7.538,-1.71
1992-01-13 13:00:00,9.394,-1.871,7.742,-1.339
1992-01-13 14:00:00,10.592,-2.682,8.664,-2.008
1992-01-13 15:00:00,10.906,-3.64,8.657,-2.577
1992-01-13 16:00:00,10.886,-4.305,8.751,-3.162
1992-01-13 17:00:00,10.526,-5.394,8.464,-4.052
1992-01-13 18:00:00,9.711,-6.415,7.79,-4.861
1992-01-13 19:00:00,9.017,-6.984,7.262,-5.3
1992-01-13 20:00:00,9.053,-6.108,7.259,-4.521
1992-01-13 21:00:00,9.831,-6.136,7.766,-4.376
1992-01-13 22:00:00,10.447,-6.132,8.3,-4.403
1992-01-13 23:00:00,10.246,-6.617,8.185,-4.843
1992-01-14 00:00:00,9.725,-7.382,7.789,-5.466
1992-01-14 01:00:00,9.1,-7.853,7.325,-5.889
1992-01-14 02:00:00,9.228,-8.045,7.435,-6.023
1992-01-14 03:00:00,9.835,-8.252,7.93,-6.155
1992-01-14 04:00:00,10.208,-8.426,8.217,-6.261
1992-01-14 05:00:00,10.548,-7.866,8.455,-5.785
1992-01-14 06:00:00,10.93,-7.803,8.751,-5.743
1992-01-14 07:00:00,11.238,-8.077,8.986,-5.924
1992-01-14 08:00:00,11.453,-8.258,9.136,-6.044
1992-01-14 09:00:00,11.607,-8.46,9.224,-6.175
1992-01-14 10:00:00,12.135,-9.445,9.657,-7.056
1992-01-14 11:00:00,11.28,-9.822,9.004,-7.412
1992-01-14 12:00:00,10.808,-10.072,8.653,-7.601
1992-01-14 13:00:00,10.524,-10.355,8.506,-7.873
1992-01-14 14:00:00,10.233,-11.01,8.304,-8.423
1992-01-14 15:00:00,9.724,-11.757,7.912,-9.07
1992-01-14 16:00:00,9.388,-12.306,7.668,-9.508
1992-01-14 17:00:00,9.397,-12.75,7.716,-9.972
1992-01-14 18:00:00,9.32,-13.084,7.763,-10.47
1992-01-14 19:00:00,9.218,-13.049,7.676,-10.552
1992-01-14 20:00:00,9.161,-12.91,7.654,-10.537
1992-01-14 21:00:00,9.016,-13.154,7.508,-10.724
1992-01-14 22:00:00,9.193,-14.033,7.428,-11.094
1992-01-14 23:00:00,8.646,-14.132,7.031,-11.17
1992-01-15 00:00:00,8.508,-13.965,6.892,-10.888
1992-01-15 01:00:00,8.225,-13.811,6.657,-10.758
1992-01-15 02:00:00,7.604,-13.673,6.158,-10.664
1992-01-15 03:00:00,7.083,-13.274,5.778,-10.404
1992-01-15 04:00:00,6.83,-12.75,5.606,-10.002
1992-01-15 05:00:00,6.497,-12.258,5.346,-9.614
1992-01-15 06:00:00,6.331,-11.815,5.219,-9.206
1992-01-15 07:00:00,6.42,-11.284,5.354,-8.898
1992-01-15 08:00:00,6.487,-11.255,5.385,-8.831
1992-01-15 09:00:00,6.205,-11.729,5.292,-9.534
1992-01-15 10:00:00,5.99,-11.552,4.997,-8.961
1992-01-15 11:00:00,6.518,-10.936,5.417,-8.479
1992-01-15 12:00:00,7.131,-10.646,5.914,-8.22
1992-01-15 13:00:00,7.774,-10.508,6.429,-8.109
1992-01-15 14:00:00,8.089,-10.502,6.666,-8.129
1992-01-15 15:00:00,7.835,-10.5,6.47,-8.16
1992-01-15 16:00:00,7.187,-10.413,5.999,-8.132
1992-01-15 17:00:00,6.874,-9.923,5.75,-7.704
1992-01-15 18:00:00,7.256,-9.544,6.192,-7.607
1992-01-15 19:00:00,7.447,-9.259,6.441,-7.508
1992-01-15 20:00:00,7.514,-8.746,6.476,-7.278
1992-01-15 21:00:00,7.874,-7.961,6.758,-6.663
1992-01-15 22:00:00,8.409,-6.354,6.901,-4.994
1992-01-15 23:00:00,9.66,-5.478,7.91,-4.288
1992-01-16 00:00:00,10.938,-5.455,9.196,-4.44
1992-01-16 01:00:00,11.674,-5.324,9.752,-4.387
1992-01-16 02:00:00,11.103,-4.338,9.356,-3.542
1992-01-16 03:00:00,10.547,-3.375,9.092,-2.802
1992-01-16 04:00:00,10.762,-3.12,9.4,-2.63
1992-01-16 05:00:00,10.828,-2.734,9.477,-2.304
1992-01-16 06:00:00,10.79,-2.327,9.423,-1.939
1992-01-16 07:00:00,10.426,-3.081,9.072,-2.581
1992-01-16 08:00:00,9.52,-3.23,8.303,-2.7
1992-01-16 09:00:00,9.213,-3.012,8.075,-2.523
1992-01-16 10:00:00,10.789,-3.61,9.159,-2.947
1992-01-16 11:00:00,11.811,-5.86,9.926,-4.782
1992-01-16 12:00:00,11.501,-7.493,9.526,-6.038
1992-01-16 13:00:00,10.38,-7.475,8.493,-5.847
1992-01-16 14:00:00,10.939,-6.124,8.485,-4.167
1992-01-16 15:00:00,12.612,-6.979,10.238,-5.126
1992-01-16 16:00:00,13.33,-8.323,10.626,-6.127
1992-01-16 17:00:00,13.306,-9.371,10.512,-6.892
1992-01-16 18:00:00,12.658,-10.356,9.994,-7.654
1992-01-16 19:00:00,11.455,-11.516,9.118,-8.575
1992-01-16 20:00:00,10.161,-12.411,8.21,-9.403
1992-01-16 21:00:00,9.09,-13.622,7.472,-10.689
1992-01-16 22:00:00,8.117,-13.82,6.684,-10.899
1992-01-16 23:00:00,7.513,-14.221,6.285,-11.37
1992-01-17 00:00:00,6.741,-15.484,5.649,-12.518
1992-01-17 01:00:00,6.257,-15.125,5.261,-12.263
1992-01-17 02:00:00,6.219,-14.402,5.25,-11.791
1992-01-17 03:00:00,6.039,-14.485,5.13,-11.965
1992-01-17 04:00:00,6.011,-14.969,5.12,-12.429
1992-01-17 05:00:00,6.267,-14.955,5.307,-12.376
1992-01-17 06:00:00,6.038,-15.093,5.089,-12.48
1992-01-17 07:00:00,5.554,-14.969,4.677,-12.383
1992-01-17 08:00:00,5.321,-14.441,4.495,-12.027
1992-01-17 09:00:00,5.256,-13.419,4.466,-11.226
1992-01-17 10:00:00,5.362,-11.464,4.591,-9.608
1992-01-17 11:00:00,5.747,-10.922,4.943,-9.182
1992-01-17 12:00:00,5.704,-10.108,4.921,-8.524
1992-01-17 13:00:00,5.983,-9.491,5.177,-8.037
1992-01-17 14:00:00,5.918,-9.234,5.126,-7.845
1992-01-17 15:00:00,5.774,-8.776,5.053,-7.546
1992-01-17 16:00:00,5.896,-7.967,5.187,-6.895
1992-01-17 17:00:00,6.315,-7.294,5.538,-6.305
1992-01-17 18:00:00,6.246,-6.802,5.483,-5.845
1992-01-17 19:00:00,6.597,-7.371,5.765,-6.316
1992-01-17 20:00:00,6.699,-7.074,5.75,-5.966
1992-01-17 21:00:00,7.311,-5.353,6.178,-4.373
1992-01-17 22:00:00,8.2,-5.641,6.722,-4.021
1992-01-17 23:00:00,8.529,-5.235,6.912,-3.675
1992-01-18 00:00:00,9.329,-4.446,7.434,-3.081
1992-01-18 01:00:00,10.09,-4.292,7.978,-2.984
1992-01-18 02:00:00,10.314,-4.496,8.102,-3.121
1992-01-18 03:00:00,10.394,-4.423,8.14,-3.019
1992-01-18 04:00:00,10.468,-4.599,8.183,-3.123
1992-01-18 05:00:00,10.394,-5.251,8.139,-3.604
1992-01-18 06:00:00,10.279,-5.733,8.055,-3.943
1992-01-18 07:00:00,10.218,-5.825,7.968,-3.992
1992-01-18 08:00:00,9.813,-5.937,7.632,-4.113
1992-01-18 09:00:00,9.509,-6.068,7.432,-4.217
1992-01-18 10:00:00,9.826,-5.881,7.686,-4.072
1992-01-18 11:00:00,9.947,-5.942,7.76,-4.114
1992-01-18 12:00:00,10.182,-5.269,7.89,-3.561
1992-01-18 13:00:00,11.002,-4.867,8.507,-3.306
1992-01-18 14:00:00,11.728,-4.932,9.118,-3.465
1992-01-18 15:00:00,11.993,-5.812,9.336,-4.204
1992-01-18 16:00:00,11.517,-6.288,8.946,-4.538
1992-01-18 17:00:00,10.719,-5.961,8.358,-4.261
1992-01-18 18:00:00,10.329,-5.912,8.125,-4.257
1992-01-18 19:00:00,9.877,-5.497,7.816,-3.931
1992-01-18 20:00:00,9.927,-4.379,7.891,-3.038
1992-01-18 21:00:00,10.309,-3.203,8.222,-2.164
1992-01-18 22:00:00,11.047,-1.918,8.666,-1.1
1992-01-18 23:00:00,11.899,-1.284,9.384,-0.643
1992-01-19 00:00:00,12.184,-2.269,9.601,-1.445
1992-01-19 01:00:00,12.208,-1.74,9.53,-0.91
1992-01-19 02:00:00,13.24,-0.631,10.182,-0.03
1992-01-19 03:00:00,14.595,-1.322,11.286,-0.653
1992-01-19 04:00:00,15.211,-2.537,11.755,-1.612
1992-01-19 05:00:00,15.662,-2.485,12.032,-1.464
1992-01-19 06:00:00,15.912,-3.066,12.141,-1.785
1992-01-19 07:00:00,15.688,-5.41,12.006,-3.53
1992-01-19 08:00:00,13.825,-9.077,10.692,-6.393
1992-01-19 09:00:00,11.457,-11.353,9.053,-8.342
1992-01-19 10:00:00,10.531,-12.414,8.408,-9.351
1992-01-19 11:00:00,10.242,-12.496,8.272,-9.458
1992-01-19 12:00:00,10.132,-13.161,8.142,-9.916
1992-01-19 13:00:00,7.594,-14.091,6.211,-10.724
1992-01-19 14:00:00,2.594,-13.968,2.36,-11.18
1992-01-19 15:00:00,1.971,-13.963,1.864,-11.476
1992-01-19 16:00:00,0.163,-16.687,0.461,-13.346
1992-01-19 17:00:00,-4.278,-16.313,-2.904,-12.943
1992-01-19 18:00:00,-7.804,-14.502,-5.597,-11.559
1992-01-19 19:00:00,-12.889,-12.821,-10.044,-10.459
1992-01-19 20:00:00,-15.647,-11.301,-12.454,-9.232
1992-01-19 21:00:00,-15.742,-9.934,-12.509,-8.086
1992-01-19 22:00:00,-15.784,-8.85,-12.7,-7.288
1992-01-19 23:00:00,-15.284,-7.758,-12.469,-6.499
1992-01-20 00:00:00,-15.171,-6.821,-12.609,-5.812
1992-01-20 01:00:00,-15.172,-6.169,-12.717,-5.301
