Time [UTC],u100,v100,u10,v10
2021-01-04 11:00:00,-10.303,-5.8,-9.241,-5.236
2021-01-04 12:00:00,-9.831,-6.074,-8.854,-5.486
2021-01-04 13:00:00,-9.712,-6.281,-8.778,-5.709
2021-01-04 14:00:00,-9.925,-6.156,-8.946,-5.588
2021-01-04 15:00:00,-10.0,-5.577,-9.009,-5.075
2021-01-04 16:00:00,-10.469,-5.543,-9.373,-5.008
2021-01-04 17:00:00,-10.659,-5.314,-9.495,-4.791
2021-01-04 18:00:00,-10.917,-5.311,-9.716,-4.792
2021-01-04 19:00:00,-11.159,-4.841,-9.889,-4.355
2021-01-04 20:00:00,-11.342,-4.401,-10.046,-3.957
2021-01-04 21:00:00,-11.22,-4.286,-9.92,-3.843
2021-01-04 22:00:00,-11.734,-4.54,-10.305,-4.037
2021-01-04 23:00:00,-11.555,-5.209,-10.16,-4.623
2021-01-05 00:00:00,-11.59,-5.708,-10.17,-5.044
2021-01-05 01:00:00,-11.979,-5.674,-10.467,-4.996
2021-01-05 02:00:00,-12.421,-5.769,-10.793,-5.066
2021-01-05 03:00:00,-12.789,-5.672,-11.069,-4.97
2021-01-05 04:00:00,-13.136,-5.745,-11.357,-5.015
2021-01-05 05:00:00,-13.163,-5.777,-11.391,-5.044
2021-01-05 06:00:00,-13.041,-5.755,-11.262,-5.014
2021-01-05 07:00:00,-12.894,-5.421,-11.139,-4.726
2021-01-05 08:00:00,-12.597,-5.173,-10.944,-4.494
2021-01-05 09:00:00,-12.21,-4.757,-10.68,-4.203
2021-01-05 10:00:00,-11.705,-5.415,-10.236,-4.777
2021-01-05 11:00:00,-11.444,-5.587,-10.065,-4.959
2021-01-05 12:00:00,-11.291,-5.584,-9.967,-4.984
2021-01-05 13:00:00,-11.262,-5.468,-9.933,-4.886
2021-01-05 14:00:00,-11.371,-5.217,-10.037,-4.659
2021-01-05 15:00:00,-11.528,-4.825,-10.175,-4.302
2021-01-05 16:00:00,-11.534,-4.332,-10.202,-3.868
2021-01-05 17:00:00,-11.367,-3.808,-10.09,-3.413
2021-01-05 18:00:00,-11.141,-3.732,-9.909,-3.35
2021-01-05 19:00:00,-10.786,-3.941,-9.599,-3.532
2021-01-05 20:00:00,-10.296,-4.211,-9.186,-3.776
2021-01-05 21:00:00,-9.718,-4.642,-8.747,-4.198
2021-01-05 22:00:00,-9.945,-4.823,-8.884,-4.341
2021-01-05 23:00:00,-9.624,-4.986,-8.615,-4.486
2021-01-06 00:00:00,-9.524,-5.151,-8.537,-4.63
2021-01-06 01:00:00,-9.642,-5.123,-8.642,-4.595
2021-01-06 02:00:00,-9.429,-5.342,-8.466,-4.811
2021-01-06 03:00:00,-8.915,-6.02,-8.022,-5.441
2021-01-06 04:00:00,-8.204,-6.654,-7.407,-6.014
2021-01-06 05:00:00,-7.862,-7.277,-7.12,-6.582
2021-01-06 06:00:00,-7.631,-7.447,-6.883,-6.715
2021-01-06 07:00:00,-7.213,-7.505,-6.535,-6.776
2021-01-06 08:00:00,-6.724,-7.686,-6.089,-6.949
2021-01-06 09:00:00,-6.452,-7.931,-5.853,-7.201
2021-01-06 10:00:00,-5.888,-8.249,-5.309,-7.464
2021-01-06 11:00:00,-5.753,-8.499,-5.226,-7.719
2021-01-06 12:00:00,-5.552,-8.472,-5.071,-7.722
2021-01-06 13:00:00,-5.124,-8.655,-4.645,-7.859
2021-01-06 14:00:00,-4.533,-8.912,-4.12,-8.109
2021-01-06 15:00:00,-4.334,-9.263,-3.944,-8.432
2021-01-06 16:00:00,-4.46,-9.39,-4.044,-8.53
2021-01-06 17:00:00,-4.634,-9.091,-4.208,-8.275
2021-01-06 18:00:00,-4.604,-8.464,-4.186,-7.731
2021-01-06 19:00:00,-4.156,-7.764,-3.776,-7.115
2021-01-06 20:00:00,-3.36,-7.226,-3.053,-6.661
2021-01-06 21:00:00,-2.902,-7.271,-2.639,-6.719
2021-01-06 22:00:00,-2.451,-7.359,-2.241,-6.808
2021-01-06 23:00:00,-2.805,-7.725,-2.585,-7.164
2021-01-07 00:00:00,-2.918,-7.641,-2.672,-7.042
2021-01-07 01:00:00,-2.584,-7.841,-2.37,-7.225
2021-01-07 02:00:00,-2.165,-8.269,-1.976,-7.571
2021-01-07 03:00:00,-2.668,-8.719,-2.428,-7.969
2021-01-07 04:00:00,-3.39,-8.482,-3.093,-7.747
2021-01-07 05:00:00,-3.788,-8.02,-3.476,-7.317
2021-01-07 06:00:00,-3.474,-7.492,-3.208,-6.852
2021-01-07 07:00:00,-3.238,-7.865,-2.977,-7.191
2021-01-07 08:00:00,-3.528,-7.938,-3.221,-7.256
2021-01-07 09:00:00,-3.973,-7.671,-3.622,-7.024
2021-01-07 10:00:00,-4.273,-6.935,-3.993,-6.392
2021-01-07 11:00:00,-4.82,-5.987,-4.428,-5.528
2021-01-07 12:00:00,-4.312,-5.26,-3.977,-4.882
2021-01-07 13:00:00,-4.014,-5.325,-3.711,-4.942
2021-01-07 14:00:00,-4.09,-5.538,-3.789,-5.143
2021-01-07 15:00:00,-4.341,-5.624,-4.006,-5.209
2021-01-07 16:00:00,-4.683,-5.734,-4.327,-5.297
2021-01-07 17:00:00,-4.965,-6.016,-4.584,-5.547
2021-01-07 18:00:00,-5.274,-6.066,-4.843,-5.577
2021-01-07 19:00:00,-5.377,-5.865,-4.945,-5.402
2021-01-07 20:00:00,-5.169,-5.742,-4.755,-5.288
2021-01-07 21:00:00,-4.864,-5.649,-4.482,-5.198
2021-01-07 22:00:00,-5.458,-5.424,-5.006,-4.98
2021-01-07 23:00:00,-5.44,-4.898,-5.009,-4.504
2021-01-08 00:00:00,-5.099,-4.821,-4.73,-4.448
2021-01-08 01:00:00,-4.464,-4.816,-4.165,-4.456
2021-01-08 02:00:00,-4.024,-5.149,-3.749,-4.754
2021-01-08 03:00:00,-3.486,-5.605,-3.258,-5.175
2021-01-08 04:00:00,-3.28,-5.964,-3.071,-5.503
2021-01-08 05:00:00,-2.922,-6.342,-2.738,-5.843
2021-01-08 06:00:00,-2.293,-6.78,-2.15,-6.238
2021-01-08 07:00:00,-1.748,-7.344,-1.643,-6.738
2021-01-08 08:00:00,-1.607,-7.868,-1.506,-7.194
2021-01-08 09:00:00,-1.763,-8.142,-1.635,-7.424
2021-01-08 10:00:00,-1.738,-5.84,-1.63,-5.416
2021-01-08 11:00:00,-0.659,-5.3,-0.645,-4.998
2021-01-08 12:00:00,0.407,-5.84,0.349,-5.515
2021-01-08 13:00:00,1.38,-6.656,1.247,-6.246
2021-01-08 14:00:00,1.545,-6.824,1.388,-6.364
2021-01-08 15:00:00,1.214,-6.061,1.078,-5.659
2021-01-08 16:00:00,0.886,-5.552,0.766,-5.225
2021-01-08 17:00:00,0.458,-5.571,0.364,-5.23
2021-01-08 18:00:00,-0.035,-5.561,-0.1,-5.214
2021-01-08 19:00:00,-0.645,-5.366,-0.684,-5.016
2021-01-08 20:00:00,-1.082,-5.398,-1.094,-5.046
2021-01-08 21:00:00,-1.693,-5.179,-1.669,-4.84
2021-01-08 22:00:00,0.039,-3.295,-0.013,-3.133
2021-01-08 23:00:00,0.614,-3.592,0.549,-3.437
2021-01-09 00:00:00,0.731,-3.837,0.646,-3.675
2021-01-09 01:00:00,0.379,-4.136,0.307,-3.952
2021-01-09 02:00:00,-0.17,-4.079,-0.228,-3.879
2021-01-09 03:00:00,-0.596,-3.625,-0.626,-3.447
2021-01-09 04:00:00,-1.036,-2.823,-1.058,-2.676
2021-01-09 05:00:00,-1.185,-2.177,-1.192,-2.065
2021-01-09 06:00:00,-1.622,-1.546,-1.617,-1.476
2021-01-09 07:00:00,-2.079,-0.58,-2.064,-0.539
2021-01-09 08:00:00,-2.149,0.155,-2.158,0.154
2021-01-09 09:00:00,-2.259,0.746,-2.266,0.714
2021-01-09 10:00:00,-2.327,1.312,-2.319,1.296
2021-01-09 11:00:00,-0.978,2.086,-1.018,2.039
2021-01-09 12:00:00,0.297,1.83,0.219,1.775
2021-01-09 13:00:00,1.294,0.829,1.164,0.799
2021-01-09 14:00:00,1.612,-0.379,1.463,-0.341
2021-01-09 15:00:00,2.01,-1.542,1.842,-1.433
2021-01-09 16:00:00,2.331,-2.401,2.13,-2.218
2021-01-09 17:00:00,2.251,-2.562,2.066,-2.381
2021-01-09 18:00:00,2.925,-2.487,2.685,-2.292
2021-01-09 19:00:00,4.003,-2.595,3.681,-2.382
2021-01-09 20:00:00,5.436,-2.396,4.987,-2.178
2021-01-09 21:00:00,6.697,-2.514,6.093,-2.27
2021-01-09 22:00:00,6.424,-1.174,5.878,-1.036
2021-01-09 23:00:00,7.98,-0.415,7.254,-0.343
2021-01-10 00:00:00,8.896,0.622,7.986,0.592
2021-01-10 01:00:00,9.732,1.52,8.685,1.385
2021-01-10 02:00:00,9.936,1.876,8.824,1.685
2021-01-10 03:00:00,10.007,2.292,8.854,2.062
2021-01-10 04:00:00,10.294,2.293,9.039,2.071
2021-01-10 05:00:00,10.098,2.171,8.818,1.971
2021-01-10 06:00:00,9.994,2.011,8.693,1.838
2021-01-10 07:00:00,10.108,1.903,8.75,1.741
2021-01-10 08:00:00,10.353,1.623,8.972,1.503
2021-01-10 09:00:00,10.73,1.256,9.16,1.191
2021-01-10 10:00:00,9.205,-0.303,8.041,-0.176
2021-01-10 11:00:00,8.676,-0.75,7.662,-0.624
2021-01-10 12:00:00,8.085,-1.593,7.172,-1.421
2021-01-10 13:00:00,7.822,-3.056,6.98,-2.731
2021-01-10 14:00:00,7.681,-3.89,6.841,-3.471
2021-01-10 15:00:00,7.49,-3.965,6.723,-3.559
2021-01-10 16:00:00,7.948,-3.931,7.098,-3.536
2021-01-10 17:00:00,7.981,-3.371,7.117,-3.0
2021-01-10 18:00:00,7.585,-2.036,6.785,-1.788
2021-01-10 19:00:00,8.202,-0.822,7.305,-0.687
2021-01-10 20:00:00,8.284,0.532,7.31,0.523
2021-01-10 21:00:00,8.972,1.53,7.815,1.389
2021-01-10 22:00:00,8.702,2.1,7.677,1.951
2021-01-10 23:00:00,8.942,4.174,7.638,3.683
2021-01-11 00:00:00,10.917,5.358,9.029,4.547
2021-01-11 01:00:00,12.559,5.547,10.132,4.584
2021-01-11 02:00:00,14.097,3.345,11.299,2.79
2021-01-11 03:00:00,13.02,3.417,10.627,2.882
2021-01-11 04:00:00,13.729,4.499,11.182,3.787
2021-01-11 05:00:00,14.423,3.759,11.585,3.171
2021-01-11 06:00:00,13.384,4.301,10.882,3.636
2021-01-11 07:00:00,13.87,4.907,11.282,4.137
2021-01-11 08:00:00,14.156,5.335,11.419,4.488
2021-01-11 09:00:00,14.437,6.046,11.581,5.047
2021-01-11 10:00:00,16.707,5.276,13.46,4.37
2021-01-11 11:00:00,16.317,6.135,12.799,4.957
2021-01-11 12:00:00,18.159,6.943,14.415,5.559
2021-01-11 13:00:00,17.945,6.538,14.046,5.207
2021-01-11 14:00:00,18.397,5.971,14.434,4.781
2021-01-11 15:00:00,18.513,5.918,14.417,4.712
2021-01-11 16:00:00,16.573,6.685,12.823,5.334
2021-01-11 17:00:00,14.87,9.033,11.444,7.277
2021-01-11 18:00:00,18.737,9.863,14.76,7.94
2021-01-11 19:00:00,18.088,7.792,13.372,6.194
2021-01-11 20:00:00,18.21,5.331,13.765,4.491
2021-01-11 21:00:00,18.568,3.649,14.099,3.197
2021-01-11 22:00:00,20.142,0.982,15.617,1.007
2021-01-11 23:00:00,15.685,-3.992,12.251,-2.898
2021-01-12 00:00:00,8.19,-8.125,6.8,-6.685
2021-01-12 01:00:00,5.271,-8.521,4.673,-7.518
2021-01-12 02:00:00,4.126,-7.75,3.763,-7.0
2021-01-12 03:00:00,3.536,-6.968,3.276,-6.391
2021-01-12 04:00:00,3.777,-5.918,3.529,-5.511
2021-01-12 05:00:00,5.229,-5.747,4.863,-5.31
2021-01-12 06:00:00,6.904,-6.12,6.282,-5.491
2021-01-12 07:00:00,8.439,-5.697,7.548,-5.011
2021-01-12 08:00:00,10.644,-5.483,9.399,-4.769
2021-01-12 09:00:00,12.058,-6.18,10.518,-5.319
2021-01-12 10:00:00,12.419,-10.036,10.644,-8.533
2021-01-12 11:00:00,7.757,-14.529,6.677,-12.19
2021-01-12 12:00:00,5.729,-14.787,4.898,-12.415
2021-01-12 13:00:00,6.829,-12.771,5.936,-10.893
2021-01-12 14:00:00,8.151,-13.008,7.045,-11.092
2021-01-12 15:00:00,8.237,-13.707,7.047,-11.562
2021-01-12 16:00:00,8.644,-13.408,7.379,-11.27
2021-01-12 17:00:00,9.32,-12.727,7.968,-10.709
2021-01-12 18:00:00,10.369,-11.935,8.894,-10.091
2021-01-12 19:00:00,11.691,-11.55,9.989,-9.749
2021-01-12 20:00:00,12.186,-10.627,10.353,-8.901
2021-01-12 21:00:00,12.949,-9.66,11.005,-8.097
2021-01-12 22:00:00,12.962,-8.482,11.128,-7.18
2021-01-12 23:00:00,14.447,-9.825,12.206,-8.227
2021-01-13 00:00:00,13.214,-9.347,11.121,-7.767
2021-01-13 01:00:00,13.514,-9.697,11.423,-8.135
2021-01-13 02:00:00,13.431,-8.667,11.319,-7.198
2021-01-13 03:00:00,13.672,-8.138,11.58,-6.743
2021-01-13 04:00:00,14.082,-8.514,11.926,-7.049
2021-01-13 05:00:00,14.214,-8.855,12.008,-7.343
2021-01-13 06:00:00,14.322,-9.629,12.032,-7.978
2021-01-13 07:00:00,13.874,-9.633,11.622,-7.942
2021-01-13 08:00:00,14.163,-9.673,11.868,-7.965
2021-01-13 09:00:00,14.766,-10.089,12.3,-8.244
2021-01-13 10:00:00,14.891,-11.398,12.366,-9.314
2021-01-13 11:00:00,16.219,-12.738,13.365,-10.327
2021-01-13 12:00:00,14.09,-13.583,11.685,-11.021
2021-01-13 13:00:00,10.378,-14.041,8.814,-11.623
2021-01-13 14:00:00,7.526,-14.457,6.48,-12.274
2021-01-13 15:00:00,4.742,-13.984,4.134,-12.147
2021-01-13 16:00:00,2.25,-13.572,1.975,-11.963
2021-01-13 17:00:00,0.841,-13.615,0.759,-12.037
2021-01-13 18:00:00,0.087,-13.765,0.139,-12.162
2021-01-13 19:00:00,-1.268,-13.761,-1.053,-12.115
2021-01-13 20:00:00,-2.286,-12.439,-1.98,-11.02
2021-01-13 21:00:00,-2.629,-11.646,-2.322,-10.392
2021-01-13 22:00:00,-2.951,-10.038,-2.645,-9.105
2021-01-13 23:00:00,-3.401,-9.813,-3.043,-8.868
2021-01-14 00:00:00,-3.654,-9.697,-3.272,-8.779
2021-01-14 01:00:00,-3.93,-8.727,-3.544,-7.938
2021-01-14 02:00:00,-4.37,-8.001,-3.988,-7.306
2021-01-14 03:00:00,-5.699,-7.753,-5.217,-7.081
2021-01-14 04:00:00,-6.863,-7.358,-6.286,-6.697
2021-01-14 05:00:00,-7.628,-6.426,-6.983,-5.834
2021-01-14 06:00:00,-7.847,-5.238,-7.201,-4.758
2021-01-14 07:00:00,-7.775,-4.025,-7.157,-3.666
2021-01-14 08:00:00,-7.503,-2.933,-6.95,-2.695
2021-01-14 09:00:00,-7.413,-2.114,-6.885,-1.96
2021-01-14 10:00:00,-7.16,-1.422,-6.64,-1.371
2021-01-14 11:00:00,-6.96,-0.547,-6.508,-0.539
2021-01-14 12:00:00,-6.322,-0.711,-5.994,-0.694
2021-01-14 13:00:00,-6.228,-1.078,-5.925,-1.032
2021-01-14 14:00:00,-5.721,-1.143,-5.461,-1.094
2021-01-14 15:00:00,-5.402,-1.507,-5.169,-1.431
2021-01-14 16:00:00,-5.441,-2.28,-5.166,-2.14
2021-01-14 17:00:00,-5.73,-2.681,-5.425,-2.499
2021-01-14 18:00:00,-5.819,-2.691,-5.492,-2.502
2021-01-14 19:00:00,-5.631,-2.737,-5.321,-2.555
2021-01-14 20:00:00,-5.254,-2.75,-4.977,-2.585
2021-01-14 21:00:00,-4.783,-2.964,-4.541,-2.798
2021-01-14 22:00:00,-3.374,-2.812,-3.279,-2.683
2021-01-14 23:00:00,-3.028,-3.514,-2.924,-3.34
2021-01-15 00:00:00,-2.734,-4.038,-2.641,-3.829
2021-01-15 01:00:00,-2.674,-4.264,-2.572,-4.03
2021-01-15 02:00:00,-2.326,-4.529,-2.232,-4.28
2021-01-15 03:00:00,-2.24,-4.931,-2.158,-4.653
2021-01-15 04:00:00,-2.632,-5.402,-2.505,-5.09
2021-01-15 05:00:00,-2.752,-5.497,-2.628,-5.145
2021-01-15 06:00:00,-2.882,-5.898,-2.721,-5.527
2021-01-15 07:00:00,-3.198,-6.096,-3.028,-5.668
2021-01-15 08:00:00,-3.624,-6.176,-3.399,-5.736
2021-01-15 09:00:00,-4.018,-5.721,-3.755,-5.294
2021-01-15 10:00:00,-2.567,-3.321,-2.49,-3.149
2021-01-15 11:00:00,-1.3,-3.567,-1.306,-3.419
2021-01-15 12:00:00,-0.464,-4.067,-0.498,-3.878
2021-01-15 13:00:00,-0.369,-4.816,-0.4,-4.552
2021-01-15 14:00:00,-0.142,-5.127,-0.186,-4.814
2021-01-15 15:00:00,-0.061,-5.424,-0.114,-5.094
2021-01-15 16:00:00,-0.917,-5.403,-0.934,-5.067
2021-01-15 17:00:00,-1.199,-4.67,-1.197,-4.383
2021-01-15 18:00:00,-0.029,-4.469,-0.1,-4.206
2021-01-15 19:00:00,-0.079,-4.224,-0.124,-3.975
2021-01-15 20:00:00,0.025,-3.664,-0.021,-3.449
2021-01-15 21:00:00,0.569,-3.043,0.519,-2.87
2021-01-15 22:00:00,1.933,-2.598,1.813,-2.462
2021-01-15 23:00:00,2.832,-2.643,2.693,-2.532
2021-01-16 00:00:00,2.296,-2.665,2.185,-2.583
2021-01-16 01:00:00,2.292,-2.203,2.203,-2.152
2021-01-16 02:00:00,3.129,-1.803,2.974,-1.779
2021-01-16 03:00:00,2.214,-0.863,2.111,-0.876
2021-01-16 04:00:00,1.838,0.789,1.746,0.75
2021-01-16 05:00:00,2.47,2.379,2.347,2.242
2021-01-16 06:00:00,3.272,3.672,3.086,3.448
2021-01-16 07:00:00,3.021,4.686,2.845,4.398
2021-01-16 08:00:00,2.844,5.916,2.629,5.528
2021-01-16 09:00:00,2.701,7.009,2.44,6.478
2021-01-16 10:00:00,1.154,9.081,0.991,8.258
2021-01-16 11:00:00,1.393,10.337,1.144,9.248
2021-01-16 12:00:00,1.67,10.942,1.339,9.675
2021-01-16 13:00:00,3.516,11.592,2.955,10.174
2021-01-16 14:00:00,4.687,11.739,3.979,10.193
2021-01-16 15:00:00,4.187,12.345,3.57,10.704
2021-01-16 16:00:00,3.213,12.823,2.699,11.092
2021-01-16 17:00:00,2.237,12.782,1.852,11.081
2021-01-16 18:00:00,1.556,12.66,1.247,11.038
2021-01-16 19:00:00,1.451,12.541,1.125,10.964
2021-01-16 20:00:00,1.681,12.271,1.312,10.784
2021-01-16 21:00:00,1.978,11.742,1.586,10.41
2021-01-16 22:00:00,1.384,11.024,1.091,9.908
2021-01-16 23:00:00,1.491,10.714,1.185,9.678
2021-01-17 00:00:00,1.36,10.616,1.025,9.593
2021-01-17 01:00:00,1.114,10.53,0.821,9.521
2021-01-17 02:00:00,0.887,10.648,0.669,9.501
2021-01-17 03:00:00,0.869,10.814,0.559,9.617
2021-01-17 04:00:00,0.577,10.368,0.306,9.224
2021-01-17 05:00:00,1.083,9.114,0.736,8.102
2021-01-17 06:00:00,2.635,6.173,2.228,5.656
2021-01-17 07:00:00,2.234,3.031,1.908,2.905
2021-01-17 08:00:00,2.84,0.825,2.457,0.956
2021-01-17 09:00:00,4.073,-2.824,3.588,-2.251
2021-01-17 10:00:00,4.586,-5.777,4.041,-4.885
2021-01-17 11:00:00,4.946,-7.669,4.337,-6.543
2021-01-17 12:00:00,4.964,-8.324,4.229,-6.995
2021-01-17 13:00:00,5.61,-8.673,4.763,-7.282
2021-01-17 14:00:00,6.149,-8.147,5.232,-6.867
2021-01-17 15:00:00,6.469,-7.365,5.538,-6.235
2021-01-17 16:00:00,5.893,-6.372,5.135,-5.472
2021-01-17 17:00:00,6.03,-5.435,5.339,-4.732
2021-01-17 18:00:00,6.786,-4.642,6.023,-4.057
2021-01-17 19:00:00,7.15,-4.091,6.375,-3.586
2021-01-17 20:00:00,7.318,-3.61,6.535,-3.176
2021-01-17 21:00:00,7.845,-3.05,7.002,-2.682
2021-01-17 22:00:00,8.41,-3.149,7.485,-2.776
2021-01-17 23:00:00,8.539,-2.785,7.578,-2.434
2021-01-18 00:00:00,8.367,-1.406,7.433,-1.21
2021-01-18 01:00:00,8.389,0.447,7.405,0.446
2021-01-18 02:00:00,9.843,1.262,8.541,1.145
2021-01-18 03:00:00,10.084,2.081,8.61,1.838
2021-01-18 04:00:00,10.829,1.912,9.138,1.736
2021-01-18 05:00:00,11.046,1.818,9.291,1.701
2021-01-18 06:00:00,11.805,1.775,9.865,1.681
2021-01-18 07:00:00,12.224,1.318,10.149,1.268
2021-01-18 08:00:00,12.8,0.828,10.649,0.844
2021-01-18 09:00:00,13.456,0.581,11.207,0.597
2021-01-18 10:00:00,13.631,0.774,11.232,0.781
2021-01-18 11:00:00,14.4,0.861,11.821,0.837
2021-01-18 12:00:00,14.173,0.453,11.641,0.496
2021-01-18 13:00:00,14.428,-0.738,11.917,-0.421
2021-01-18 14:00:00,13.525,-1.99,11.257,-1.497
2021-01-18 15:00:00,12.677,-2.137,10.643,-1.658
2021-01-18 16:00:00,12.661,-1.658,10.657,-1.27
2021-01-18 17:00:00,12.685,-0.87,10.671,-0.63
2021-01-18 18:00:00,12.45,-0.04,10.458,0.08
2021-01-18 19:00:00,12.811,0.975,10.714,0.917
2021-01-18 20:00:00,13.07,1.861,10.894,1.661
2021-01-18 21:00:00,13.054,3.39,10.848,2.942
2021-01-18 22:00:00,13.136,5.42,10.911,4.628
2021-01-18 23:00:00,12.586,6.631,10.433,5.615
2021-01-19 00:00:00,12.624,7.892,10.371,6.603
2021-01-19 01:00:00,10.917,8.28,8.696,6.751
2021-01-19 02:00:00,10.242,8.997,7.208,6.833
2021-01-19 03:00:00,10.519,8.453,7.393,6.433
2021-01-19 04:00:00,9.555,7.452,6.711,5.603
2021-01-19 05:00:00,9.38,7.108,6.961,5.581
2021-01-19 06:00:00,7.901,6.313,5.98,5.093
2021-01-19 07:00:00,6.481,4.198,4.958,3.461
2021-01-19 08:00:00,4.402,1.715,3.319,1.475
2021-01-19 09:00:00,3.462,0.456,2.503,0.454
