Time [UTC],u100,v100,u10,v10
2023-01-10 14:00:00,5.63,14.915,4.458,12.072
2023-01-10 15:00:00,3.626,16.554,2.784,13.236
2023-01-10 16:00:00,1.276,17.009,0.63,13.438
2023-01-10 17:00:00,-3.049,18.728,-2.755,14.664
2023-01-10 18:00:00,-1.867,21.907,-1.767,17.288
2023-01-10 19:00:00,0.694,21.618,0.288,16.801
2023-01-10 20:00:00,3.085,20.212,2.042,15.508
2023-01-10 21:00:00,7.637,18.671,5.223,14.223
2023-01-10 22:00:00,10.278,18.872,7.064,14.231
2023-01-10 23:00:00,11.995,18.644,8.457,14.042
2023-01-11 00:00:00,12.925,17.757,9.064,13.325
2023-01-11 01:00:00,15.812,13.797,11.3,10.58
2023-01-11 02:00:00,16.863,7.12,12.41,5.736
2023-01-11 03:00:00,16.119,4.373,12.054,3.671
2023-01-11 04:00:00,16.217,3.589,12.344,3.1
2023-01-11 05:00:00,16.11,2.983,12.447,2.601
2023-01-11 06:00:00,15.165,2.597,11.85,2.3
2023-01-11 07:00:00,13.951,3.046,10.92,2.679
2023-01-11 08:00:00,13.275,4.027,10.435,3.489
2023-01-11 09:00:00,13.013,5.181,10.369,4.431
2023-01-11 10:00:00,13.398,6.181,10.689,5.175
2023-01-11 11:00:00,13.319,7.324,10.587,6.056
2023-01-11 12:00:00,13.976,8.248,11.148,6.775
2023-01-11 13:00:00,14.345,8.504,11.401,6.937
2023-01-11 14:00:00,13.647,8.913,10.834,7.263
2023-01-11 15:00:00,11.747,9.955,9.23,8.15
2023-01-11 16:00:00,11.229,10.954,8.808,8.935
2023-01-11 17:00:00,12.93,11.409,10.123,9.193
2023-01-11 18:00:00,13.424,11.409,10.677,9.259
2023-01-11 19:00:00,12.651,11.608,10.026,9.379
2023-01-11 20:00:00,14.352,10.765,11.43,8.812
2023-01-11 21:00:00,16.651,4.586,13.373,3.885
2023-01-11 22:00:00,17.594,3.316,14.303,2.866
2023-01-11 23:00:00,16.874,3.093,13.722,2.625
2023-01-12 00:00:00,16.266,3.473,13.26,2.949
2023-01-12 01:00:00,14.543,5.371,11.84,4.507
2023-01-12 02:00:00,13.18,7.55,10.799,6.317
2023-01-12 03:00:00,12.339,8.444,9.995,6.958
2023-01-12 04:00:00,7.836,9.2,5.823,7.364
2023-01-12 05:00:00,8.893,11.833,6.436,9.161
2023-01-12 06:00:00,7.434,11.602,5.542,9.198
2023-01-12 07:00:00,10.174,8.551,7.498,6.975
2023-01-12 08:00:00,16.049,1.986,12.497,1.88
2023-01-12 09:00:00,15.292,-0.676,12.162,-0.291
2023-01-12 10:00:00,12.262,-2.792,10.015,-2.045
2023-01-12 11:00:00,11.179,-0.455,9.396,-0.211
2023-01-12 12:00:00,11.632,2.631,9.751,2.319
2023-01-12 13:00:00,10.557,4.081,8.685,3.508
2023-01-12 14:00:00,8.389,6.028,6.269,4.924
2023-01-12 15:00:00,7.231,8.052,5.168,6.501
2023-01-12 16:00:00,6.93,10.413,4.754,8.274
2023-01-12 17:00:00,8.488,10.816,5.909,8.619
2023-01-12 18:00:00,12.34,10.364,8.949,8.228
2023-01-12 19:00:00,15.338,9.893,11.475,7.818
2023-01-12 20:00:00,15.04,7.518,11.288,5.986
2023-01-12 21:00:00,14.301,6.703,10.873,5.437
2023-01-12 22:00:00,15.179,6.88,10.602,5.251
2023-01-12 23:00:00,15.559,8.457,11.752,6.742
2023-01-13 00:00:00,15.127,9.758,11.685,7.91
2023-01-13 01:00:00,14.055,11.484,9.894,8.65
2023-01-13 02:00:00,15.885,12.217,12.215,9.881
2023-01-13 03:00:00,17.385,12.333,13.351,9.762
2023-01-13 04:00:00,17.117,13.087,13.132,10.238
2023-01-13 05:00:00,17.47,14.235,13.489,11.252
2023-01-13 06:00:00,16.664,14.534,12.651,11.41
2023-01-13 07:00:00,20.481,12.712,15.705,9.849
2023-01-13 08:00:00,19.994,10.692,15.136,8.318
2023-01-13 09:00:00,20.032,8.359,15.376,6.617
2023-01-13 10:00:00,20.285,6.878,15.336,5.55
2023-01-13 11:00:00,19.444,4.404,15.03,3.744
2023-01-13 12:00:00,19.137,3.794,14.914,3.243
2023-01-13 13:00:00,19.018,2.307,14.875,2.109
2023-01-13 14:00:00,19.441,1.213,15.373,1.258
2023-01-13 15:00:00,20.319,-0.081,16.105,0.194
2023-01-13 16:00:00,20.677,-1.128,16.229,-0.587
2023-01-13 17:00:00,20.438,-2.841,16.03,-1.927
2023-01-13 18:00:00,19.252,-4.603,15.201,-3.381
2023-01-13 19:00:00,17.162,-4.127,13.736,-3.059
2023-01-13 20:00:00,15.732,-3.085,12.806,-2.282
2023-01-13 21:00:00,14.991,-2.101,12.351,-1.531
2023-01-13 22:00:00,14.147,-2.47,11.41,-1.77
2023-01-13 23:00:00,12.935,-1.159,10.579,-0.752
2023-01-14 00:00:00,13.309,0.494,11.026,0.6
2023-01-14 01:00:00,13.382,1.805,11.207,1.679
2023-01-14 02:00:00,13.511,3.304,11.303,2.916
2023-01-14 03:00:00,13.104,3.75,10.915,3.257
2023-01-14 04:00:00,12.117,5.03,10.077,4.303
2023-01-14 05:00:00,10.33,7.36,8.613,6.281
2023-01-14 06:00:00,7.706,9.288,6.419,7.905
2023-01-14 07:00:00,6.137,11.793,5.041,9.933
2023-01-14 08:00:00,4.162,14.021,3.252,11.48
2023-01-14 09:00:00,1.839,16.696,1.222,13.419
2023-01-14 10:00:00,0.817,18.643,0.347,14.585
2023-01-14 11:00:00,0.181,18.988,-0.107,14.8
2023-01-14 12:00:00,-2.471,20.709,-2.159,15.842
2023-01-14 13:00:00,1.967,20.255,0.889,15.104
2023-01-14 14:00:00,12.923,15.004,9.213,11.504
2023-01-14 15:00:00,14.316,9.379,10.627,7.435
2023-01-14 16:00:00,14.543,5.612,11.027,4.645
2023-01-14 17:00:00,14.5,2.896,11.216,2.636
2023-01-14 18:00:00,15.195,2.993,11.945,2.62
2023-01-14 19:00:00,16.314,4.031,13.15,3.478
2023-01-14 20:00:00,17.286,4.625,14.012,3.903
2023-01-14 21:00:00,17.328,5.616,13.91,4.652
2023-01-14 22:00:00,16.451,7.414,13.221,6.132
2023-01-14 23:00:00,18.151,9.353,14.419,7.573
2023-01-15 00:00:00,19.225,9.227,15.057,7.375
2023-01-15 01:00:00,18.008,9.861,13.945,7.89
2023-01-15 02:00:00,17.699,10.241,13.811,8.316
2023-01-15 03:00:00,17.652,11.043,13.87,8.988
2023-01-15 04:00:00,17.968,11.91,14.065,9.651
2023-01-15 05:00:00,18.205,12.484,14.166,10.007
2023-01-15 06:00:00,18.555,12.573,14.463,10.073
2023-01-15 07:00:00,19.521,13.069,15.233,10.437
2023-01-15 08:00:00,20.519,13.391,15.96,10.646
2023-01-15 09:00:00,20.803,13.547,16.047,10.705
2023-01-15 10:00:00,23.632,11.199,18.302,8.853
2023-01-15 11:00:00,23.38,6.991,18.108,5.66
2023-01-15 12:00:00,22.127,0.875,17.383,1.023
2023-01-15 13:00:00,22.016,-1.156,17.527,-0.621
2023-01-15 14:00:00,21.618,-2.394,17.27,-1.653
2023-01-15 15:00:00,20.335,-2.787,16.308,-2.004
2023-01-15 16:00:00,18.571,-2.354,15.078,-1.704
2023-01-15 17:00:00,17.094,-1.187,14.14,-0.828
2023-01-15 18:00:00,16.101,-0.039,13.523,0.083
2023-01-15 19:00:00,15.118,1.008,12.796,0.953
2023-01-15 20:00:00,14.056,1.796,11.999,1.613
2023-01-15 21:00:00,12.506,2.094,10.778,1.857
2023-01-15 22:00:00,10.074,3.492,8.769,3.102
2023-01-15 23:00:00,8.304,4.308,7.344,3.869
2023-01-16 00:00:00,7.112,5.489,6.334,4.923
2023-01-16 01:00:00,6.178,5.841,5.523,5.281
2023-01-16 02:00:00,4.835,5.818,4.348,5.3
2023-01-16 03:00:00,3.585,5.991,3.252,5.498
2023-01-16 04:00:00,3.265,6.227,2.959,5.703
2023-01-16 05:00:00,2.639,6.457,2.386,5.929
2023-01-16 06:00:00,3.171,7.37,2.862,6.712
2023-01-16 07:00:00,3.184,6.035,2.876,5.509
2023-01-16 08:00:00,2.483,4.644,2.273,4.297
2023-01-16 09:00:00,1.035,5.184,0.934,4.827
2023-01-16 10:00:00,-1.387,7.974,-1.343,7.255
2023-01-16 11:00:00,-1.922,7.104,-1.805,6.481
2023-01-16 12:00:00,-3.367,6.267,-3.129,5.754
2023-01-16 13:00:00,-4.902,5.471,-4.508,5.016
2023-01-16 14:00:00,-5.494,4.426,-5.022,4.047
2023-01-16 15:00:00,-4.922,3.488,-4.54,3.245
2023-01-16 16:00:00,-3.119,1.94,-2.947,1.838
2023-01-16 17:00:00,-1.075,-0.739,-1.059,-0.691
2023-01-16 18:00:00,0.287,-3.954,0.28,-3.672
2023-01-16 19:00:00,0.828,-6.677,0.822,-6.197
2023-01-16 20:00:00,1.441,-8.415,1.365,-7.709
2023-01-16 21:00:00,2.002,-10.053,1.881,-9.066
2023-01-16 22:00:00,4.75,-12.327,4.153,-10.483
2023-01-16 23:00:00,6.265,-14.359,5.456,-12.282
2023-01-17 00:00:00,7.605,-14.159,6.512,-11.998
2023-01-17 01:00:00,9.561,-12.87,8.151,-10.832
2023-01-17 02:00:00,10.754,-11.899,9.177,-10.005
2023-01-17 03:00:00,11.12,-10.561,9.536,-8.965
2023-01-17 04:00:00,11.285,-9.155,9.75,-7.855
2023-01-17 05:00:00,11.465,-7.749,9.959,-6.705
2023-01-17 06:00:00,12.09,-6.347,10.585,-5.528
2023-01-17 07:00:00,12.671,-5.301,11.054,-4.585
2023-01-17 08:00:00,12.803,-4.391,11.168,-3.804
2023-01-17 09:00:00,12.46,-3.313,10.914,-2.915
2023-01-17 10:00:00,13.701,-2.595,11.885,-2.23
2023-01-17 11:00:00,14.219,-0.694,12.246,-0.565
2023-01-17 12:00:00,14.289,0.488,12.262,0.453
2023-01-17 13:00:00,14.716,1.156,12.593,1.046
2023-01-17 14:00:00,15.019,0.659,12.844,0.628
2023-01-17 15:00:00,13.866,0.12,11.918,0.172
2023-01-17 16:00:00,12.71,-0.247,11.079,-0.093
2023-01-17 17:00:00,11.83,-2.373,10.417,-1.968
2023-01-17 18:00:00,10.314,-4.563,9.207,-4.008
2023-01-17 19:00:00,10.173,-4.137,9.051,-3.574
2023-01-17 20:00:00,10.754,-3.5,9.052,-2.727
2023-01-17 21:00:00,10.399,-1.526,9.229,-1.285
2023-01-17 22:00:00,12.213,1.053,10.798,1.001
2023-01-17 23:00:00,12.148,1.098,10.688,1.057
2023-01-18 00:00:00,11.82,1.968,10.426,1.842
2023-01-18 01:00:00,11.353,2.802,10.018,2.554
2023-01-18 02:00:00,10.963,3.266,9.722,2.97
2023-01-18 03:00:00,10.604,3.652,9.427,3.327
2023-01-18 04:00:00,9.981,4.128,8.905,3.773
2023-01-18 05:00:00,9.14,4.687,8.158,4.269
2023-01-18 06:00:00,7.978,5.306,7.113,4.826
2023-01-18 07:00:00,7.821,5.891,6.95,5.345
2023-01-18 08:00:00,7.619,6.462,6.719,5.859
2023-01-18 09:00:00,7.231,7.545,6.284,6.79
2023-01-18 10:00:00,6.088,11.316,5.092,9.847
2023-01-18 11:00:00,6.324,13.035,5.183,11.096
2023-01-18 12:00:00,6.344,13.906,5.107,11.663
2023-01-18 13:00:00,5.043,15.341,3.957,12.768
2023-01-18 14:00:00,4.771,16.714,3.674,13.809
2023-01-18 15:00:00,5.319,13.724,4.063,11.358
2023-01-18 16:00:00,8.634,5.875,7.428,5.161
2023-01-18 17:00:00,9.908,0.254,8.811,0.265
2023-01-18 18:00:00,9.429,-4.001,8.481,-3.537
2023-01-18 19:00:00,8.035,-7.535,7.247,-6.595
2023-01-18 20:00:00,7.277,-10.04,6.55,-8.719
2023-01-18 21:00:00,7.726,-11.298,6.885,-9.725
2023-01-18 22:00:00,11.165,-11.281,9.584,-9.411
2023-01-18 23:00:00,9.908,-10.932,8.544,-9.167
2023-01-19 00:00:00,8.874,-9.802,7.746,-8.315
2023-01-19 01:00:00,8.341,-9.59,7.336,-8.216
2023-01-19 02:00:00,7.864,-10.121,6.911,-8.758
2023-01-19 03:00:00,7.388,-10.236,6.485,-8.884
2023-01-19 04:00:00,7.301,-9.537,6.423,-8.32
2023-01-19 05:00:00,7.896,-8.416,6.975,-7.379
2023-01-19 06:00:00,9.463,-7.956,8.337,-6.959
2023-01-19 07:00:00,10.5,-7.525,9.195,-6.534
2023-01-19 08:00:00,10.746,-6.591,9.379,-5.69
2023-01-19 09:00:00,10.691,-5.347,9.383,-4.621
2023-01-19 10:00:00,10.188,-4.439,9.067,-3.895
2023-01-19 11:00:00,9.94,-4.445,8.929,-3.946
2023-01-19 12:00:00,9.563,-4.601,8.6,-4.11
2023-01-19 13:00:00,9.37,-3.678,8.466,-3.28
2023-01-19 14:00:00,9.417,-3.35,8.498,-2.994
2023-01-19 15:00:00,9.482,-3.85,8.525,-3.442
2023-01-19 16:00:00,9.452,-4.539,8.458,-4.038
2023-01-19 17:00:00,8.977,-4.693,8.004,-4.164
2023-01-19 18:00:00,8.514,-4.318,7.628,-3.843
2023-01-19 19:00:00,8.336,-3.609,7.528,-3.218
2023-01-19 20:00:00,8.584,-3.006,7.779,-2.676
2023-01-19 21:00:00,8.485,-2.074,7.712,-1.828
2023-01-19 22:00:00,8.845,-0.569,7.959,-0.402
2023-01-19 23:00:00,8.281,0.769,7.488,0.761
2023-01-20 00:00:00,7.644,1.771,6.959,1.656
2023-01-20 01:00:00,7.449,2.451,6.781,2.278
2023-01-20 02:00:00,7.089,3.507,6.42,3.233
2023-01-20 03:00:00,6.281,4.581,5.688,4.213
2023-01-20 04:00:00,5.612,5.277,5.103,4.832
2023-01-20 05:00:00,4.699,5.593,4.293,5.138
2023-01-20 06:00:00,2.9,5.578,2.665,5.162
2023-01-20 07:00:00,1.215,5.292,1.106,4.937
2023-01-20 08:00:00,-0.833,4.947,-0.811,4.655
2023-01-20 09:00:00,-2.621,4.65,-2.496,4.386
2023-01-20 10:00:00,-4.017,5.386,-3.763,5.012
2023-01-20 11:00:00,-3.788,5.496,-3.542,5.105
2023-01-20 12:00:00,-3.251,4.462,-3.052,4.199
2023-01-20 13:00:00,-2.837,3.309,-2.682,3.197
2023-01-20 14:00:00,-1.852,2.702,-1.752,2.676
2023-01-20 15:00:00,-0.907,1.44,-0.845,1.507
