Time [UTC],u100,v100,u10,v10
2009-01-05 10:00:00,-10.385,-4.477,-9.327,-4.051
2009-01-05 11:00:00,-10.105,-4.297,-9.137,-3.91
2009-01-05 12:00:00,-9.694,-3.873,-8.809,-3.543
2009-01-05 13:00:00,-9.253,-3.719,-8.466,-3.433
2009-01-05 14:00:00,-8.868,-3.811,-8.149,-3.535
2009-01-05 15:00:00,-8.647,-3.938,-7.974,-3.664
2009-01-05 16:00:00,-8.375,-3.858,-7.743,-3.593
2009-01-05 17:00:00,-7.973,-3.686,-7.391,-3.436
2009-01-05 18:00:00,-7.57,-3.255,-7.051,-3.032
2009-01-05 19:00:00,-7.023,-2.544,-6.587,-2.365
2009-01-05 20:00:00,-6.383,-1.924,-6.03,-1.774
2009-01-05 21:00:00,-5.653,-1.481,-5.382,-1.347
2009-01-05 22:00:00,-4.454,0.166,-4.3,0.212
2009-01-05 23:00:00,-3.42,0.541,-3.355,0.569
2009-01-06 00:00:00,-2.35,0.776,-2.361,0.809
2009-01-06 01:00:00,-1.274,0.932,-1.336,0.969
2009-01-06 02:00:00,-0.28,0.992,-0.372,1.047
2009-01-06 03:00:00,0.722,0.931,0.605,1.003
2009-01-06 04:00:00,1.65,0.853,1.528,0.931
2009-01-06 05:00:00,2.692,0.708,2.539,0.806
2009-01-06 06:00:00,3.574,0.468,3.386,0.574
2009-01-06 07:00:00,4.393,0.593,4.157,0.69
2009-01-06 08:00:00,5.13,0.567,4.846,0.665
2009-01-06 09:00:00,5.772,0.588,5.439,0.68
2009-01-06 10:00:00,6.902,0.599,6.457,0.67
2009-01-06 11:00:00,7.669,0.781,7.108,0.829
2009-01-06 12:00:00,8.313,1.226,7.633,1.238
2009-01-06 13:00:00,8.944,1.742,8.129,1.703
2009-01-06 14:00:00,9.709,1.689,8.733,1.648
2009-01-06 15:00:00,10.451,1.093,9.296,1.106
2009-01-06 16:00:00,11.16,0.941,9.839,0.976
2009-01-06 17:00:00,11.401,1.468,9.984,1.454
2009-01-06 18:00:00,12.145,1.494,10.555,1.423
2009-01-06 19:00:00,13.101,1.333,11.266,1.23
2009-01-06 20:00:00,14.151,1.462,12.024,1.348
2009-01-06 21:00:00,15.028,1.432,12.599,1.331
2009-01-06 22:00:00,15.337,0.598,12.788,0.69
2009-01-06 23:00:00,14.046,-3.039,11.75,-2.4
2009-01-07 00:00:00,8.934,-8.5,7.616,-7.108
2009-01-07 01:00:00,4.973,-11.621,4.37,-9.971
2009-01-07 02:00:00,4.681,-11.513,4.114,-9.945
2009-01-07 03:00:00,5.127,-11.979,4.474,-10.32
2009-01-07 04:00:00,5.02,-12.056,4.375,-10.38
2009-01-07 05:00:00,4.764,-11.944,4.145,-10.286
2009-01-07 06:00:00,4.275,-11.675,3.731,-10.101
2009-01-07 07:00:00,3.931,-11.463,3.461,-9.97
2009-01-07 08:00:00,3.755,-11.284,3.317,-9.847
2009-01-07 09:00:00,3.428,-11.269,3.044,-9.886
2009-01-07 10:00:00,1.687,-11.412,1.525,-10.074
2009-01-07 11:00:00,0.902,-10.701,0.83,-9.518
2009-01-07 12:00:00,0.868,-9.911,0.793,-8.869
2009-01-07 13:00:00,1.072,-9.368,0.983,-8.444
2009-01-07 14:00:00,1.104,-9.28,1.016,-8.397
2009-01-07 15:00:00,0.834,-9.156,0.778,-8.307
2009-01-07 16:00:00,0.668,-8.902,0.632,-8.096
2009-01-07 17:00:00,0.39,-8.638,0.382,-7.863
2009-01-07 18:00:00,0.129,-8.013,0.139,-7.323
2009-01-07 19:00:00,-0.038,-7.256,-0.028,-6.667
2009-01-07 20:00:00,-0.319,-6.171,-0.308,-5.711
2009-01-07 21:00:00,-0.402,-5.082,-0.402,-4.753
2009-01-07 22:00:00,-0.018,-3.69,-0.054,-3.526
2009-01-07 23:00:00,0.403,-2.047,0.348,-1.961
2009-01-08 00:00:00,1.221,-0.802,1.143,-0.777
2009-01-08 01:00:00,2.273,0.292,2.162,0.285
2009-01-08 02:00:00,3.416,1.575,3.237,1.517
2009-01-08 03:00:00,4.588,2.693,4.293,2.562
2009-01-08 04:00:00,5.633,3.641,5.202,3.417
2009-01-08 05:00:00,6.492,4.017,5.921,3.728
2009-01-08 06:00:00,7.375,4.23,6.61,3.899
2009-01-08 07:00:00,8.079,4.294,7.126,3.924
2009-01-08 08:00:00,8.445,4.566,7.355,4.101
2009-01-08 09:00:00,8.734,4.994,7.509,4.434
2009-01-08 10:00:00,10.593,4.864,8.968,4.222
2009-01-08 11:00:00,11.247,4.212,9.454,3.625
2009-01-08 12:00:00,11.962,3.285,10.057,2.835
2009-01-08 13:00:00,11.743,2.627,9.908,2.292
2009-01-08 14:00:00,10.994,2.642,9.282,2.319
2009-01-08 15:00:00,10.502,2.884,8.932,2.551
2009-01-08 16:00:00,10.565,2.878,8.973,2.544
2009-01-08 17:00:00,10.608,2.655,8.902,2.344
2009-01-08 18:00:00,10.579,2.683,8.89,2.376
2009-01-08 19:00:00,11.281,2.352,9.433,2.072
2009-01-08 20:00:00,11.433,1.704,9.515,1.511
2009-01-08 21:00:00,11.482,1.02,9.651,0.918
2009-01-08 22:00:00,10.836,0.41,8.622,0.48
2009-01-08 23:00:00,10.561,-0.176,8.82,-0.048
2009-01-09 00:00:00,10.59,-0.373,9.003,-0.255
2009-01-09 01:00:00,10.576,-0.622,9.101,-0.501
2009-01-09 02:00:00,10.297,-0.68,8.953,-0.571
2009-01-09 03:00:00,9.963,-0.738,8.732,-0.633
2009-01-09 04:00:00,9.563,-1.01,8.459,-0.894
2009-01-09 05:00:00,8.874,-1.41,7.903,-1.261
2009-01-09 06:00:00,8.511,-1.636,7.632,-1.454
2009-01-09 07:00:00,8.54,-1.476,7.685,-1.302
2009-01-09 08:00:00,8.906,-1.236,8.007,-1.075
2009-01-09 09:00:00,8.824,-1.234,7.912,-1.075
2009-01-09 10:00:00,7.873,-1.216,6.957,-1.021
2009-01-09 11:00:00,7.417,-0.954,6.647,-0.812
2009-01-09 12:00:00,7.094,-0.856,6.369,-0.736
2009-01-09 13:00:00,6.94,-1.03,6.31,-0.894
2009-01-09 14:00:00,6.867,-0.856,6.257,-0.746
2009-01-09 15:00:00,6.905,-0.718,6.304,-0.612
2009-01-09 16:00:00,6.71,-0.773,6.128,-0.671
2009-01-09 17:00:00,6.243,-0.865,5.74,-0.764
2009-01-09 18:00:00,5.875,-0.812,5.42,-0.722
2009-01-09 19:00:00,5.642,-0.548,5.235,-0.481
2009-01-09 20:00:00,5.415,-0.118,5.049,-0.091
2009-01-09 21:00:00,5.168,0.502,4.825,0.483
2009-01-09 22:00:00,5.17,0.849,4.737,0.833
2009-01-09 23:00:00,5.484,1.285,5.049,1.209
2009-01-10 00:00:00,5.014,1.958,4.651,1.832
2009-01-10 01:00:00,4.64,3.07,4.324,2.874
2009-01-10 02:00:00,4.687,3.745,4.378,3.509
2009-01-10 03:00:00,4.626,4.277,4.313,4.013
2009-01-10 04:00:00,4.704,4.698,4.375,4.436
2009-01-10 05:00:00,4.125,5.494,3.822,5.192
2009-01-10 06:00:00,3.46,6.39,3.178,6.013
2009-01-10 07:00:00,3.127,6.878,2.843,6.427
2009-01-10 08:00:00,2.786,7.055,2.515,6.579
2009-01-10 09:00:00,2.947,7.002,2.647,6.529
2009-01-10 10:00:00,1.988,7.825,1.777,7.237
2009-01-10 11:00:00,1.113,9.014,0.941,8.292
2009-01-10 12:00:00,1.413,9.623,1.21,8.732
2009-01-10 13:00:00,1.876,9.665,1.608,8.688
2009-01-10 14:00:00,1.77,9.794,1.497,8.734
2009-01-10 15:00:00,1.594,10.386,1.329,9.211
2009-01-10 16:00:00,2.553,10.71,2.173,9.437
2009-01-10 17:00:00,3.983,10.89,3.392,9.546
2009-01-10 18:00:00,5.812,10.033,4.977,8.776
2009-01-10 19:00:00,7.835,8.401,6.757,7.439
2009-01-10 20:00:00,7.301,8.775,6.29,7.805
2009-01-10 21:00:00,6.419,10.359,5.505,9.092
2009-01-10 22:00:00,7.451,10.3,6.31,8.949
2009-01-10 23:00:00,7.553,11.374,6.336,9.804
2009-01-11 00:00:00,9.518,11.605,7.923,9.859
2009-01-11 01:00:00,10.151,10.905,8.344,9.176
2009-01-11 02:00:00,9.974,11.129,8.174,9.346
2009-01-11 03:00:00,10.848,11.434,8.92,9.51
2009-01-11 04:00:00,11.241,10.912,9.165,9.031
2009-01-11 05:00:00,10.407,11.426,8.394,9.458
2009-01-11 06:00:00,9.761,12.207,7.727,10.039
2009-01-11 07:00:00,9.808,12.726,7.653,10.335
2009-01-11 08:00:00,9.687,13.325,7.398,10.674
2009-01-11 09:00:00,9.508,13.824,7.08,10.909
2009-01-11 10:00:00,11.579,15.327,6.704,10.605
2009-01-11 11:00:00,12.62,15.235,8.657,11.405
2009-01-11 12:00:00,13.131,15.276,9.226,11.417
2009-01-11 13:00:00,13.32,15.362,9.22,11.313
2009-01-11 14:00:00,13.857,14.949,10.002,11.334
2009-01-11 15:00:00,13.721,14.709,9.924,11.159
2009-01-11 16:00:00,13.629,14.831,9.859,11.271
2009-01-11 17:00:00,13.153,15.255,9.496,11.625
2009-01-11 18:00:00,12.506,15.978,9.0,12.151
2009-01-11 19:00:00,12.263,16.724,8.835,12.695
2009-01-11 20:00:00,12.357,17.023,8.924,12.909
2009-01-11 21:00:00,12.35,16.769,8.897,12.681
2009-01-11 22:00:00,12.094,16.742,8.303,12.26
2009-01-11 23:00:00,11.868,16.819,8.152,12.356
2009-01-12 00:00:00,12.085,16.342,8.492,12.202
2009-01-12 01:00:00,12.722,15.935,9.192,12.185
2009-01-12 02:00:00,12.296,16.082,8.82,12.301
2009-01-12 03:00:00,11.686,16.461,8.338,12.55
2009-01-12 04:00:00,11.598,16.758,8.334,12.798
2009-01-12 05:00:00,11.79,16.83,8.506,12.871
2009-01-12 06:00:00,12.032,16.981,8.674,12.938
2009-01-12 07:00:00,12.69,16.612,9.207,12.647
2009-01-12 08:00:00,13.066,15.865,9.512,12.106
2009-01-12 09:00:00,12.645,15.687,9.213,12.027
2009-01-12 10:00:00,11.578,15.243,7.401,10.959
2009-01-12 11:00:00,12.383,14.877,9.157,11.683
2009-01-12 12:00:00,11.698,15.279,8.552,11.856
2009-01-12 13:00:00,11.831,15.21,8.676,11.79
2009-01-12 14:00:00,11.934,14.654,8.789,11.374
2009-01-12 15:00:00,11.355,14.615,8.361,11.367
2009-01-12 16:00:00,10.928,14.632,8.044,11.404
2009-01-12 17:00:00,10.483,14.358,7.724,11.226
2009-01-12 18:00:00,10.511,14.429,7.647,11.097
2009-01-12 19:00:00,10.521,14.221,7.792,11.161
2009-01-12 20:00:00,10.384,13.476,7.584,10.535
2009-01-12 21:00:00,10.587,13.187,7.683,10.267
2009-01-12 22:00:00,9.066,12.348,6.308,9.425
2009-01-12 23:00:00,9.977,11.284,7.093,8.766
2009-01-13 00:00:00,10.021,10.147,7.38,8.115
2009-01-13 01:00:00,9.535,8.908,6.922,7.131
2009-01-13 02:00:00,9.442,7.264,6.763,5.908
2009-01-13 03:00:00,9.645,5.634,6.88,4.754
2009-01-13 04:00:00,9.642,5.014,6.834,4.273
2009-01-13 05:00:00,9.375,5.177,6.591,4.324
2009-01-13 06:00:00,9.15,5.276,6.411,4.314
2009-01-13 07:00:00,8.684,5.729,6.08,4.617
2009-01-13 08:00:00,8.323,6.28,5.904,5.03
2009-01-13 09:00:00,8.683,6.662,6.269,5.356
2009-01-13 10:00:00,9.513,4.429,7.053,3.776
2009-01-13 11:00:00,8.821,4.746,6.463,4.016
2009-01-13 12:00:00,8.37,4.935,6.058,4.104
2009-01-13 13:00:00,7.548,4.675,5.37,3.904
2009-01-13 14:00:00,6.847,5.27,4.756,4.391
2009-01-13 15:00:00,6.138,6.262,4.21,5.065
2009-01-13 16:00:00,6.222,6.784,4.287,5.38
2009-01-13 17:00:00,6.435,6.946,4.433,5.56
2009-01-13 18:00:00,6.46,7.099,4.522,5.73
2009-01-13 19:00:00,6.531,7.085,4.626,5.715
2009-01-13 20:00:00,6.811,6.73,4.934,5.439
2009-01-13 21:00:00,7.151,5.919,5.257,4.837
2009-01-13 22:00:00,6.707,4.56,4.815,3.803
2009-01-13 23:00:00,6.671,3.309,4.83,2.828
2009-01-14 00:00:00,6.059,2.199,4.409,2.059
2009-01-14 01:00:00,5.546,1.396,4.085,1.483
2009-01-14 02:00:00,4.784,-0.028,3.591,0.444
2009-01-14 03:00:00,3.957,-1.182,3.105,-0.507
2009-01-14 04:00:00,3.248,-1.869,2.613,-0.958
2009-01-14 05:00:00,2.66,-2.107,2.224,-1.17
2009-01-14 06:00:00,2.542,-2.34,2.217,-1.449
2009-01-14 07:00:00,2.651,-2.533,2.344,-1.736
2009-01-14 08:00:00,2.803,-2.44,2.459,-1.759
2009-01-14 09:00:00,3.336,-2.32,2.878,-1.722
2009-01-14 10:00:00,4.334,-2.495,3.898,-2.12
2009-01-14 11:00:00,5.458,-2.806,4.82,-2.422
2009-01-14 12:00:00,5.972,-3.36,5.134,-2.823
2009-01-14 13:00:00,5.684,-3.532,4.894,-2.938
2009-01-14 14:00:00,5.396,-3.355,4.668,-2.832
2009-01-14 15:00:00,4.575,-2.987,3.992,-2.541
2009-01-14 16:00:00,4.333,-2.382,3.812,-2.028
2009-01-14 17:00:00,4.481,-1.82,3.901,-1.499
2009-01-14 18:00:00,3.983,-0.903,3.496,-0.696
2009-01-14 19:00:00,3.986,-0.063,3.465,0.041
2009-01-14 20:00:00,3.301,1.043,2.814,1.061
2009-01-14 21:00:00,3.362,1.877,2.945,1.753
2009-01-14 22:00:00,4.021,2.286,3.49,2.107
2009-01-14 23:00:00,4.815,2.477,4.236,2.259
2009-01-15 00:00:00,5.183,3.044,4.585,2.756
2009-01-15 01:00:00,5.48,3.551,4.842,3.178
2009-01-15 02:00:00,5.173,3.883,4.592,3.503
2009-01-15 03:00:00,4.699,4.305,4.238,3.947
2009-01-15 04:00:00,4.221,4.644,3.844,4.313
2009-01-15 05:00:00,3.617,5.016,3.266,4.66
2009-01-15 06:00:00,2.748,5.63,2.454,5.238
2009-01-15 07:00:00,2.03,6.453,1.782,5.998
2009-01-15 08:00:00,1.243,7.26,1.043,6.719
2009-01-15 09:00:00,0.633,8.08,0.488,7.42
2009-01-15 10:00:00,0.878,9.625,0.693,8.697
2009-01-15 11:00:00,0.904,9.793,0.712,8.764
2009-01-15 12:00:00,0.284,9.629,0.148,8.617
2009-01-15 13:00:00,0.198,9.653,0.08,8.659
2009-01-15 14:00:00,0.419,9.665,0.261,8.681
2009-01-15 15:00:00,-0.17,9.672,-0.271,8.688
2009-01-15 16:00:00,-0.729,9.975,-0.776,8.926
2009-01-15 17:00:00,-1.543,10.33,-1.515,9.166
2009-01-15 18:00:00,-2.512,10.47,-2.383,9.22
2009-01-15 19:00:00,-3.191,10.955,-2.955,9.55
2009-01-15 20:00:00,-3.793,11.382,-3.434,9.781
2009-01-15 21:00:00,-4.342,11.819,-3.85,9.996
2009-01-15 22:00:00,-4.695,12.281,-4.127,10.291
2009-01-15 23:00:00,-5.116,12.582,-4.432,10.5
2009-01-16 00:00:00,-5.264,12.353,-4.553,10.287
2009-01-16 01:00:00,-5.499,12.157,-4.767,10.144
2009-01-16 02:00:00,-5.721,12.147,-4.97,10.16
2009-01-16 03:00:00,-5.868,12.056,-5.08,10.099
2009-01-16 04:00:00,-5.91,11.938,-5.124,10.037
2009-01-16 05:00:00,-6.163,11.969,-5.35,10.073
2009-01-16 06:00:00,-6.311,11.915,-5.483,10.05
2009-01-16 07:00:00,-6.434,11.765,-5.581,9.938
2009-01-16 08:00:00,-6.574,11.863,-5.693,10.047
2009-01-16 09:00:00,-6.529,12.293,-5.658,10.395
2009-01-16 10:00:00,-7.005,12.638,-6.033,10.687
2009-01-16 11:00:00,-6.04,13.068,-5.221,11.056
2009-01-16 12:00:00,-4.431,13.285,-3.89,11.315
2009-01-16 13:00:00,-2.554,13.035,-2.309,11.202
2009-01-16 14:00:00,-1.837,12.225,-1.732,10.619
2009-01-16 15:00:00,-2.075,11.933,-1.936,10.438
2009-01-16 16:00:00,-2.223,12.046,-2.04,10.53
2009-01-16 17:00:00,-1.643,12.292,-1.516,10.761
2009-01-16 18:00:00,-0.466,12.553,-0.49,10.964
2009-01-16 19:00:00,0.471,12.272,0.305,10.737
2009-01-16 20:00:00,0.842,11.692,0.6,10.279
2009-01-16 21:00:00,1.01,11.175,0.731,9.884
2009-01-16 22:00:00,0.942,10.886,0.68,9.663
2009-01-16 23:00:00,0.984,10.535,0.711,9.354
2009-01-17 00:00:00,1.353,10.42,1.003,9.241
2009-01-17 01:00:00,0.919,10.416,0.583,9.219
2009-01-17 02:00:00,0.123,10.971,-0.086,9.619
2009-01-17 03:00:00,-0.315,11.592,-0.45,10.042
2009-01-17 04:00:00,-0.496,11.893,-0.664,10.237
2009-01-17 05:00:00,-0.697,12.32,-0.826,10.466
2009-01-17 06:00:00,-0.783,12.792,-0.911,10.788
2009-01-17 07:00:00,-1.082,13.174,-1.159,11.053
2009-01-17 08:00:00,-1.447,13.582,-1.408,11.341
2009-01-17 09:00:00,-1.073,14.121,-1.11,11.693
2009-01-17 10:00:00,-1.72,14.476,-1.713,11.643
2009-01-17 11:00:00,-1.868,15.141,-1.851,12.131
2009-01-17 12:00:00,-2.096,15.584,-1.955,12.415
2009-01-17 13:00:00,-1.411,16.042,-1.427,12.794
2009-01-17 14:00:00,1.023,17.082,0.599,13.799
2009-01-17 15:00:00,3.79,15.611,2.439,12.149
2009-01-17 16:00:00,7.073,11.434,4.794,9.073
2009-01-17 17:00:00,8.055,8.846,5.674,7.231
2009-01-17 18:00:00,9.736,7.376,7.303,6.08
2009-01-17 19:00:00,6.945,8.133,5.083,6.599
2009-01-17 20:00:00,5.676,10.645,4.023,8.433
2009-01-17 21:00:00,4.629,12.853,3.15,10.138
2009-01-17 22:00:00,2.863,14.938,1.672,11.629
2009-01-17 23:00:00,1.93,16.835,0.88,12.658
2009-01-18 00:00:00,1.193,17.349,0.235,12.865
2009-01-18 01:00:00,-1.663,18.04,-1.892,12.293
2009-01-18 02:00:00,-3.265,18.726,-2.941,12.682
2009-01-18 03:00:00,-3.991,19.089,-3.428,12.868
2009-01-18 04:00:00,-3.488,20.125,-3.138,14.166
2009-01-18 05:00:00,1.027,22.072,0.224,16.601
2009-01-18 06:00:00,4.253,20.661,2.8,15.48
2009-01-18 07:00:00,6.603,16.03,4.668,12.249
2009-01-18 08:00:00,6.771,13.257,5.027,10.395
2009-01-18 09:00:00,7.782,10.359,5.831,8.275
2009-01-18 10:00:00,6.166,8.515,4.561,6.852
2009-01-18 11:00:00,4.407,8.217,3.219,6.629
2009-01-18 12:00:00,4.478,8.265,3.25,6.651
2009-01-18 13:00:00,6.791,6.171,5.301,5.164
2009-01-18 14:00:00,9.936,1.511,8.454,1.42
2009-01-18 15:00:00,10.931,-2.182,9.372,-1.763
2009-01-18 16:00:00,11.462,-2.25,9.803,-1.915
2009-01-18 17:00:00,12.292,-0.55,10.362,-0.416
2009-01-18 18:00:00,12.591,0.969,10.466,0.883
2009-01-18 19:00:00,13.326,2.766,10.964,2.384
2009-01-18 20:00:00,13.639,5.012,11.03,4.185
2009-01-18 21:00:00,12.857,7.72,10.127,6.249
2009-01-18 22:00:00,12.823,8.823,9.97,7.131
2009-01-18 23:00:00,12.221,9.324,9.384,7.465
2009-01-19 00:00:00,11.406,9.856,8.668,7.922
2009-01-19 01:00:00,11.145,9.968,8.49,7.97
2009-01-19 02:00:00,10.667,10.501,8.226,8.42
2009-01-19 03:00:00,9.908,11.133,7.404,8.676
2009-01-19 04:00:00,8.812,11.616,6.758,9.211
2009-01-19 05:00:00,6.994,11.176,5.202,8.881
2009-01-19 06:00:00,4.848,11.863,3.579,9.647
2009-01-19 07:00:00,1.399,13.084,0.847,10.817
2009-01-19 08:00:00,-1.275,13.61,-1.291,11.188
2009-01-19 09:00:00,-3.343,13.392,-2.961,10.844
2009-01-19 10:00:00,-6.12,12.659,-5.176,10.092
2009-01-19 11:00:00,-8.461,11.562,-7.069,9.161
2009-01-19 12:00:00,-10.688,12.004,-8.825,9.5
2009-01-19 13:00:00,-13.674,11.563,-11.015,8.949
2009-01-19 14:00:00,-14.709,12.616,-11.757,9.868
2009-01-19 15:00:00,-14.425,12.957,-11.125,9.712
2009-01-19 16:00:00,-9.269,14.795,-7.587,11.741
2009-01-19 17:00:00,5.69,11.291,4.066,9.272
2009-01-19 18:00:00,13.816,6.335,10.823,5.344
2009-01-19 19:00:00,10.955,8.556,8.689,7.039
2009-01-19 20:00:00,8.05,11.258,5.925,8.885
2009-01-19 21:00:00,6.76,10.948,5.08,8.78
2009-01-19 22:00:00,9.639,7.525,6.976,5.966
2009-01-19 23:00:00,11.57,5.672,9.414,4.871
2009-01-20 00:00:00,11.263,5.531,9.306,4.746
2009-01-20 01:00:00,11.604,5.142,9.711,4.426
2009-01-20 02:00:00,11.718,6.205,9.808,5.329
2009-01-20 03:00:00,11.298,7.849,9.397,6.652
