,ind,name,x,y,h,D
0,0,AV-01,342351.0,5988612.0,92.0,126
7,7,AV-05,343191.0,5987767.0,92.0,126
8,8,AV-04,342346.0,5987796.0,92.0,126
9,9,AV-03,343978.0,5988557.0,92.0,126
10,10,AV-02,343192.0,5988584.0,92.0,126
11,11,AV-06,343984.0,5987740.0,92.0,126
